Id,title,time,keywords,data source,category,country,source URL,body,cleaned body,language
310483039.0,,2021-04-05 19:08:36+00:00,"['environmentalnews', 'floods', 'gna']",Twitter,none,[],https://twitter.com/news_ghana/status/1389575187490775045,#Environmentalnews #floods #GNA We are ready for the rains – Korle Klortey NADMO  https://t.co/hKno1Q2uUp  https://t.co/Fs4oZPok10['https://pbs.twimg.com/media/E0jDROnUYAULiF1.jpg'],environmentalnews floods gna we are ready for the rains   korle klortey nadmo,en
164545254.0,,2021-04-05 19:06:31+00:00,"['climate', 'floods', 'risk', 'riskmanagement']",Twitter,flood,[],https://twitter.com/BruceBoyes/status/1389574664163299331,Queensland floods: what do history and river hydrology tell us?  https://t.co/mMT97IUBeE #climate #floods #risk #riskmanagement[],queensland floods  what do history and river hydrology tell us  climate floods risk riskmanagement,en
120189298.0,,2021-04-05 19:05:00+00:00,"['floods', 'anytime', 'conservationmatters', 'epweek2021']",Twitter,flood,[],https://twitter.com/saugeenca/status/1389574281290469378,Conservation Authorities are here for you! The SVCA’s Flood Forecasting and Warning system will provide your municipality and emergency services with notification on any impending flooding. #FLOODS #anytime #conservationmatters @Get_Prepared #EPWeek2021  https://t.co/HLJyVKq2X7['https://pbs.twimg.com/media/E0dtgegUYAIdsPo.jpg'],conservation authorities are here for you  the svca s flood forecasting and warning system will provide your municipality and emergency services with notification on any impending flooding  floods anytime conservationmatters epweek2021,en
1.24682e+18,,2021-04-05 18:11:54+00:00,"['tellthetruth', 'flooding', 'floods', 'climate', 'climateaction']",Twitter,flood,[],https://twitter.com/PunksXr/status/1389560918502215681,20M of sea level rise 'locked in'.    #TellTheTruth #flooding #floods #climate #ClimateAction[],20m of sea level rise  locked in   tellthetruth flooding floods climate climateaction,en
9.36458e+17,,2021-04-05 16:48:54+00:00,"['socialunrest', 'pandemic', 'rape', 'earthquake', 'forestfires', 'naturaldisaster', 'earthisburning', 'dying', 'floods', 'indianeedshelp', 'india']",Twitter,none,['india'],https://twitter.com/_NamrataS/status/1389540031858085896,"We are all living in these apocalyptic times. #SocialUnrest #Pandemic #Rape #Earthquake #ForestFires #NaturalDisaster #EarthIsBurning #Dying next thing you'd hear, parts of our country's being washed away by #floods.  #IndiaNeedsHelp #India[]",we are all living in these apocalyptic times  socialunrest pandemic rape earthquake forestfires naturaldisaster earthisburning dying next thing you would hear  parts of our country s being washed away by floods  indianeedshelp india,en
1.13866e+18,,2021-04-05 16:35:35+00:00,"['floods', 'climatechange']",Twitter,flood,[],https://twitter.com/PurpleTurtleCo1/status/1389536678772187138,"An increased number of #floods in Britain have been linked to #climatechange. Floods are detrimental to the environment and its inhabitants. This image depicts a playground between Rivers Severn and Avon in Tewskesbury, England in Feb 2020. Learn:  https://t.co/6MRSCcgmEy  https://t.co/iuIy7prDci['https://pbs.twimg.com/media/E0igH7aXsAI4Jm-.jpg']",an increased number of floods in britain have been linked to climatechange  floods are detrimental to the environment and its inhabitants  this image depicts a playground between rivers severn and avon in tewskesbury  england in feb 2020  learn ,en
1.37611e+18,,2021-04-05 16:34:36+00:00,"['flooding', 'floods', 'flood']",Twitter,flood,[],https://twitter.com/AFloodmeister/status/1389536430704271362,"An increasing number of people, forecast at millions, are being threatened by #flooding caused by glacial lakes bursting, scientists warn. #floods #flood  https://t.co/vV82jMOVMG[]",an increasing number of people  forecast at millions  are being threatened by flooding caused by glacial lakes bursting  scientists warn  floods flood,en
1.19895e+18,,2021-04-05 15:16:24+00:00,"['data', 'floods']",Twitter,none,[],https://twitter.com/ponderwall/status/1389516753911304192,We asked an insurance expert to explain how the national flood insurance program works and why it’s in dire need of fixing.   https://t.co/wsH0Hvj9p9 #data #floods  https://t.co/tZWgGGCgjv['https://pbs.twimg.com/media/E0iOHqOWQAYmqmU.jpg'],we asked an insurance expert to explain how the national flood insurance program works and why it is in dire need of fixing  data floods,en
3108024185.0,,2021-04-05 15:03:10+00:00,"['iran', 'floods', 'کرمانننن']",Twitter,flood,[],https://twitter.com/AliSalari1965/status/1389513424435040257,RIP 😥😥  The #Iran clerical regime destroyed all infrastructures and nature in Iran so an ordinary flood will make a disaster with many victims and damages!  #Floods  #کرمانننن[],rip    the iran clerical regime destroyed all infrastructures and nature in iran so an ordinary flood will make a disaster with many victims and damages  floods         ,en
7.38239e+17,,2021-04-05 13:50:40+00:00,"['floods', 'victims', 'essays', 'poems', 'shortstories', 'flood', 'displacement']",Twitter,flood,[],https://twitter.com/_TMYS_/status/1389495177082032133,"Reference article (5) for researchers/contributors. A report on Kerala Floods. The science, the error, the disaster. #Floods and #victims. TMYS Review September 2021  https://t.co/eogwZd1x71  Calling for #essays/#poems/#shortstories on #flood driven #displacement of victims.[]",reference article  5  for researchers contributors  a report on kerala floods  the science  the error  the disaster  floods and victims  tmys review september 2021 calling for essays poems shortstories on flood driven displacement of victims ,en
1.33893e+18,,2021-04-05 13:18:53+00:00,"['flood', 'floods', 'flooding', 'guizhou', 'china']",Twitter,flood,[],https://twitter.com/ProjectEarth7/status/1389487178540064768,"Floods turn city into a waterfall in Guizhou, China  May 3 2021.  https://t.co/H8mJo4ZG7b  #Flood #floods #Flooding #Guizhou #China  https://t.co/GTf6SNdz7q['https://pbs.twimg.com/media/E0hzHcSWEAEZDCZ.jpg']",floods turn city into a waterfall in guizhou  china may 3 2021  flood floods flooding guizhou china,en
2201283403.0,,2021-04-05 13:15:55+00:00,"['floods', 'forecasting']",Twitter,none,[],https://twitter.com/CopernicusEMS/status/1389486431358398464,"Interested in hydrological modelling used in water cycle predictions? Don't miss out on our webinar organised alongside @ECMWF, @CopernicusECMWF, @hepexorg &amp; the Global Flood Partnership!   📅 29 June - 01 July 2021 🔗 More information  https://t.co/lFJHeI8Gbn #floods #forecasting  https://t.co/jC0XX1Em0x['https://pbs.twimg.com/media/E0hyXz4WYAQJSoy.jpg']",interested in hydrological modelling used in water cycle predictions  do not miss out on our webinar organised alongside  amp  the global flood partnership    29 june   01 july 2021   more information floods forecasting,en
1.28865e+18,,2021-04-05 13:04:22+00:00,"['reinsurance', 'cyclone', 'floods']",Twitter,none,[],https://twitter.com/AuEpochTimes/status/1389483524571287553,"A #reinsurance pool backed by a $10 billion government guarantee will be in place from July 1, 2022, to relieve the high premium cost burden on homes and businesses due to frequent natural disasters like #cyclone and #floods in recent years.   https://t.co/KAkjbkbYmP[]",a reinsurance pool backed by a  10 billion government guarantee will be in place from july 1  2022  to relieve the high premium cost burden on homes and businesses due to frequent natural disasters like cyclone and floods in recent years ,en
2343557479.0,,2021-04-05 11:47:55+00:00,"['iran', 'floods']",Twitter,flood,[],https://twitter.com/MostafaMe4/status/1389464288159485953,"#Iran  May 3  Flood in Yaza, 9 people rescued, many vehicles trapped by #floods after heavy raining last night.  https://t.co/ubcom2iSJs['https://pbs.twimg.com/media/E0heOZrWYAQ91k5.jpg']",iran may 3 flood in yaza  9 people rescued  many vehicles trapped by floods after heavy raining last night ,en
3301926908.0,,2021-04-05 11:45:14+00:00,['floods'],Twitter,flood,[],https://twitter.com/gridpointwx/status/1389463609424715777,Flash #FLOODS tear across Arizona desert  https://t.co/YlTHdW47mU[],flash floods tear across arizona desert,en
3111226033.0,,2021-04-05 11:44:48+00:00,"['floods', 'gpwx']",Twitter,flood,[],https://twitter.com/TimMelino/status/1389463502407053312,Flash #FLOODS tear across Arizona desert  https://t.co/BxFTR3FQyz #GPWX[],flash floods tear across arizona desert gpwx,en
1.33464e+18,,2021-04-05 11:00:21+00:00,"['brazil', 'rionegro', 'manaus', 'floods', 'suddenfloods', 'flashflood', 'storm', 'rain', 'inundations', 'manausbrasil', 'refugeecamp', 'naturaldisasters', 'flooding']",Twitter,flood,[],https://twitter.com/UnbelievableEv1/status/1389452315220922370,River in Manaus Brazil overflows due to heavy rains flooding a Refugee Camp  https://t.co/oz2r5AJdvd  #Brazil #rionegro #manaus #floods #suddenfloods #flashflood #storm #rain #inundations #manausbrasil #refugeecamp #naturaldisasters #flooding  https://t.co/tRT9dFw9F0[],river in manaus brazil overflows due to heavy rains flooding a refugee camp brazil rionegro manaus floods suddenfloods flashflood storm rain inundations manausbrasil refugeecamp naturaldisasters flooding,en
8.19328e+17,,2021-04-05 10:59:42+00:00,"['brazil', 'rionegro', 'manaus', 'floods', 'suddenfloods', 'flashflood', 'storm', 'rain', 'inundations', 'manausbrasil', 'refugeecamp', 'naturaldisasters', 'flooding']",Twitter,flood,[],https://twitter.com/CANACA98/status/1389452152351989765,River in Manaus Brazil overflows due to heavy rains flooding a Fefugee Camp  https://t.co/CPmCmqruly  #Brazil #rionegro #manaus #floods #suddenfloods #flashflood #storm #rain #inundations #manausbrasil #refugeecamp #naturaldisasters #flooding  https://t.co/BjwUUqqYDM[],river in manaus brazil overflows due to heavy rains flooding a fefugee camp brazil rionegro manaus floods suddenfloods flashflood storm rain inundations manausbrasil refugeecamp naturaldisasters flooding,en
19581044.0,,2021-04-05 07:31:33+00:00,"['bangladesh', 'corncrops', 'floods', 'shaniazan']",Twitter,none,[],https://twitter.com/sightmagazine/status/1389399767449358339,"""No-one is unemployed here"": Corn crop feeds prosperity in Bangladesh's flood-prone north. @SightMagazine #Bangladesh #corncrops #floods #Shaniazan   https://t.co/U2VwzXrZdh[]", no one is unemployed here   corn crop feeds prosperity in bangladesh s flood prone north  bangladesh corncrops floods shaniazan,en
1.33464e+18,,2021-04-05 06:35:22+00:00,"['flooding', 'storm', 'floods', 'argelia', 'benislimane', 'medea', 'floodedalgeria', 'suddenfloods', 'flashflood', 'naturaldisasters', 'rain', 'inundations']",Twitter,flood,[],https://twitter.com/UnbelievableEv1/status/1389385630585692161,"Heavy Rains turn the street of Beni Slimane into rivers in the Médéa Province, Algeria  https://t.co/Vyrm60yjji  #flooding #storm #floods #Argelia #benislimane #medea #floodedalgeria #suddenfloods #flashflood #naturaldisasters #rain #inundations  https://t.co/AOP1aAC4uz[]",heavy rains turn the street of beni slimane into rivers in the m d a province  algeria flooding storm floods argelia benislimane medea floodedalgeria suddenfloods flashflood naturaldisasters rain inundations,en
1.33464e+18,,2021-04-05 06:35:22+00:00,"['flooding', 'storm', 'floods', 'argelia', 'benislimane', 'medea', 'floodedalgeria', 'suddenfloods', 'flashflood', 'naturaldisasters', 'rain', 'inundations']",Twitter,flood,[],https://twitter.com/UnbelievableEv1/status/1389385630002601991,"Heavy Rains turn the street of Beni Slimane into rivers in the Médéa Province, Algeria  https://t.co/Vyrm60yjji  #flooding #storm #floods #Argelia #benislimane #medea #floodedalgeria #suddenfloods #flashflood #naturaldisasters #rain #inundations  https://t.co/pVmMC1GgtY[]",heavy rains turn the street of beni slimane into rivers in the m d a province  algeria flooding storm floods argelia benislimane medea floodedalgeria suddenfloods flashflood naturaldisasters rain inundations,en
1.33464e+18,,2021-04-05 06:35:21+00:00,"['flooding', 'storm', 'floods', 'argelia', 'benislimane', 'medea', 'floodedalgeria', 'suddenfloods', 'flashflood', 'naturaldisasters', 'rain', 'inundations']",Twitter,flood,[],https://twitter.com/UnbelievableEv1/status/1389385628148768779,"Heavy Rains turn the street of Beni Slimane into rivers in the Médéa Province, Algeria  https://t.co/Vyrm60yjji  #flooding #storm #floods #Argelia #benislimane #medea #floodedalgeria #suddenfloods #flashflood #naturaldisasters #rain #inundations  https://t.co/wwEUmKJCHN[]",heavy rains turn the street of beni slimane into rivers in the m d a province  algeria flooding storm floods argelia benislimane medea floodedalgeria suddenfloods flashflood naturaldisasters rain inundations,en
1.19146e+18,,2021-04-05 06:25:37+00:00,"['floods', 'frenchguiana', 'redcross', 'maroni', 'covid19']",Twitter,flood,[],https://twitter.com/PIRAC_CRF/status/1389383178746531840,"[#floods #FrenchGuiana] The #RedCross @CroixRouge responds to the essential needs of families affected by ongoing floods on the #Maroni River. 👉 Food, water and #COVID19 personal protection equipment are sent by boat and helicopter to remote communities.  https://t.co/D82KbteNRQ['https://pbs.twimg.com/media/E0gSyb9XoAY-Iiy.jpg', 'https://pbs.twimg.com/media/E0gS0EEWQAYRw3f.jpg']", floods frenchguiana  the redcross responds to the essential needs of families affected by ongoing floods on the maroni river    food  water and covid19 personal protection equipment are sent by boat and helicopter to remote communities ,en
1.33464e+18,,2021-04-05 05:45:46+00:00,"['iran', 'floods', 'disaster', 'flooding', 'storm', 'rain']",Twitter,flood,[],https://twitter.com/UnbelievableEv1/status/1389373150014623746,Sudden rains hit Iran Causing heavy Flooding  https://t.co/wiXXS5suQE  #Iran #floods #disaster #flooding #storm #rain  https://t.co/JCOyHJTtgP[],sudden rains hit iran causing heavy flooding iran floods disaster flooding storm rain,en
254745095.0,,2021-04-05 05:06:39+00:00,"['rainfall', 'nepal', 'monsoon2021', 'floods', 'fews', 'landslides', 'lightening']",Twitter,flood,[],https://twitter.com/your_bikram/status/1389363305202950148,".@PracticalAction ,.@floodalliance above normal #rainfall expected in #Nepal #Monsoon2021. Prepare for  #floods, #FEWS #landslides,#lightening   https://t.co/nWOvpaeVH7[]",     above normal rainfall expected in nepal monsoon2021  prepare for floods  fews landslides lightening,en
27049579.0,,2021-04-05 04:15:23+00:00,"['slr', 'floods', 'interglacial', 'australia', 'aboriginal', 'gbr']",Twitter,flood,[],https://twitter.com/pmagn/status/1389350401879646211,"Ancient Aboriginal stories preserve history of a rise in sea level #slr #floods #interglacial #Australia  Aboriginal stories say Fitzroy Island on the Great Barrier Reef was connected to the mainland. It was, at least 10,000 years ago #Aboriginal #gbr   https://t.co/l0CqbmDZMs[]",ancient aboriginal stories preserve history of a rise in sea level slr floods interglacial australia aboriginal stories say fitzroy island on the great barrier reef was connected to the mainland  it was  at least 10 000 years ago aboriginal gbr,en
1.31303e+18,,2021-04-05 03:58:43+00:00,"['schools', 'hull', 'rural', 'yorkshire', 'floods']",Twitter,none,[],https://twitter.com/YorHumFlood/status/1389346206883749898,Looking forward to addressing #schools in #Hull &amp; in #rural #Yorkshire about the dangers of #floods💧[],looking forward to addressing schools in hull  amp  in rural yorkshire about the dangers of floods ,en
475832716.0,,2021-04-05 03:27:42+00:00,"['somalia', 'raining', 'floods']",Twitter,flood,[],https://twitter.com/looge99/status/1389338403267878914,"This is situation in different places in Somalia  during the Raining time.. There are devastating and material losses... The journey with rain seasons is very difficult,because of lack roads and   infrastructure ..my allah keep and save them. #Somalia #raining #floods  https://t.co/fMzY7zekf8['https://pbs.twimg.com/media/E0fr5qLXEAY25G6.jpg', 'https://pbs.twimg.com/media/E0fr6OnXEAg_4cZ.jpg', 'https://pbs.twimg.com/media/E0fr6bUXEAEpj4v.jpg']",this is situation in different places in somalia during the raining time   there are devastating and material losses    the journey with rain seasons is very difficult because of lack roads and infrastructure   my allah keep and save them  somalia raining floods,en
9.75862e+17,,2021-04-05 02:42:05+00:00,"['bushfire', 'floods', 'australia']",Twitter,none,['india'],https://twitter.com/Michael45855810/status/1389326924284006402,Charity begins at home India's problems are not our responsibility we have enough people in Australia in Dire Straits  our priority is to look after all Australian people in our own country first     #bushfire #floods #Australia[],charity begins at home india s problems are not our responsibility we have enough people in australia in dire straits our priority is to look after all australian people in our own country first bushfire floods australia,en
2319527948.0,,2021-04-05 02:16:10+00:00,"['fires', 'floods', 'dogsoftwittter', 'phila']",Twitter,none,[],https://twitter.com/JoanDetz/status/1389320401201897477,Search dogs are critical for locating victims of natural &amp; man-made disasters  Special scenting ability of dogs also lets them support global health &amp; conservation detection  @alinenewman @RoseHorowitz31 @SpinItSocial @BrianAkre @MightyScribe #fires #floods #DogsofTwittter #Phila[],search dogs are critical for locating victims of natural  amp  man made disasters special scenting ability of dogs also let us them support global health  amp  conservation detection fires floods dogsoftwittter phila,en
3111226033.0,,2021-04-05 02:15:02+00:00,"['floods', 'gpwx']",Twitter,flood,[],https://twitter.com/TimMelino/status/1389320114336641032,"Flash #FLOODS, damaging winds strike Illinois  https://t.co/flbhjqKnN8 #GPWX[]",flash floods  damaging winds strike illinois gpwx,en
1.36633e+18,,2021-04-05 02:05:49+00:00,"['floods', 'tarim', 'yemen']",Twitter,flood,[],https://twitter.com/YemenInfo/status/1389317794920083460,Insane flash #floods and landslides in #Tarim (Wadi Hadhramaut) and else in #Yemen happened 1 and 2 may 2021  https://t.co/eAz7ztUwX9[],insane flash floods and landslides in tarim  wadi hadhramaut  and else in yemen happened 1 and 2 may 2021,en
9.70693e+17,,2021-04-05 02:01:50+00:00,['floods'],Twitter,none,[],https://twitter.com/CongletonFS/status/1389316794247225347,"Please takecare during the wet weather, roads can be dangerous during heavy rainfall. Surface water can cause loss of grip or traction when driving. Homes are also at risk during spate weather conditions so please refer to the link for advice.  #Floods  https://t.co/FKQ8QOK1ss  https://t.co/I6aht6MO6q['https://pbs.twimg.com/media/E0fYQvqXEAEFhPE.jpg']",please takecare during the wet weather  roads can be dangerous during heavy rainfall  surface water can because loss of grip or traction when driving  homes are also at risk during spate weather conditions so please refer to the link for advice  floods,en
3301926908.0,,2021-04-05 01:30:54+00:00,['floods'],Twitter,flood,[],https://twitter.com/gridpointwx/status/1389309009925132288,#FLOODS cause serious damage as system pushes east  https://t.co/ejR17MgoCZ[],floods because serious damage as system pushes east,en
3111226033.0,,2021-04-05 01:30:19+00:00,"['floods', 'gpwx']",Twitter,flood,[],https://twitter.com/TimMelino/status/1389308860045963266,#FLOODS cause serious damage as system pushes east  https://t.co/rwrOOqmlqp #GPWX[],floods because serious damage as system pushes east gpwx,en
26802687.0,,2021-04-05 01:30:06+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/masonboroFP/status/1389308808959336449,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/KYiT1T7cAX[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
1.12971e+18,,2021-04-05 01:01:19+00:00,"['balochistan', 'floods', 'victims']",Twitter,flood,[],https://twitter.com/Kashfa_gichki/status/1389301562548359168,"Quick action on the directions of CM #Balochistan @jam_kamal  ,relief goods/ activities reach panjgur ASAP to help #floods  hit #victims of Panjgur @ChiefSecretary @dpr_gob @VofBalochistan @MirImranGichki1 @CMDUBalochistan @BAwamiParty @LeviesHq @PDMABalochistan @EMERGING_B  https://t.co/vB43B4KGBG['https://pbs.twimg.com/media/E0fKYiVWYAMewDz.jpg', 'https://pbs.twimg.com/media/E0fKZW-WUAkJn3y.jpg', 'https://pbs.twimg.com/media/E0fKZsDX0AI5sW1.jpg', 'https://pbs.twimg.com/media/E0fKaB1XEAATZFu.jpg']",quick action on the directions of cm balochistan  relief goods  activities reach panjgur as soon as possible to help floods hit victims of panjgur,en
73228608.0,,2021-04-05 00:56:38+00:00,['floods'],Twitter,flood,[],https://twitter.com/gulftoday/status/1389300383990927363,4 killed in flash floods in Yemen's historic Tarim city #floods    https://t.co/33eNOohoV2[],4 killed in flash floods in yemen s historic tarim city floods,en
1.36633e+18,,2021-04-05 00:51:04+00:00,['floods'],Twitter,flood,[],https://twitter.com/YemenInfo/status/1389298982917136387,"Four people have died in flash #floods as a result of heavy rains in Yemen's Tarim (Hadramawt). The city is best known for its mud-brick structures and more than 360 mosques -- including Al-Mehdar, which has the tallest minaret in the country.  https://t.co/RiPul2kEHP[]",four people have died in flash floods as a result of heavy rains in yemen s tarim  hadramawt   the city is best known for its mud brick structures and more than 360 mosques    including al mehdar  which has the tallest minaret in the country ,en
69172612.0,,2021-04-05 00:44:00+00:00,"['watch', 'floods', 'yemen']",Twitter,flood,[],https://twitter.com/arabnews/status/1389297205123588098,#WATCH: Four people killed in flash #floods following heavy rains in the historic city of Tarim in #Yemen  https://t.co/7HDjxpOKat  https://t.co/HVI8tXWaPL[],watch  four people killed in flash floods following heavy rains in the historic city of tarim in yemen,en
135939041.0,,2021-04-05 00:30:12+00:00,"['floods', 'insurance']",Twitter,flood,[],https://twitter.com/apatterson33/status/1389293733317943297,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/ZeCUEC4rE6[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
1.11591e+18,,2021-04-05 00:23:01+00:00,"['floods', 'famine', 'fires', 'planet']",Twitter,flood,[],https://twitter.com/CharineJohn/status/1389291926650818560,What can we do to stop millions of people being forced out of their homes due to #floods #famine &amp; #fires caused every year because of what we are doing to our #planet? Join the conversation on 6 May w. @SciDevNet @ucl &amp; @migration_team   https://t.co/AX3fPEQ1xD[],what can we do to stop millions of people being forced out of their homes due to floods famine  amp  fires caused every year because of what we are doing to our planet  join the conversation on 6 may w   amp ,en
2557569037.0,,2021-04-05 00:15:08+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/RedeWealth/status/1389289942094950400,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/NEDoV3ejAx[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
399114376.0,,2021-03-05 23:45:02+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/Single_PointFA/status/1389282367806787587,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/neyiIEX6bi[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
584900077.0,,2021-03-05 23:32:09+00:00,"['emergencypreparednessweek', 'floods', 'blizzards', 'tornadoes', 'ice', 'hail', 'lightning', 'hurricanes', 'tsunamis', 'blackouts', 'mbstorm', 'skstorm', 'abstorm']",Twitter,flood,[],https://twitter.com/wxdog/status/1389279125643284481,"It's #EmergencyPreparednessWeek  Canada gets #floods, #blizzards, #tornadoes, #ice storms, big #hail, #lightning, #hurricanes, #tsunamis, #blackouts, etc.  This week reminds us to be prepared.   Learn more at:  https://t.co/pAvTcjTffc  #mbstorm #skstorm #abstorm  https://t.co/gvmFsUJDlT['https://pbs.twimg.com/media/E0ez-AHUcAA0JeZ.jpg']",it is emergencypreparednessweek canada gets floods  blizzards  tornadoes  ice storms  big hail  lightning  hurricanes  tsunamis  blackouts  etc  this week reminds us to be prepared  learn more at  mbstorm skstorm abstorm,en
993829633.0,,2021-03-05 23:15:07+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/WealthCharter/status/1389274837013704709,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/O9eiThPeE8[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
41126385.0,,2021-03-05 23:15:01+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/ClarkFS/status/1389274812724428800,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/vhRON7yuN9[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
1255852212.0,,2021-03-05 21:45:05+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/Bamccune/status/1389252180578902016,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/dH6K7wAGrk[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
1435967486.0,,2021-03-05 21:45:05+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/RC0422/status/1389252179823837184,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/ORBmNF746l[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
2962153300.0,,2021-03-05 21:30:02+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/RFCplan/status/1389248392203755522,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/xRUfPOSqgg[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
22822827.0,,2021-03-05 21:15:01+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/bertloflin/status/1389244615174328326,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/9z3M7yBQO8[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
1.10737e+18,,2021-03-05 21:03:54+00:00,"['yemen', 'saana', 'floods', 'update']",Twitter,flood,[],https://twitter.com/Xy5Z89/status/1389241814767579137,"🇾🇪#Yemen #Saana #Floods #UPDATE -REPORT-  Heavy rains have caused flash floods and floods in parts of Yemen, resulting in deaths and property damage. At least 13 people have died in the governorates of Sanaa, Ibb, Shabwa, and Hodeida, according to media reports.[]",  yemen saana floods update  report  heavy rains have caused flash floods and floods in parts of yemen  resulting in deaths and property damage  at least 13 people have died in the governorates of sanaa  ibb  shabwa  and hodeida  according to media reports ,en
8.27179e+17,,2021-03-05 21:00:07+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/northernpeakfin/status/1389240863189082112,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/EQMLqX6jsH[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
3384998603.0,,2021-03-05 20:45:10+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/RutFinPartners/status/1389237100403384326,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/Zhj5jGrtve[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
3971425334.0,,2021-03-05 20:00:01+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/wealthrealm/status/1389225738226786305,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/VDOzSQqHbB[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
3435883519.0,,2021-03-05 19:45:04+00:00,"['floods', 'insurance']",Twitter,none,[],https://twitter.com/Provizr/status/1389221975399227394,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/YZLSCH19O4[]",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,en
1.33464e+18,,2021-03-05 19:30:50+00:00,"['yemen', 'floods', 'naturaldisaster', 'tarim', 'floodsyemen', 'storm', 'rain', 'flooding', 'disaster', 'landslides']",Twitter,none,[],https://twitter.com/UnbelievableEv1/status/1389218395900502020,"Heavy rains cause floods and Landslides in Tarim, Yemen  https://t.co/Z5tyW2otoU  #Yemen #floods #naturaldisaster #tarim #floodsyemen #storm #rain #flooding #disaster #landslides  https://t.co/lz2BlDqHwc[]",heavy rains because floods and landslides in tarim  yemen yemen floods naturaldisaster tarim floodsyemen storm rain flooding disaster landslides,en
1.33464e+18,,2021-03-05 19:30:42+00:00,"['yemen', 'floods', 'naturaldisaster', 'tarim', 'floodsyemen', 'storm', 'rain', 'flooding', 'disaster', 'landslides']",Twitter,none,[],https://twitter.com/UnbelievableEv1/status/1389218360118894593,"Heavy rains cause floods and Landslides in Tarim, Yemen  https://t.co/Z5tyW2otoU  #Yemen #floods #naturaldisaster #tarim #floodsyemen #storm #rain #flooding #disaster #landslides  https://t.co/hfNuwrSPpZ[]",heavy rains because floods and landslides in tarim  yemen yemen floods naturaldisaster tarim floodsyemen storm rain flooding disaster landslides,en
120189298.0,,2021-03-05 18:45:00+00:00,"['floods', 'anytime', 'conservationmatters', 'epweek2021']",Twitter,flood,[],https://twitter.com/saugeenca/status/1389206860138356742,"May 2nd to May 8th is EMERGENCY PREPAREDNESS Week! Encouraging Canadians to take three simple steps: KNOW the Risks, Make a Plan and GET an Emergency Kit - BE Prepared! #FLOODS #anytime #conservationmatters @Get_Prepared #EPWeek2021  https://t.co/iNyc3S4qzy['https://pbs.twimg.com/media/E0V7UYvVIAM_pHR.jpg']",may 2nd to may 8th is emergency preparedness week  encouraging canadians to take three simple steps  know the risks  make a plan and get an emergency kit   be prepared  floods anytime conservationmatters epweek2021,en
