Id,title,time,keywords,data source,category,country,source URL,body,cleaned body,language
1.40E+18,,2021-06-03 09:05:50+00:00,,,none,Bhutan,,"China-sanctions bill heads to Trump; Hundreds demand missing money; Residents face floods, mudslides|||⭕️ Support the China news you can't find anywhere else. Say NO! to censorship. Join our new independent platform: EPOCHTV👉 https://t.co/cEE0NEVWIw  H…  https://t.co/vv0fcMMnoG  https://t.co/3mk9zYvawJ","china sanctions bill heads to trump hundreds demand missing money residents face floods, mudslides||| support the china news you cannot find anywhere else. say no! to censorship. join our new independent platform epochtv h…",en
1.40E+18,,2021-06-03 09:02:43+00:00,,,none,Bhutan,,Its my privilege to accompany with hon’ble minister govt. of assam  Shri @Pijush_hazarika ji during his visit to RAHA. Hon’ble minister visited two flood erosion site of kalong river at tinikhuti and kapili river at Chaparmukh.  Thank you 🙏🙏🙏  https://t.co/VJkQUj9vmp,its my privilege to accompany with hon’ble minister govt. of assam shri ji during his visit to raha. hon’ble minister visited two flood erosion site of kalong river at tinikhuti and kapili river at chaparmukh. thank you,en
1.40E+18,,2021-06-03 08:57:11+00:00,,,flood,Bhutan,,Mission Flood Free Guwahati: Active new GMC Commissioner on wee hours  #Headline8 @gmc_guwahati #FreeFlood #Assam #AssamFlood   https://t.co/jIJ3NFppW1,mission flood free guwahati active new gmc commissioner on wee hours headline8 freeflood assam assamflood,en
1.40E+18,,2021-06-03 08:48:38+00:00,,,none,Bhutan,,#Replug #environnement   More Glacial Lake Floods Likely In High Mountain Asia: NASA Study    https://t.co/DukgSn0nnf #Himalayas @Ms_Aflatoon,replug environnement more glacial lake floods likely in high mountain asia nasa study himalayas,en
1.40E+18,,2021-06-03 08:39:25+00:00,,,none,Bhutan,,@CACSCMARajat @AmitShah @JambusariaNihar @SalmanNizami_ @kdhiraj123 @theicai  Sir  We need help bcz icai is increasing anxiety to ca students bcz all national level exam are Postpone but icai not caring we r Ready but after vaccine in aug.we r humans rural areas hv flood ty covd,sir we need help bcz icai is increasing anxiety to ca students bcz all national level exam are postpone but icai not caring we r ready but after vaccine in aug.we r humans rural areas hv flood ty covd,en
1.40E+18,,2021-06-03 08:36:46+00:00,,,none,Bhutan,,"@UPSIDA @CMOfficeUP @IIDGoUP @_InvestUP @Satishmahanaup @nehajainias @mayurias May please see for expeditiously repair of pusta road from Shani Mandir Delhi Boarder for which A/A&amp;E/S of Rs135.88lakh has been accorded on 4th April'21,  this work will strengthen this portion of Alipur Bandh intern protect Tronica City from flood etc lest it may happen","may please see for expeditiously repair of pusta road from shani mandir delhi boarder for which a a e s of rs135.88lakh has been accorded on 4th april'21, this work will strengthen this portion of alipur bandh intern protect tronica city from flood etc lest it may happen",en
1.40E+18,,2021-06-03 08:22:00+00:00,,,none,Bhutan,,"The Autoprime pump Units from Kirloskar have been said to be most reliable when it comes to dewatering solutions and flood control. To know more , read-  https://t.co/VgdsCWrs2G  #flood #pump #Pumping #innovation #innovative","the autoprime pump units from kirloskar have been said to be most reliable when it comes to dewatering solutions and flood control. to know more , read flood pump pumping innovation innovative",en
1.40E+18,,2021-06-03 08:10:55+00:00,,,none,Bhutan,,@Desiplex1 @armsprime @Indian_Contests @ContestFeeds @Contest_in @IndiaContestOff @indiacontests4u 1) POT HOLES 2) LIGHTING 3) DRIZZLES 4) WIND 5) FLOOD 6) THUNDER 7) RAIN 8) FROG 9) UMBRELLA 10) RAINCOAT  #TpWithDp  @armsprime  @Desiplex1  #desiplexapp  #Monsoon2021  Tag: @CheboluVasantha  @SubramanyamJk @imArun001 @manikumar4144   @kusumsolanki17 @AtulTankha5,1 pot holes 2 lighting 3 drizzles 4 wind 5 flood 6 thunder 7 rain 8 frog 9 umbrella 10 raincoat tpwithdp desiplexapp monsoon2021 tag,en
1.40E+18,,2021-06-03 08:08:07+00:00,,,none,Bhutan,,@arvindjkv That's flood.,that is flood.,en
1.40E+18,,2021-06-03 08:07:42+00:00,,,flood,Bhutan,,A minor flood situation was witnessed in Colombo  https://t.co/hgJCU8IoLD,a minor flood situation was witnessed in colombo,en
1.40E+18,,2021-06-03 08:07:27+00:00,,,flood,Bhutan,,What's the flood situation like? We're under water.,what is the flood situation like? we are under water.,en
1.40E+18,,2021-06-03 08:04:20+00:00,,,flood,Bhutan,,#Flood #Wellampitiya #polwatte Area @NewsWireLK  https://t.co/MLUxt6fn4k,flood wellampitiya polwatte area,en
1.40E+18,,2021-06-03 07:58:26+00:00,,,none,Bhutan,,"(1/2) State Water Resources Minister @Pijush_hazarika today paid a visit to the erosion hit Raha-Chaparmukh-Kampur road at Tinikhuti , Garmari under Raha revenue circle and took stock of the flood management and erosion protection works at the site.  #TheAssamTribune","1 2 state water resources minister today paid a visit to the erosion hit raha chaparmukh kampur road at tinikhuti , garmari under raha revenue circle and took stock of the flood management and erosion protection works at the site. theassamtribune",en
1.40E+18,,2021-06-03 07:55:32+00:00,,,none,Bhutan,,"HM F&amp;CS @RanjeetkrDass held a review meeting with the District Commissioner &amp; Sub divisional officers of Assam, in connection with the price rise of food items and the arriving floods, today in the presence of HM  for Agriculture, @ATULBORA2 .  https://t.co/XD7BpREo1T","hm f cs held a review meeting with the district commissioner sub divisional officers of assam, in connection with the price rise of food items and the arriving floods, today in the presence of hm for agriculture, .",en
1.40E+18,,2021-06-03 07:48:14+00:00,,,flood,Bhutan,,"A minor flood situation was witnessed in #Gampaha and #Colombo  Districts today with heavy rains, that experienced in most places in the country #SriLanka #lka  #flooding #heavyrain  https://t.co/BpDHDymc3G","a minor flood situation was witnessed in gampaha and colombo districts today with heavy rains, that experienced in most places in the country srilanka lka flooding heavyrain",en
1.40E+18,,2021-06-03 07:40:00+00:00,,,none,Bhutan,,Romblon mayor flags scammer using photos of flood to ask for donations   https://t.co/OLDzV9TpSg,romblon mayor flags scammer using photos of flood to ask for donations,en
1.40E+18,,2021-06-03 07:29:34+00:00,,,none,Bhutan,,@Desiplex1 @armsprime @Indian_Contests @ContestFeeds @Contest_in @IndiaContestOff @indiacontests4u 1) POT HOLES 2) LIGHTING 3) DRIZZLES 4) WIND 5) FLOOD 6) THUNDER 7) RAIN 8) FROG 9) UMBRELLA 10) RAINCOAT  #TpWithDp  @armsprime  @Desiplex1❤  #desiplexapp  #Monsoon2021 Tagging 💬 @jainusha30   @mysterioussu   @p_pinky777   @JayshreeMalhot6  @shineysimar   @Aditimalhotra86,1 pot holes 2 lighting 3 drizzles 4 wind 5 flood 6 thunder 7 rain 8 frog 9 umbrella 10 raincoat tpwithdp desiplexapp monsoon2021 tagging,en
1.40E+18,,2021-06-03 07:28:16+00:00,,,none,Bhutan,,@Desiplex1 @armsprime @Indian_Contests @ContestFeeds @Contest_in @IndiaContestOff @indiacontests4u 1) POT HOLES 2) LIGHTING 3) DRIZZLES 4) WIND 5) FLOOD 6) THUNDER 7) RAIN 8) FROG 9) UMBRELLA 10) RAINCOAT  @armsprime @Indian_Contests  #desiplexapp #tpwithdp #ContestAlert #Contest #contestalertindia #games #quiz #wincoins #prizes #Monsoon2021,1 pot holes 2 lighting 3 drizzles 4 wind 5 flood 6 thunder 7 rain 8 frog 9 umbrella 10 raincoat desiplexapp tpwithdp contestalert contest contestalertindia games quiz wincoins prizes monsoon2021,en
1.40E+18,,2021-06-03 07:24:16+00:00,,,none,Bhutan,,"@stonesshows @Chris_Iwanek Considering the water shortage. It's not just India's issue. It's a threat to international security.  Chinese dams on Brahmaputra/ Tsangpo river don't cause water shortage in northeast India. The problem is floods and, weaponization of water.   It affects 9 lower riparians.","considering the water shortage. it is not just india's issue. it is a threat to international security. chinese dams on brahmaputra tsangpo river do not because water shortage in northeast india. the problem is floods and, weaponization of water. it affects 9 lower riparians.",en
1.40E+18,,2021-06-03 07:18:58+00:00,,,none,Bhutan,,Preparations to be done at the gross level to be equipped to face floods – Part 3  Read more :   https://t.co/LBa72keweH  #Monsoon2021 #thursdayvibes  #thursdaymorning  https://t.co/7RSAR6MKZe,preparations to be done at the gross level to be equipped to face floods – part 3 read more monsoon2021 thursdayvibes thursdaymorning,en
1.40E+18,,2021-06-03 07:09:02+00:00,,,none,Bhutan,,"Another comprehensive piece from @GaonConnection. I stress, as always, that cyclones are far more about floods, saline inundation and long term invisible impacts, than about wind speeds.","another comprehensive piece from i stress, as always, that cyclones are far more about floods, saline inundation and long term invisible impacts, than about wind speeds.",en
1.40E+18,,2021-06-03 07:07:49+00:00,,,none,Bhutan,,@Desiplex1 @armsprime @Indian_Contests @ContestFeeds @Contest_in @IndiaContestOff @indiacontests4u 1) POT HOLES 2) LIGHTING 3) DRIZZLES 4) WIND 5) FLOOD 6) THUNDER 7) RAIN 8) FROG 9) UMBRELLA 10) RAINCOAT  #TpWithDp  @armsprime  @Desiplex1  #desiplexapp  #Monsoon2021  Tag  :  @CheboluVasantha @kmcheb12  @imArun001 @manikumar4144 @kusumsolanki17 @buttter__cup @AtulTankha5,1 pot holes 2 lighting 3 drizzles 4 wind 5 flood 6 thunder 7 rain 8 frog 9 umbrella 10 raincoat tpwithdp desiplexapp monsoon2021 tag,en
1.40E+18,,2021-06-03 07:07:37+00:00,,,flood,Bhutan,,WATCH: Helicopter Crew Rescues Texas Driver Stranded In Flash Flood  https://t.co/MMQ9mwVMcY,watch helicopter crew rescues texas driver stranded in flash flood,en
1.40E+18,,2021-06-03 07:01:26+00:00,,,none,Bhutan,,Citizens’ facilities – 33 flood posts are to be built to deal with floods  https://t.co/cWyX8C791V,citizens’ facilities – 33 flood posts are to be built to deal with floods,en
1.40E+18,,2021-06-03 06:58:40+00:00,,,flood,Bhutan,,"One of the two young boys swept away by a flash flood on Tuesday was found dead in the sea of Calubian town, Leyte on Wednesday, June 2. | @joeygabietaINQ @rdejonINQ @inquirervisayas  https://t.co/94U3mhW4kC","one of the two young boys swept away by a flash flood on tuesday was found dead in the sea of calubian town, leyte on wednesday, june 2. |",en
1.40E+18,,2021-06-03 06:46:40+00:00,,,none,Bhutan,,"""It comes and goes in waves It always does, always does We watch as our young hearts fade Into the flood, into the flood""","it comes and goes in waves it always does, always does we watch as our young hearts fade into the flood, into the flood",en
1.40E+18,,2021-06-03 06:45:00+00:00,,,none,Bhutan,,"The #network will also be able to conduct dynamic monitoring and tracking of a variety of #disaster elements including #floods, cold fronts and more #China #Satellite #environment   Read the report here:  https://t.co/rT6onciCe5 👇👇","the network will also be able to conduct dynamic monitoring and tracking of a variety of disaster elements including floods, cold fronts and more china satellite environment read the report here",en
1.40E+18,,2021-06-03 06:42:44+00:00,,,none,Bhutan,,"As of 6 a.m. today, #DantePH’s initial estimated damage on national roads and flood control structures is at around ₱269 million. DPWH revealed that the damage in Region 7 alone is at ₱106.2 million.  https://t.co/DDjjd3sqdr","as of 6 a.m. today, danteph’s initial estimated damage on national roads and flood control structures is at around ₱269 million. dpwh revealed that the damage in region 7 alone is at ₱106.2 million.",en
1.40E+18,,2021-06-03 06:42:15+00:00,,,none,Bhutan,,Flood yourself with content ideas by having the right conversations with the right people!  #MarketingTwitter,flood yourself with content ideas by having the right conversations with the right people! marketingtwitter,en
1.40E+18,,2021-06-03 06:42:08+00:00,,,none,Bhutan,,"Some people are inconsiderate, they'll flood you with messages and then gets mad at you for replying ""no"". I am not responsible for their feelings, i also have the right to decline so what should i apologize for?","some people are inconsiderate, they will flood you with messages and then gets mad at you for replying no . i am not responsible for their feelings, i also have the right to decline so what should i apologize for?",en
1.40E+18,,2021-06-03 06:39:06+00:00,,,flood,Bhutan,,Water levels in Attanagalu Oya near Dunamale and Kalu Ganga near Millakanda areas are rising and reached minor flood level - DMC  #LKA #SriLanka #WeatherSL #MonsoonSL,water levels in attanagalu oya near dunamale and kalu ganga near millakanda areas are rising and reached minor flood level dmc lka srilanka weathersl monsoonsl,en
1.40E+18,,2021-06-03 06:34:10+00:00,,,flood,Bhutan,,Water levels in Attanagalu Oya near Dunamale and Kalu Ganga near Millakanda areas are rising and reached minor flood level - DMC #Lka #FloodLK,water levels in attanagalu oya near dunamale and kalu ganga near millakanda areas are rising and reached minor flood level dmc lka floodlk,en
1.40E+18,,2021-06-03 06:30:43+00:00,,,flood,Bhutan,,Flood Alert❗ Water levels in Attanagalu Oya near Dunamale and Kalu Ganga near Millakanda areas are rising and reached minor flood level - DMC #LKA #WeatherSL #SriLanka #MonsoonSL,flood alert water levels in attanagalu oya near dunamale and kalu ganga near millakanda areas are rising and reached minor flood level dmc lka weathersl srilanka monsoonsl,en
1.40E+18,,2021-06-03 06:29:28+00:00,,,flood,Bhutan,,The Chure region had been bearing the brunt of relentless mining from its rivers and hills which has caused natural disasters like floods and landslides.  #nepal #environment #mining #conservation #chure #hills #rivers   https://t.co/DTsNP4xSZS,the chure region had been bearing the brunt of relentless mining from its rivers and hills which has caused natural disasters like floods and landslides. nepal environment mining conservation chure hills rivers,en
1.40E+18,,2021-06-03 06:28:04+00:00,,,none,Bhutan,,"Seonhohada moots, pasensya na. Kailangan ko i-hype BTOB. I might flood your TL with BTOB tweet.  10 YEARS AND STILL STRONG #BTOB_SHOWED_AND_PROVE @OFFICIALBTOB #BTOB #비투비","seonhohada moots, pasensya na. kailangan ko i hype btob. i might flood your tl with btob tweet. 10 years and still strong btob_showed_and_prove btob",en
1.40E+18,,2021-06-03 06:15:49+00:00,,,none,Bhutan,,"While @mybmc as always claims 100% monsoon preparedness, with monsoons less than 10 days away, reports show varied levels of completion: ➡️ Road Projects: 37% ➡️ Desilting: 78-83% ➡️ Flood Relief: 80-90% ➡️ Tree Trimming: 100% #Mumbaimonsoons &amp; aam Mumbaikars shall be the judge.  https://t.co/164ByzcLMw","while as always claims 100% monsoon preparedness, with monsoons less than 10 days away, reports show varied levels of completion road projects 37% desilting 78 83% flood relief 80 90% tree trimming 100% mumbaimonsoons aam mumbaikars shall be the judge.",en
1.40E+18,,2021-06-03 06:15:26+00:00,,,none,Bhutan,,"RatoPati: Landslide, flood victims still waiting for house reconstruction ahead of another monsoon -  https://t.co/rHtZyaeykl","ratopati landslide, flood victims still waiting for house reconstruction ahead of another monsoon",en
1.40E+18,,2021-06-03 06:14:45+00:00,,,none,Bhutan,,"@picturebookbc Has to be the series by Jackie French and Bruce Whatley: Flood, Fire, Cyclone, Drought #picbookbc #rurallife #naturaldisasters #australia @jackie_french_ #brucewhatley  https://t.co/tFwuzcBB04","has to be the series by jackie french and bruce whatley flood, fire, cyclone, drought picbookbc rurallife naturaldisasters australia brucewhatley",en
1.40E+18,,2021-06-03 06:14:31+00:00,,,none,Bhutan,,Assam prepares for better managing floods at Kaziranga.   https://t.co/FcLVu2wvVV via @NELiveTV,assam prepares for better managing floods at kaziranga. via,en
1.40E+18,,2021-06-03 06:06:28+00:00,,,none,Bhutan,,"@TuftsGrandma @Reuters China can never trust U.S. They don't adhere to Trademark laws,they import sub-standard goods - dangerously defective. Use overworked labor+poor quality materials to make cheap goods to import here+flood our markets.  Fair Trade needed. Buy as much from us as we do from them.","china can never trust you.s. they do not adhere to trademark laws,they import sub standard goods dangerously defective. use overworked labor+poor quality materials to make cheap goods to import here+flood our markets. fair trade needed. buy as much from us as we do from them.",en
1.40E+18,,2021-06-03 05:55:23+00:00,,,none,Bhutan,,Preparations to be done at the gross level to be equipped to face floods – Part 3  Read more :   https://t.co/2CtdwmSTM8  #Monsoon2021 #thursdayvibes  https://t.co/N36OF4UQMa,preparations to be done at the gross level to be equipped to face floods – part 3 read more monsoon2021 thursdayvibes,en
1.40E+18,,2021-06-03 05:52:20+00:00,,,flood,Bhutan,,"Flood, landslide warnings issued amid heavy rains ⛈🌧💦  #lka #SriLanka #SLweather #flood #landslides","flood, landslide warnings issued amid heavy rains lka srilanka slweather flood landslides",en
1.40E+18,,2021-06-03 05:49:46+00:00,,,none,Bhutan,,"You thought floods of national international Journos will come out in Ur support and World organisations will raise voice but instead nobody have a shit about u ,","you thought floods of national international journos will come out in ur support and world organisations will raise voice but instead nobody have a shit about you ,",en
1.40E+18,,2021-06-03 05:49:26+00:00,,,none,Bhutan,,@Desiplex1 @armsprime @Indian_Contests @ContestFeeds @Contest_in @IndiaContestOff @indiacontests4u 1) POT HOLES 2) LIGHTING 3) DRIZZLES 4) WIND 5) FLOOD 6) THUNDER 7) RAIN 8) FROG 9) UMBRELLA 10) RAINCOAT  #TpWithDp @armsprime @Desiplex1 #desiplexapp  #Monsoon2021  join guys @cuteushakumari @rajeshsapra @handsomeraaj @mintoosapra @ramsapra54,1 pot holes 2 lighting 3 drizzles 4 wind 5 flood 6 thunder 7 rain 8 frog 9 umbrella 10 raincoat tpwithdp desiplexapp monsoon2021 join guys,en
1.40E+18,,2021-06-03 05:48:42+00:00,,,flood,Bhutan,,"Fighting continued with civilian displacement in the south Heavy fighting in Baghlan displaced thousands in the north-east Almost 36,000 people received humanitarian aid in the east 7,896 people affected by flash floods receive humanitarian aid in the west @OCHAAfg 1\1","fighting continued with civilian displacement in the south heavy fighting in baghlan displaced thousands in the north east almost 36,000 people received humanitarian aid in the east 7,896 people affected by flash floods receive humanitarian aid in the west 1\1",en
1.40E+18,,2021-06-03 05:44:50+00:00,,,none,Bhutan,,"In connection with the price rise of food items and the arriving floods, today in the presence of Hon'ble Minister for Agriculture GoA, Shri. @ATULBORA2 held a review meeting with the District Commissioner &amp; Sub divisional officers of Assam,","in connection with the price rise of food items and the arriving floods, today in the presence of hon'ble minister for agriculture goa, shri. held a review meeting with the district commissioner sub divisional officers of assam,",en
1.40E+18,,2021-06-03 05:42:53+00:00,,,none,Bhutan,,"@HamidMirPAK Auqaat agaye na , u thought floods of national international Journos will come out in Ur support and World organisations will raise voice but instead nobody have a shit about u ,","auqaat agaye na , you thought floods of national international journos will come out in ur support and world organisations will raise voice but instead nobody have a shit about you ,",en
1.40E+18,,2021-06-03 05:42:47+00:00,,,flood,Bhutan,,"Karyakartas of ABVP in Lakhimpur district, Assam went to the flood affected areas under Jamuguri panchayat, Bonpuroi village at the bank of Bhramaputra river and helped the local residents in repairing embankment.   #ABVPForSociety  https://t.co/nqtmqQUFbO","karyakartas of abvp in lakhimpur district, assam went to the flood affected areas under jamuguri panchayat, bonpuroi village at the bank of bhramaputra river and helped the local residents in repairing embankment. abvpforsociety",en
1.40E+18,,2021-06-03 05:42:41+00:00,,,none,Bhutan,,If you had tym read this all.. chinmayi is doing politics. whenever big issue raising she drag sexual harassment matter. what ever it is whether cauvery or flood tym.. complete diversion politics.  Blog with proof include her twts..👇  https://t.co/3J7Ilmezcj (5n),if you had tym read this all. chinmayi is doing politics. whenever big issue raising she drag sexual harassment matter. what ever it is whether cauvery or flood tym. complete diversion politics. blog with proof include her twts. 5n,en
1.40E+18,,2021-06-03 05:36:40+00:00,,,none,Bhutan,,"that storm in your heart let it thunder let it strike let it rain let it flood let it destroy let it destruct and in the aftermath you will find  sunshine ,you will find a new life the storm will cease and you will  find peace.!! 🤗 #MentalHealthMatters  #PositiveVibes","that storm in your heart let it thunder let it strike let it rain let it flood let it destroy let it destruct and in the aftermath you will find sunshine ,you will find a new life the storm will cease and you will find peace.! mentalhealthmatters positivevibes",en
1.40E+18,,2021-06-03 05:33:01+00:00,,,none,Bhutan,,"When activism is a necessity &amp; not a choice. ➡️  ""I grew up w/ typhoons at my doorstep. The water would flood inside our house in Las Piñas in the Philippines, cutting our electricity. The older I grew, the worse they became..."" — ⁦@mitzijonelle⁩  https://t.co/Jb514CrdRQ","when activism is a necessity not a choice. i grew up w typhoons at my doorstep. the water would flood inside our house in las piñas in the philippines, cutting our electricity. the older i grew, the worse they became. — ⁦",en
1.40E+18,,2021-06-03 05:28:56+00:00,,,flood,Bhutan,,"General Flood Advisories (GFAs) Issued as of 6:00 PM, 03 JUNE 2021 Region 4A (CALABARZON) - GFA#4(Final) Region 4B (MIMAROPA) - GFA#4 (Final) Region 3 (Central Luzon) - GFA#3(Final) Region 1 (Ilocos region) - GFA#2(Final)  https://t.co/UTM5CtbQYT","general flood advisories gfas issued as of 6 00 pm, 03 june 2021 region 4a calabarzon gfa 4 final region 4b mimaropa gfa 4 final region 3 central luzon gfa 3 final region 1 ilocos region gfa 2 final",en
1.40E+18,,2021-06-03 05:28:15+00:00,,,flood,Bhutan,,"General Flood Advisories (GFAs) Issued as of 6:00 PM, 03 JUNE 2021 Region 4A (CALABARZON) - GFA#4(Final) Region 4B (MIMAROPA) - GFA#4 (Final) Region 3 (Central Luzon) - GFA#3(Final) Region 1 (Ilocos region) - GFA#2(Final)  https://t.co/EBWC95OQhr","general flood advisories gfas issued as of 6 00 pm, 03 june 2021 region 4a calabarzon gfa 4 final region 4b mimaropa gfa 4 final region 3 central luzon gfa 3 final region 1 ilocos region gfa 2 final",en
1.40E+18,,2021-06-03 05:20:03+00:00,,,flood,Bhutan,,NH415 chimpu road. landslide and flood.  https://t.co/x2EgN0lG3R,nh415 chimpu road. landslide and flood.,en
1.40E+18,,2021-06-03 05:14:05+00:00,,,none,Bhutan,,@Desiplex1 @armsprime @Indian_Contests @ContestFeeds @Contest_in @IndiaContestOff @indiacontests4u 1) POT HOLES 2) LIGHTING 3) DRIZZLES 4) WIND 5) FLOOD 6) THUNDER 7) RAIN 8) FROG 9) UMBRELLA 10) RAINCOAT  #TpWithDp  @armsprime @Desiplex1 #desiplexapp  #Monsoon2021 Join:   @Priyankc007 @itsPriynkaM @SMohan07327887 @SS_Tanwar @Prerna98765 @SonaliSBera @Indian_Contests,1 pot holes 2 lighting 3 drizzles 4 wind 5 flood 6 thunder 7 rain 8 frog 9 umbrella 10 raincoat tpwithdp desiplexapp monsoon2021 join,en
1.40E+18,,2021-06-03 05:10:31+00:00,,,flood,Bhutan,,"Flood Advisory No. 3 FINAL for Pampanga River Basin, issued at 4:30 PM, 03 June 2021  https://t.co/vZurmEc941","flood advisory no. 3 final for pampanga river basin, issued at 4 30 pm, 03 june 2021",en
1.40E+18,,2021-06-03 05:10:19+00:00,,,flood,Bhutan,,"Flood Advisory No. 3 FINAL for Pampanga River Basin, issued at 4:30 PM, 03 June 2021  https://t.co/DNsDX6mpTK","flood advisory no. 3 final for pampanga river basin, issued at 4 30 pm, 03 june 2021",en
1.40E+18,,2021-06-03 05:09:57+00:00,,,none,Bhutan,,im just gonna flood here bc my clients added me on my FB yesterday :)))  bitch i want coffee i feel so fucking tired i have to finish three drawings rn im cyringf,I am just going to flood here bc my clients added me on my fb yesterday bitch i want coffee i feel so fucking tired i have to finish three drawings rn I am cyringf,en
1.40E+18,,2021-06-03 05:09:51+00:00,,,flood,Bhutan,,Irrigation Department warns about possible floods in WP  Read more:  https://t.co/bnNaQqHjty #lka #SriLanka #Floods #Weather,irrigation department warns about possible floods in wp read more lka srilanka floods weather,en
1.40E+18,,2021-06-03 05:08:19+00:00,,,none,Bhutan,,"Kochi's Thevara Perandoor canal, once an inland waterway, is now choked with sewage. Monsoon floods are frequent, and daily wage workers and others living on the banks have waited for years to be relocated  https://t.co/0LaCfSf7ev","kochi's thevara perandoor canal, once an inland waterway, is now choked with sewage. monsoon floods are frequent, and daily wage workers and others living on the banks have waited for years to be relocated",en
1.40E+18,,2021-06-03 04:57:18+00:00,,,none,Bhutan,,"Spam the comment sections, Flood the DMs, Bug the co-actors 24x7 TAG IN TRASH All in the name of ""CONCERN""  And totally forget about the only two things your idol would've ever expected from you- SPACE AND PRIVACY.  Fans, hmmm. Really?  #IshqMeinMarjawan2","spam the comment sections, flood the dms, bug the co actors 24x7 tag in trash all in the name of concern and totally forget about the only two things your idol would have ever expected from you space and privacy. fans, hmmm. really? ishqmeinmarjawan2",en
1.40E+18,,2021-06-03 04:56:47+00:00,,,none,Bhutan,,"Text 2 /4 Ward 97 &amp; 98.See the road is dug again as SWD drain hole is buried in the road redevelopment. What a Mismanagement &amp; waste of money.. If BMC doesn't pick this thrash and broom these bylanes. Rain will sweep off the mud, dry waste leading to clogging &amp; floods  https://t.co/4N90hNLZ2k","text 2 4 ward 97 98.see the road is dug again as swd drain hole is buried in the road redevelopment. what a mismanagement waste of money. if bmc does not pick this thrash and broom these bylanes. rain will sweep off the mud, dry waste leading to clogging floods",en
1.40E+18,,2021-06-03 04:56:45+00:00,,,flood,Bhutan,,"Flood, landslide warnings issued amid heavy rains  https://t.co/0eGFRkTaBl","flood, landslide warnings issued amid heavy rains",en
1.40E+18,,2021-06-03 04:55:20+00:00,,,none,Bhutan,,Why is called Flood when it's spelled as Flood?!,why is called flood when it is spelled as flood?!,en
1.40E+18,,2021-06-03 04:46:59+00:00,,,none,Bhutan,,"May be it wasn't.. but here we are.. and the Andhra people's inferiority complex is clearly showing, with their never ending rants and poking..   Anyways there won't be an Andhra as it was in a few decades.. and all of these Hindus will flood into Telangana for refuge..","may be it was not. but here we are. and the andhra people's inferiority complex is clearly showing, with their never ending rants and poking. anyways there will not be an andhra as it was in a few decades. and all of these hindus will flood into telangana for refuge.",en
1.40E+18,,2021-06-03 04:43:16+00:00,,,none,Bhutan,,"Sir ,@KTRTRS  are we making any strategies to face ""Monsoon challenges""?. Such as flues infections,rain water floods&amp;cleanliness. #COVID infection rate will be more&amp;it is closely correlated to cloudy,cold weather. Virus could B more active in cold weather #telanganafightscovid19","sir , are we making any strategies to face monsoon challenges ?. such as flues infections,rain water floods cleanliness. covid infection rate will be more it is closely correlated to cloudy,cold weather. virus could b more active in cold weather telanganafightscovid19",en
1.40E+18,,2021-06-03 04:40:47+00:00,,,none,Bhutan,,@Desiplex1 @armsprime @Indian_Contests @ContestFeeds @Contest_in @IndiaContestOff @indiacontests4u 1) POT HOLES 2) LIGHTING 3) DRIZZLES 4) WIND 5) FLOOD 6) THUNDER 7) RAIN 8) FROG 9) UMBRELLA 10) RAINCOAT  #TpWithDp @armsprime @Desiplex1 #desiplexapp  #Monsoon2021,1 pot holes 2 lighting 3 drizzles 4 wind 5 flood 6 thunder 7 rain 8 frog 9 umbrella 10 raincoat tpwithdp desiplexapp monsoon2021,en
1.40E+18,,2021-06-03 04:40:18+00:00,,,none,Bhutan,,@Desiplex1 @armsprime @Indian_Contests @ContestFeeds @Contest_in @IndiaContestOff @indiacontests4u 1) POT HOLES 2) LIGHTING 3) DRIZZLES 4) WIND 5) FLOOD 6) THUNDER 7) RAIN 8) FROG 9) UMBRELLA 10) RAINCOAT  #TpWithDp @armsprime @Desiplex1 #desiplexapp  #Monsoon2021  join guys @Aditimalhotra86  @blessedkamal  @Rain_Man25  @Dinesh_the_star  @kavitakapil  @nareshmangnani,1 pot holes 2 lighting 3 drizzles 4 wind 5 flood 6 thunder 7 rain 8 frog 9 umbrella 10 raincoat tpwithdp desiplexapp monsoon2021 join guys,en
1.40E+18,,2021-06-03 04:39:50+00:00,,,none,Bhutan,,@RakeshSinha01 @ShahnawazBJP For any development - necessary things needed are - 1) Law and order - still not good in Bihar ( after 15 yrs of  BJP/ Nitish rule) 2) Electricity- situation has much improved 3) Land- Enough available 4) Water- flood management still not good 5) Labour- in plenty ….,for any development necessary things needed are 1 law and order still not good in bihar after 15 yrs of bjp nitish rule 2 electricity situation has much improved 3 land enough available 4 water flood management still not good 5 labour in plenty ….,en
1.40E+18,,2021-06-03 04:37:16+00:00,,,none,Bhutan,,"@pnbindia @TheOfficialSBI Corona might be flood through  only passbook printing machine in everybranch, but ATM machine , cash deposit and line to deposit and cash withdrawal are safe. @RBI please order to all bank to keep passbook printing machine should be in running condition.","corona might be flood through only passbook printing machine in everybranch, but atm machine , cash deposit and line to deposit and cash withdrawal are safe. please order to all bank to keep passbook printing machine should be in running condition.",en
1.40E+18,,2021-06-03 04:35:53+00:00,,,none,Bhutan,,@gundigre That's alright. Jathre is always Jathrene. They should be actually working on Flood Management,that is alright. jathre is always jathrene. they should be actually working on flood management,en
