latitude_dd,longitude_dd,verticalDatumName,siteDescription,stateName,countyName,waterbody,hwm_locationdescription,elev_ft,bank,hwm_notes,flag_date,vdatum_id,vcollect_method_id
43.01867756,-95.04715679,NAVD88,"County Road B53, Gillett Grove",IA,Clay County,Little Sioux River,"County Road B53, Gillett Grove (2 of 2 US)",1286.983,Right,"Nail in tree flagged and marked, flagging on tree, located 721' west of bridge and 44' u/s of road",6/27/2018 5:00,,
43.01842897,-95.04224935,NAVD88,"County Road B53, Gillett Grove",IA,Clay County,Little Sioux River,"County Road B53, Gillett Grove (1 of 2 DS)",1286.0269,Left,Nail in tree flagged located 195' east of bridge and 18' into d/s ditch,6/27/2018 5:00,,
43.01833382,-95.04464944,NAVD88,"County Road B53, Gillett Grove",IA,Clay County,Little Sioux River,"County Road B53, Gillett Grove (2 of 2 DS)",1286.7465,Right,"Nail in post by phone box 50' d/s of stop sign, flagged",6/27/2018 5:00,,
43.00025722,-95.07282979,NAVD88,"260th Avenue, south of Gillett Grove",IA,Clay County,Little Sioux River,"260th Avenue, south of Gillett Grove (1 of 4 US)",1282.1126,Right,"Nail and disk in tree located 30' north of corner post, flagged",6/27/2018 5:00,,
43.00017463,-95.07284934,NAVD88,"260th Avenue, south of Gillett Grove",IA,Clay County,Little Sioux River,"260th Avenue, south of Gillett Grove (2 of 4 US)",1282.3616,Right,"Nail in corner gate post 300' north of bridge, post had white plain board on it, flagged, 20' into ditch.",6/27/2018 5:00,,
43.00014418,-95.07312412,NAVD88,"260th Avenue, south of Gillett Grove",IA,Clay County,Little Sioux River,"260th Avenue, south of Gillett Grove (1 of 2 DS)",1281.5454,Right,"Nail in post at gated field entrance located 300' north of bridge past 911 address 1475, flagged",6/27/2018 5:00,,
42.99767452,-95.07274106,NAVD88,"260th Avenue, south of Gillett Grove",IA,Clay County,Little Sioux River,"260th Avenue, south of Gillett Grove (3 of 4 US)",1282.5226,Left,Nail in tree located 29' in ditch and 15' streamward of above corner post marked with flagging,6/27/2018 5:00,,
42.99762226,-95.07278671,NAVD88,"260th Avenue, south of Gillett Grove",IA,Clay County,Little Sioux River,"260th Avenue, south of Gillett Grove (4 of 4 US)",1282.5129,Left,"Nail in corner post of fence u/s in foad ditch 400' south of bridge, flagged and marked",6/27/2018 5:00,,
42.99760729,-95.07300717,NAVD88,"260th Avenue, south of Gillett Grove",IA,Clay County,Little Sioux River,"260th Avenue, south of Gillett Grove (2 of 2 DS)",1281.7232,Left,"Nail in wooden fence post in d/s ditch 400' south of bridge, flagged, 19' d/s in ditch",6/27/2018 5:00,,
42.97098376,-95.11266324,NAVD88,"240th Street, north of Cornell",IA,Clay County,Little Sioux River,"240th Street, north of Cornell (1 of 4 DS)",1276.225,Right,"Nail in sign post 15 mph weight limit sign, located 50' north of bridge and 13' into the ditch, flagged",6/27/2018 5:00,,
42.97085734,-95.11262194,NAVD88,"240th Street, north of Cornell",IA,Clay County,Little Sioux River,"240th Street, north of Cornell (2 of 4 DS)",1277.0330000000001,Right,"Nail in wooden piling of wingwall, flagged, located 8' d/s of bridge",6/27/2018 5:00,,
42.9704549,-95.11166272,NAVD88,"240th Street, north of Cornell",IA,Clay County,Little Sioux River,"240th Street, north of Cornell (1 of 2 US)",1277.221,Left,"Nail in tree flagged and marked, located 250' u/s of bridge down from top of hill.",6/27/2018 5:00,,
42.97044192,-95.11175894,NAVD88,"240th Street, north of Cornell",IA,Clay County,Little Sioux River,"240th Street, north of Cornell (2 of 2 US)",1277.313,Left,"Nail in tree, flagged and marked, located 225' u/s of bridge, flagged and marked down from top of hill, electric fence near tree, also piece of flagging near top of hill for reference.",6/27/2018 5:00,,
42.96999107,-95.11280273,NAVD88,"240th Street, north of Cornell",IA,Clay County,Little Sioux River,"240th Street, north of Cornell (3 of 4 DS)",1277.028,Left,"Nail in tree 100' south of bridge and 50' d/s of road, flagged",6/27/2018 5:00,,
42.9558373,-95.12777631,NAVD88,"480th Street, north of Cornell",IA,Clay County,Little Sioux River,"480th Street, north of Cornell (1 of 3 US)",1275.412,Right,"Nail in old dead tree, flagged and marked, located 300' u/s of road and 300' streaight west of bridge then streaight out into the field.",6/27/2018 5:00,,
42.95582427,-95.12788486,NAVD88,"480th Street, north of Cornell",IA,Clay County,Little Sioux River,"480th Street, north of Cornell (2 of 3 US)",1275.703,Right,Base of stake flagged and marked with sharpie located 30' west of old dead tree mark,6/27/2018 5:00,,
42.95503845,-95.12183965,NAVD88,"480th Street, north of Cornell",IA,Clay County,Little Sioux River,"480th Street, north of Cornell (3 of 3 US)",1269.673,Left,Base of stake flagged and marked with sharpie located 900' east of bridge and 13' u/s of roadway,6/27/2018 5:00,,
42.95497351,-95.12656938,NAVD88,"480th Street, north of Cornell",IA,Clay County,Little Sioux River,"480th Street, north of Cornell (1 of 3 DS)",1274.777,Right,"Base of stake, flagged and marked with sharpie, located 33' streamward of end of bridge and 5' d/s",6/27/2018 5:00,,
42.95490407,-95.12656934,NAVD88,"480th Street, north of Cornell",IA,Clay County,Little Sioux River,"480th Street, north of Cornell (2 of 3 DS)",1274.7089999999998,Right,Base of stake flagged and marked with sharpie located 30' streamward of end of bridge and 22' d/s of other stake,6/27/2018 5:00,,
42.95486841,-95.12181507,NAVD88,"480th Street, north of Cornell",IA,Clay County,Little Sioux River,"480th Street, north of Cornell (3 of 3 DS)",1270.765,Left,Base of stake flagged and marked with sharpie located 900' east of bridge and 14' d/s of roadway in ditch,6/27/2018 5:00,,
42.92938013,-95.09969013,NAVD88,"495th Street, north of Sioux Rapids",IA,Clay County,Little Sioux River,"495th Street, north of Sioux Rapids (1 of 2 US)",1269.0111,Right,"Base of stake, flagged and marked with sharpie located 331' west of end of bridge and 16' into u/s ditch, 66' streamward of road sign.",6/28/2018 5:00,,
42.92901194,-95.09910732,NAVD88,"495th Street, north of Sioux Rapids",IA,Clay County,Little Sioux River,"495th Street, north of Sioux Rapids (1 of 4 DS)",1268.2754,Right,"Base of stake, flagged and marked with sharpie, located 78' west of end of quardrail and 25' d/s of roadway in d/s ditch",6/28/2018 5:00,,
42.92898865,-95.09898662,NAVD88,"495th Street, north of Sioux Rapids",IA,Clay County,Little Sioux River,"495th Street, north of Sioux Rapids (2 of 4 DS)",1268.2634,Right,"Base of stake, flagged and marked with sharpie located 47' west of end of quardrail and 27' d/s of roadway in d/s ditch",6/28/2018 5:00,,
42.92893333,-95.09474722,NAVD88,"495th Street, north of Sioux Rapids",IA,Clay County,Little Sioux River,"495th St, south of Cornell (2 of 2 US)",1269.6255,Left,Base of stake flagged and marked with sharpie located 745' east of end of bridge and 74' u/s in field across ditch from roadway,6/28/2018 5:00,,
42.92880347,-95.09593127,NAVD88,"495th Street, north of Sioux Rapids",IA,Clay County,Little Sioux River,"495th Street, north of Sioux Rapids (3 of 4 DS)",1269.1676,Left,"Nail in tree flagged and marked located 420' east of end of bridge and 28' d/s of roadway, dead tree",6/28/2018 5:00,,
42.92876037,-95.09561968,NAVD88,"495th Street, north of Sioux Rapids",IA,Clay County,Little Sioux River,"495th Street, north of Sioux Rapids (4 of 4 DS)",1268.5126,Left,Nail in tree flagged and marked located 519' east of end of bridge and 19' into d/s ditch,6/28/2018 5:00,,
42.89550919,-95.15159409,NAVD88,"U.S. Highway 71, Sioux Rapids",IA,Buena Vista County,Little Sioux River,"U.S. Highway 71, Sioux Rapids (1 of 2 US)",1259.0339999999999,,"Nail in tree flagged, located 400' u/s of bridge, 50' d/s of fire hydrant, 112' streamward from service road to Sioux Rapids city park sign behind Sioux rapids water plant building.",6/28/2018 5:00,,
42.89839269,-95.15377685,NAVD88,"U.S. Highway 71, Sioux Rapids",IA,Buena Vista County,Little Sioux River,"U.S. Highway 71, Sioux Rapids (2 of 2 US)",1259.536,Right,"Nail in tree flagged, located 450' north of bridge and 85' u/s of shoulder across ditch",6/28/2018 5:00,,
42.89721133,-95.15397767,NAVD88,"U.S. Highway 71, Sioux Rapids",IA,Buena Vista County,Little Sioux River,"U.S. Highway 71, Sioux Rapids (1 of 3 DS)",1258.8410000000001,Right,Base of stake flagged and marked with sharpie located 10' north of end of guardrail and 35' d/s in ditch,6/28/2018 5:00,,
42.89727281,-95.15400483,NAVD88,"U.S. Highway 71, Sioux Rapids",IA,Buena Vista County,Little Sioux River,"U.S. Highway 71, Sioux Rapids (2 of 3 DS)",1258.613,Right,Base of stake flagged and marked with sharpie located 44' north of guardrail and 35 d/s in ditch,6/28/2018 5:00,,
42.89533823,-95.15342268,NAVD88,"U.S. Highway 71, Sioux Rapids",IA,Buena Vista County,Little Sioux River,"U.S. Highway 71, Sioux Rapids (3 of 3 DS)",1258.5610000000001,Left,"Nail in tree flagged and marked, located 119' south of guardrail and end of bridge and 67' d/s from edge of should",6/28/2018 5:00,,
42.8959419,-95.24628534,NAVD88,"Weaver Street, Linn Grove",IA,Buena Vista County,Little Sioux River,"Weaver Street, Linn Grove (1 of 2 US)",1245.0767,Right,Nail in post of boat ramp quide u/s side of leg post furthest landward flagged.,6/28/2018 5:00,,
42.89597956,-95.24648269,NAVD88,"Weaver Street, Linn Grove",IA,Buena Vista County,Little Sioux River,"Weaver Street, Linn Grove (2 of 2 US)",1245.1414,Right,"Nail in post next to parking lot, 3rd from the boat ramp",6/28/2018 5:00,,
42.89412514,-95.24761607,NAVD88,"Weaver Street, Linn Grove",IA,Buena Vista County,Little Sioux River,"Weaver Street, Linn Grove (1 of 4 DS)",1244.9858,Left,"Nail in tree, flagged, located 96' south of bridge guardrail and 22' d/s in ditch",6/28/2018 5:00,,
42.89416119,-95.24762684,NAVD88,"Weaver Street, Linn Grove",IA,Buena Vista County,Little Sioux River,"Weaver Street, Linn Grove (2 of 4 DS)",1245.0304,Left,"Nail in tree, flagged, 85' south of bridge quardrail and 22' in d/s ditch",6/28/2018 5:00,,
42.89624467,-95.24826492,NAVD88,"Weaver Street, Linn Grove",IA,Buena Vista County,Little Sioux River,"Weaver Street, Linn Grove (3 of 4 DS)",1244.9659,Right,"Nail in tree, flagged 143' north of bridge quardrail and 45' d/s in ditch from shoulder",6/28/2018 5:00,,
42.89628777,-95.24828442,NAVD88,"Weaver Street, Linn Grove",IA,Buena Vista County,Little Sioux River,"Weaver Street, Linn Grove (4 of 4 DS)",1244.9507,Right,"Nail in tree flagged, located 160' north of bridge guardrail and 41' d/s in ditch from shoulder",6/28/2018 5:00,,
42.91508687,-95.33844663,NAVD88,"125th Avenue, Peterson",IA,Clay County,Little Sioux River,"125th Avenue, Peterson (1 of 1 US)",1229.795,Right,"Nail in tree flagged, 315' u/s of bridge and 25' streamward of utility pole.",6/28/2021 5:00,,
42.91427043,-95.33959156,NAVD88,"125th Avenue, Peterson",IA,Clay County,Little Sioux River,"125th Avenue, Peterson  (1 of 4 DS)",1229.208,Left,Nail in tree flagged located 30' south landward of bridge guardrail and 18' d/s of shoulder of road,6/28/2018 5:00,,
42.91419835,-95.33958594,NAVD88,"125th Avenue, Peterson",IA,Clay County,Little Sioux River,"125th Avenue, Peterson (2 of 4 DS)",1229.228,Left,"Nail in tree flagged, 57' south of bridge quardrail and 16' d/s from shoulder of road",6/28/2018 5:00,,
42.91494417,-95.33977087,NAVD88,"125th Avenue, Peterson",IA,Clay County,Little Sioux River,"125th Avenue, Peterson  (3 of 4 DS)",1229.299,Right,"Base of stake flagged and marked with sharpie, 35' d/s of steel guardrail 12' landward of other wood post mark",6/28/2018 5:00,,
42.9149001,-95.33979189,NAVD88,"125th Avenue, Peterson",IA,Clay County,Little Sioux River,"125th Avenue, Peterson  (4 of 4 DS)",1229.4389999999999,Right,"Nail in wooden fence post flagged, located 40' d/s of right d/s wingwall",6/28/2018 5:00,,
42.92111055,-95.35444161,NAVD88,"Highway 10, Peterson",IA,Clay County,Little Sioux River,"Highway 10, Peterson (1 of 2 US)",1227.5953,,"1227.5953	G	500th St/HWY 10, Peterson	42.92111055	-95.35444161	Conell/Rokes	Seed Line	Nail in tree located 330' east of bridge and 60' u/s of shoulder of road just before dike.",6/28/2018 5:00,,
42.92114563,-95.35406945,NAVD88,"Highway 10, Peterson",IA,Clay County,Little Sioux River,"Highway 10, Peterson (2 of 2 US)",1227.7189,Right,Base of stake flagged and marked with sharpie just past the dike located 415' east of bridge and 45' u/s from shoulder of road,6/28/2018 5:00,,
42.92164272,-95.35491518,NAVD88,"Highway 10, Peterson",IA,Clay County,Little Sioux River,"Highway 10, Peterson (1 of 2 DS)",1226.7730000000001,Right,"Nail in utility pole located 200' east of bridge, 2nd pole east of river, 86' from shoulder",6/28/2018 5:00,,
42.92160869,-95.35384768,NAVD88,"Highway 10, Peterson",IA,Clay County,Little Sioux River,"Highway 10, Peterson (2 of 2 DS)",1226.7065,Right,"Nail in utility pole flagged, 475' east of bridge d/s of shoulder 86', 3rd pole east of river",6/28/2018 5:00,,
42.93098713,-95.43333302,NAVD88,"Highway 10, west of Peterson",IA,O'Brien County,Little Sioux River,"Highway 10, west of Peterson (",1212.2644,Right,Base of stake flagged and marked with sharpie located 475' west of bridge and 40' u/s in ditch from shoulder,6/28/2018 5:00,,
42.93044116,-95.43297972,NAVD88,"Highway 10, west of Peterson",IA,O'Brien County,Little Sioux River,"Highway 10, west of Peterson (2 of 2 DS)",1212.2358,Right,Base of stake flagged and marked with sharpie located 280' west of bridge and 40' d/s into ditch from shoulder,6/28/2018 5:00,,
42.93038628,-95.43287894,NAVD88,"Highway 10, west of Peterson",IA,O'Brien County,Little Sioux River,"Highway 10, west of Peterson (1 of 2 US)",1215.7187,Right,Base of stake flagged and marked with sharpie located 250' west of bridge and 40' d/s into ditch from shoulder,6/28/2018 5:00,,
42.92872303,-95.42922425,NAVD88,"Highway 10, west of Peterson",IA,O'Brien County,Little Sioux River,"Highway 10, west of Peterson (2 of 2 US)",1215.5378,Right,Base of stake flagged and marked with sharpie located 495' east of bridge and 18' u/s of shoulder,6/28/2018 5:00,,
42.87259271,-95.45926854,NAVD88,"County Road C16, east of Larrabee",IA,Cherokee County,Little Sioux River,"County Road C16, east of Larrabee (1 of 1 US)",1205.53,Left,"North on Martin access RD 0.5 miles, nail with flagging on Left U/S bank in wooden fence post on West side of road across from yellow underground power cable sign.",6/25/2018 5:00,,
42.86457988,-95.46279831,NAVD88,"County Road C16, east of Larrabee",IA,Cherokee County,Little Sioux River,"County Road C16, east of Larrabee (1 of 1 DS)",1200.183,Left,"Nail in stream ward side of small tree on Left D/S bank, flagged and painted",6/25/2018 5:00,,
42.82759989,-95.51374628,NAVD88,"County Road C25, north of Cherokee",IA,Cherokee County,Little Sioux River,"County Road C25, north of Cherokee (1 of 1 DS)",1189.951,Right,"Right U/S bank, North on Barnes Rd. 0.40 miles, Nail in large wooden fence post 75’ South of HWM 4 in same fence line.",6/25/2018 5:00,,
42.82159674,-95.51242952,NAVD88,"County Road C25, north of Cherokee",IA,Cherokee County,Little Sioux River,"County Road C25, north of Cherokee (1 of 2 DS)",1189.392,Left,"Left D/S bank, nail and flagging in dead tree in line with abutment.",6/25/2018 5:00,,
42.8215423,-95.51380864,NAVD88,"County Road C25, north of Cherokee",IA,Cherokee County,Little Sioux River,"County Road C25, north of Cherokee (2 of 2 DS)",1188.955,Right,"Right D/S bank, nail and flagging in Tree 25' D/S of bridge.",6/25/2018 5:00,,
42.75996411,-95.52936063,NAVD88,"Highway 3, Cherokee",IA,Cherokee County,Little Sioux River,"Highway 3, Cherokee (1 of 3 DS)",1178.6018,Right,"Right D/S bank, seed line in tree 50’ D/S of bridge on landward side, painted orange X",6/25/2018 5:00,,
42.75807789,-95.52577935,NAVD88,"Highway 3, Cherokee",IA,Cherokee County,Little Sioux River,"Highway 3, Cherokee (2 of 3 DS)",1178.1397,Left,Nail and flagging in Dead end sign on R Ave.,6/25/2018 5:00,,
42.75803191,-95.52547932,NAVD88,"Highway 3, Cherokee",IA,Cherokee County,Little Sioux River,"Highway 3, Cherokee (3 of 3 DS)",1178.4743,Left,"Left D/S ditch, sharpie line on street sign at R Ave. and Hwy 3.",6/25/2018 5:00,,
42.75766209,-95.52421609,NAVD88,"Highway 3, Cherokee",IA,Cherokee County,Little Sioux River,"Highway 3, Cherokee (1 of 1 US)",1179.1703,Left,"Left U/S ditch, fence post with orange plastic sleeve, sharpie line with flagging.",6/25/2018 5:00,,
42.74949656,-95.53966362,NAVD88,"E Main St, Cherokee",IA,Cherokee County,Little Sioux River,"E Main St, Cherokee (1 of 4 US)",1177.39,Right,Nail and flagging on Right U/S bank on no passing zone sign.,6/25/2018 5:00,,
42.74941675,-95.53792489,NAVD88,"E Main St, Cherokee",IA,Cherokee County,Little Sioux River,"E Main St, Cherokee (2 of 4 US)",1177.236,Right,"Left U/S ditch in 3rd power pole west of bridge, flagged and nail",6/25/2018 5:00,,
42.74936922,-95.53070009,NAVD88,"E Main St, Cherokee",IA,Cherokee County,Little Sioux River,"E Main St, Cherokee (3 of 4 US)",1177.482,Left,Painted line on concrete in junkyard 50’ South of shed on Left U/S bank,6/25/2018 5:00,,
42.74900518,-95.5308671,NAVD88,"E Main St, Cherokee",IA,Cherokee County,Little Sioux River,"E Main St, Cherokee (4 of 4 US)",1177.555,Left,Left U/S ditch nail and flagging in cottonwood in line with power pole west of entrance to junkyard.,6/25/2018 5:00,,
42.74895174,-95.53579495,NAVD88,"E Main St, Cherokee",IA,Cherokee County,Little Sioux River,"E Main St, Cherokee (1 of 2 DS)",1176.9189999999999,Right,"Seed line in tree on Right D/S bank in line with abutment, flagged and painted.",6/25/2018 5:00,,
42.74880098,-95.53380293,NAVD88,"E Main St, Cherokee",IA,Cherokee County,Little Sioux River,"E Main St, Cherokee (2 of 2 DS)",1177.039,Left,"Left D/S bank in line with bridge abutment, seed line on buried cable sign.",6/25/2018 5:00,,
42.74663532,-95.55120883,NAVD88,"U.S. Highway 59, Cherokee",IA,Cherokee County,Little Sioux River,"U.S. Highway 59, Cherokee (1 of 4 US)",1175.039,Right,Marker in Power pole on Left U/S bank 50’ North of HWM 7.,6/25/2018 5:00,,
42.74652755,-95.55131753,NAVD88,"U.S. Highway 59, Cherokee",IA,Cherokee County,Little Sioux River,"U.S. Highway 59, Cherokee (2 of 4 US)",1175.0339999999999,Right,"Seed line on speed limit sign post, on Right U/S bank 100’ North of Beech St.",6/25/2018 5:00,,
42.74546041,-95.55186836,NAVD88,"U.S. Highway 59, Cherokee",IA,Cherokee County,Little Sioux River,"U.S. Highway 59, Cherokee (1 of 4 DS)",1174.9669999999999,Right,"Survey marker on Right D/S bank, seed line in tree 30’ D/S of river sign.",6/25/2018 5:00,,
42.744712799999995,-95.55179775,NAVD88,"U.S. Highway 59, Cherokee",IA,Cherokee County,Little Sioux River,"U.S. Highway 59, Cherokee (2 of 4 DS)",1174.239,Left,"Left D/S side of bridge, seed line at ground level, flagged and painted.",6/25/2018 5:00,,
42.74390083,-95.55201505,NAVD88,"U.S. Highway 59, Cherokee",IA,Cherokee County,Little Sioux River,"U.S. Highway 59, Cherokee (3 of 4 DS)",1175.417,Left,"Left D/S bank, Sharpie mark on bicycle trail sign in Rivers Edge Park.",6/25/2018 5:00,,
42.74371487,-95.55178782,NAVD88,"U.S. Highway 59, Cherokee",IA,Cherokee County,Little Sioux River,"U.S. Highway 59, Cherokee (4 of 4 DS)",1174.4589999999998,Left,Orange painted line left D/S side of road going into Rivers Edge Park.,6/25/2018 5:00,,
42.74170312,-95.55136441,NAVD88,"U.S. Highway 59, Cherokee",IA,Cherokee County,Little Sioux River,"U.S. Highway 59, Cherokee (3 of 4 US)",1175.097,Left,Left U/S bank marker in Maple tree 100’ North of Sequoia drive.,6/25/2018 5:00,,
42.74169846,-95.55123804,NAVD88,"U.S. Highway 59, Cherokee",IA,Cherokee County,Little Sioux River,"U.S. Highway 59, Cherokee (4 of 4 US)",1175.02,Left,"Seed line in maple tree 25’ East of HWM 1, Marked with flagging and nail.",6/25/2018 5:00,,
30.28997,-90.86742,NAVD88,"Mark on brick on front SW corner of the house, third brick from the bottom of the slab. Close to the spigot and A/C unit on house",LA,Ascension Parish,Amite,"Black magic mark on brick on front SW corner of the house, third brick from the bottom of the slab. Close to the spigot and A/C unit on house",12.872,Left,LAASC16852-A,8/24/2016 4:00,2.0,6.0
30.287309999999998,-90.87822,NAVD88,House at the 90 degree turn on Pine Crest Street,LA,Ascension Parish,Amite,Magic marker mark on the SE corner of house,14.315999999999999,Right,,8/24/2016 4:00,2.0,6.0
30.27283,-90.86233,NAVD88,"30"" red oak tree in front yard of house at corner of Harry Savoy and Pitre Lane",LA,Ascension Parish,Amite,Nail in 30 inch red oak tree in front yard (sw corner of lot) at house at corner of Harry Savoy and Pitre Lane,14.582,Right,,8/24/2016 4:00,2.0,6.0
30.27597,-90.87147,NAVD88,Two marks at Ascension Parish Mosquito Control Headquarters,LA,Ascension Parish,Amite,Nail in Bradford Pear tree next to Erwin Duhe Road about 150 east of Brittnay Port Vincent Hwy (hwy 431) in SW corner of parking lot,12.46,Right,Measured from ground level.,8/24/2016 4:00,2.0,6.0
30.27625,-90.87133,NAVD88,Two marks at Ascension Parish Mosquito Control Headquarters,LA,Ascension Parish,Amite,On wellhouse at NW corner of parking lot,12.498,Right,Measured from ground level.,8/24/2016 4:00,2.0,6.0
30.464509999999997,-90.08296999999999,NAVD88,Single story house located in neighborhood on Cuyhanga Pkwy.  HWM located on front wall of carport.,LA,East Baton Rouge Parish,Comite,located in carport of residence at 9345 Cuyhanga Pky. On wall on left side of carport with black marker.,47.906000000000006,Right,Used TBM and levels to determine elevation.,8/25/2016 5:00,2.0,2.0
30.44847,-91.08661,NAVD88,Residence at 1066 Sinclair St. Mark is a sharpie line identified with data and HWM# located 1st pillar from right from front door.,LA,East Baton Rouge Parish,Comite,"Located at gray house on first pillar from right, if looking at front door.",44.003,,Determined elevation by shooting levels to TBM.,8/25/2016 5:00,2.0,6.0
30.466920000000002,-90.96209,NAVD88,"Seed line on east side of Livingston Parish Chamber of Commerce on window frame near AC  unit

248 Veterans Blvd
Denham Springs",LA,Livingston Parish,Amite River,east side of Livingston Parish chamber of commerce by ac unit,44.476000000000006,,Used levels and TBM as origin to establish elevation.,8/24/2016 5:00,2.0,2.0
30.46661,-90.95997,,mud line on the inside of the window at NE corner of 188 Veterans Blvd. transferred to outside brick corner of building marked with sharpie line and labeled HWM.,LA,Livingston Parish,Amite River (Millers Canal),mud line on the inside of the window at NE corner of 188 Veterans Blvd. transferred to outside brick corner of building marked with sharpie line and labeled HWM with flagging.,,,"lat long  collected in NAD 83.
Abandoned site. Site is clustered too close to other sites.",8/24/2016 5:00,,
30.488809999999997,-90.54521,,11152 Avila Dr.: mailbox marked with flagging. The HWM is marked with sharpie on a strip of flagging on mailbox,LA,Tangipahoa Parish,Natalbany,Mailbox marked on side with flagging and electrical tape. Top of flagging corresponds to HWM line.,,Right,HWM abandoned do to another HWM within 100 yards marked by another team in the same neighborhood.,8/25/2016 4:00,,
30.48817,-90.59181,NAVD88,Residence off Sterling Dr.,LA,Tangipahoa Parish,Tickfaw,HW marker/flagging tape on post on front of playhouse in back left corner of backyard of residence.,33.303000000000004,,"Job name LA-5-08312016 
Checked in @: 46BC56
GPS control in EST",8/25/2016 4:00,2.0,6.0
30.49,-90.54482,NAVD88,11152 Avila Dr.: mailbox marked with flagging. The HWM is marked with sharpie on a strip of flagging on mailbox,LA,Tangipahoa Parish,Natalbany,second fence post from front left corner of house. Marked with nail and green HWM tab. 11156 Audobon Dr. Hammond LA 70403,33.345,Left,"Job name LA-5-08312016
Point name:LATAN16860a/b
Checked in @: 46BC56
GPS control in EST",8/25/2016 4:00,2.0,6.0
30.447509999999998,-90.96066,NAVD88,nail on back side of privacy fence for 27035 Regency Park Dr best accessed from Lewis Vincent Elem School parking lot,LA,Livingston Parish,Amite River (Millers Canal),nail on back side of privacy fence for 27035 Regency Park Dr best accessed from Lewis Vincent Elem School parking lot,39.368,,,8/24/2016 5:00,2.0,6.0
30.769170000000003,-91.09278,NAVD88,Red Brick house on the NE side of Hwy 67,LA,East Feliciana Parish,Comite River,Left side of red brick house on the crawlspace vent.,137.111,Right,,8/25/2016 4:00,2.0,6.0
30.453609999999998,-91.01864,,STORAGE SHED  BEHIND EAST SIDE FIRE DEPARTMENT  91.,LA,East Baton Rouge Parish,Amite,IN STORAGE SHED  BEHIND EAST SIDE FIRE STATION  #91. IN BAY CLOSEST TO STATION . WHEN LOOKING INTO STORAGE SHED IT IS ON THE WALL ON THE LEFT.,,,"MARK NOTED AS ONE ON FIELD SHEETS.
Abandoned site due to being clustered near other sites.",8/25/2016 5:00,,
30.488690000000002,-90.54966,NAVD88,"Left corner of house, marked with sharpie line.",LA,Tangipahoa Parish,Natalbyany,"Left corner of house, marked with a sharpie line, nail and green HWM tab. Flagging attached at nearby tree.",33.256,,"Job name LA-5-08312016
Point name:LATAN16865
Checked in @: 46BC56
GPS control in EST",8/25/2016 4:00,2.0,6.0
30.453609999999998,-91.01864,,STORAGE SHED  BEHIND EAST SIDE FIRE DEPARTMENT  91.,LA,East Baton Rouge Parish,Amite,"WHEN LOOKING AT STORAGE SHED , BAY ON THE LEFT. EAST MOST WALL BEHIND",,,Abandoned site due to being clustered near other sites.,8/25/2016 5:00,,
30.468675,-90.95853699999999,,Aluminum hand rail at NE corner of South Side elementary school multi purpose building marked with sharpie and orange flagging. Labeled HWM.,LA,Livingston Parish,Amite River,South Side elementary school multi purpose building marked with sharpie and orange flagging. Labeled HWM.,,,Abandoned site. Site is clustered too close to other sites.,8/25/2016 5:00,,
30.456390000000003,-90.95569,,Chevron gas station at SE corner of Rushing Road East and S. Range Road.,LA,Livingston Parish,Amite,24 inch pine tree 30 feet southeast of the gas station near the SE corner of the lot,,,Abandoned site. Site is clustered too close to other sites.,8/25/2016 5:00,,
30.456390000000003,-90.95558,local control point,Chevron gas station at SE corner of Rushing Road East and S. Range Road.,LA,Livingston Parish,Amite,30 feet east of mark number 08-25-16-001,,,Abandoned site. Site is clustered too close to other sites.,8/25/2016 5:00,1.0,1.0
30.4709,-91.00539,NAVD88,Residential neighborhood on mockingbird lane. HWM is marked by sharpie in the carport of home.,LA,East Baton Rouge Parish,Comite River,On carport wall facing road.,46.074,,Used level gun to run level loop to TBM-LAEAS16873.,8/25/2016 5:00,2.0,2.0
30.46097,-90.94747,,Harvest Manor Nursing Home at corner of Pete's Highway and Rushing Road,LA,Livingston Parish,Amite,On Column of the SW corner of the NW section of the building,,,Abandoned site. Site is clustered too close to other sites.,8/25/2016 5:00,,
30.45478,-90.97187,NAVD88,"Sharpie mark on warehouse located behind Golden Age Nursing home at 26739 4 H Club Rd( LA-1032), Denham Springs, LA 70726. It is located on the corner of the rear warehouse accessed from Springwood Blvd.",LA,Livingston Parish,Amite,,43.711000000000006,,Used TBM and levels to determine elevation.,8/24/2016 5:00,2.0,2.0
30.4963,-90.9464,NAVD88,Seed line on center carport post marked by top of  nail and a USGS green HWM washer. Pink flagging tape was used around front post.,LA,Livingston Parish,Amite River,Seed line on center carport post marked by top of  nail and a USGS green HWM washer. Pink flagging tape was used around front post.,48.023999999999994,,Clear weather. First shots off by more than 0.10.  Shot two more that were within 0.10. Job Name: LA-8-09032016. Shot Names: LALIV16876c & LALIV16876d.,8/25/2016 4:00,2.0,6.0
30.483259999999998,-90.56215999999999,NAVD88,43117 Wax Rd. Sharpie mark on front pillar to the right of front door,LA,Tangipahoa Parish,natalbany,Hillside Baptist Church on Old Baton Rouge Highway. When facing church: Right rear corner of main building.  Marked with a nail and white HWM tab.,32.656,Right,"Job name LA-5-08312016
Point name:LATAN16870a2/b2
Checked in @: 46BC56
GPS control in EST",8/25/2016 4:00,2.0,6.0
