event_id,dataset_source,event,date,country,name_adm1,name_adm2,name_adm3,locality
b'V6JYvubYKnhFUTpEBM_2',desinventar,FLOOD,2019-09-11,Mozambique,CABO DELGADO,MACOMIA,,
b'Yr2UZ6GarItNbOkWXjQv',desinventar,FLOOD,2019-09-11,Mozambique,CABO DELGADO,MACOMIA,MACOMIA,
b'SAiUxsf6GGbgF6KcYCOn',desinventar,FLOOD,2019-09-11,Mozambique,,,,
b'mEY90-Dfi0rCtor1IJJK',desinventar,FLOOD,2019-09-11,Mozambique,CABO DELGADO,MACOMIA,,
b'1ju1tHDv8Y1u2FCS767d',desinventar,FLOOD,2019-09-11,Mozambique,ZAMBEZIA,,,
b'RqcBpTabrIBjf8xj-195',desinventar,FLOOD,2019-09-11,Mozambique,,,,
b'VuohA_74vdpVMenCXpL6',desinventar,FLOOD,2019-09-11,Mozambique,,,,
b'-gCSixWy-2vL2FZHVJ8m',desinventar,FLOOD,2019-09-11,Mozambique,CABO DELGADO,CIDADE DE PEMBA,,
b'auJM-qrgyEUBEXPzbdhR',desinventar,DROUGHT,2016-02-26,Myanmar,Kachin State,Myitkyina,Myitkyina,
b'K9krZy_wI3WWWLlD5bVv',desinventar,DROUGHT,2019-04-13,Myanmar,Sagaing Region,Monywa,Budalin,ဘုတလင်မြို့နယ်၊ ဇီးတော်ကျေးရွာ
b'Dwe32fQ9XzfB0PMRdE9p',desinventar,DROUGHT,2019-06-10,Myanmar,Rakhine State,Thandwe,Thandwe,သံတွဲမြို့နယ်၊ ကျေးရွာ (၁၀) ရွာ
b'QMXzguw86g68z_YLoc-i',desinventar,FLOOD,2016-01-21,Myanmar,Yangon Region,,,
b'qZ0wDfoU-1rA8c6JV8Y2',desinventar,FLOOD,2016-01-25,Myanmar,Kachin State,Mohnyin,Hpakant,"saemu, mamawe (ဆိပ္မူ၊ မမုံ)"
b'_jp1zpkrx2_W3Juc60mA',desinventar,FLOOD,2016-02-13,Myanmar,Tanintharyi Region,Kawthoung,Bokpyin,Mile 132/3-4
b'rha2WCUNAoluVbnIuzBk',desinventar,FLOOD,2016-04-22,Myanmar,Kachin State,Myitkyina,Myitkyina,Hsinbo
b'FDzoWE2Os0jf-IOL8Yqe',desinventar,FLOOD,2016-04-23,Myanmar,Kachin State,Bhamo,Bhamo,
b'ywupots1ilkmDgXgmBGI',desinventar,FLOOD,2016-04-23,Myanmar,Kachin State,Bhamo,Shwegu,
b'D0nR1Y_SFGaMNshJQNON',desinventar,FLOOD,2016-04-24,Myanmar,Kachin State,Myitkyina,Chipwi,
b'ZYYXAFjxOeus-sEHQ_XG',desinventar,FLOOD,2016-04-24,Myanmar,Kachin State,Myitkyina,Tsawlaw,
b'ozxRNI2-awVh_7l_mxEj',desinventar,FLOOD,2016-04-24,Myanmar,Kachin State,Bhamo,Bhamo,Bhamo/Thapyakaung(လာခ်င္/လကင္)
b'2ToQmvCTyFHlXKe2_ODQ',desinventar,FLOOD,2016-04-24,Myanmar,Kachin State,Myitkyina,Tsawlaw,Tsawlaw/Larchin(လာခ်င္၊လကင္)
b'50KljY5G6HFdmfEmNLb-',desinventar,DROUGHT,2019-03-30,Niger,ZINDER,DAMAGARAM TAKAYA,DAMAGARAM-T,KATSINAWA 1 ET 2
b'Xhl4faB71oxCp2eDHUL1',desinventar,DROUGHT,2019-03-30,Niger,ZINDER,DUNGASS,GOUCHI,MALAN KALOU
b'k9u9M7mHGVz5VzHBFg0U',desinventar,DROUGHT,2019-03-30,Niger,ZINDER,GOURE,KELLÉ,GUINDAWA
b'gZIT25c08Slt3_Ei9ORq',desinventar,DROUGHT,2019-03-30,Niger,ZINDER,DAMAGARAM TAKAYA,ALBARKARAM,ANGOUA DILA
b'08ldG2RYslVXE4Vgs017',desinventar,DROUGHT,2019-03-31,Niger,ZINDER,MATAMAYE,YAOURI,KINKAOU
b'nKVnTGhMEXVCiP588O8M',desinventar,DROUGHT,2019-04-30,Niger,DIFFA,DIFFA,GUESKEROU,DEWAFIDAYE
b'XPucnFZenwgLoFAO0kaU',desinventar,DROUGHT,2019-05-30,Niger,ZINDER,BELBEJI,TANOUT,ABAGA
b'd-DPf29nuT_oS0Ika7hj',desinventar,DROUGHT,2019-07-30,Niger,DIFFA,BOSSO,BOSSO,BILLIDJEDI
b'wtNWIggiVSjRZlozmkr5',desinventar,DROUGHT,2019-09-26,Niger,AGADEZ,BILMA,DJADO,CHIRFA
b'Wobdks2CbsXy4kSE0w0l',desinventar,DROUGHT,2019-09-30,Niger,MARADI,TESSAOUA,KORGOM,KARAHO+HARDO IBRAHIM OUMAROU
b'SS3kN1MqJf65zMkImU-T',desinventar,FLOOD,2016-03-12,Niger,ZINDER,BELBEJI,OLLÉLÉWA,BEIKORI
b'5DguEAYUJb1gu7fe3jdk',desinventar,FLOOD,2016-04-02,Niger,AGADEZ,TCHIROZERINE,DABAGA,DABAGA
b'uj-m4wRpkzAUGiojxueb',desinventar,FLOOD,2016-04-02,Niger,AGADEZ,ADERBISSINAT,ADERBISSINAT,ADERBISSANAT
b'JiIZ2EPzneoYSp36X5Hl',desinventar,FLOOD,2016-05-01,Niger,TAHOUA,TAHOUA,AFFALA,ALGASSEKARKARA
b'KSS94jfc6ITYeeiUsW19',desinventar,FLOOD,2016-05-17,Niger,TAHOUA,TAHOUA,AFFALA,AFFALA
b'KuVq657szbn1MrTIQZ0C',desinventar,FLOOD,2016-06-05,Niger,TAHOUA,BAGAROUA,BAGAROUA,BAGAROUA
b'knasfNHowxF5cuvhuv4M',desinventar,FLOOD,2016-06-06,Niger,NIAMEY,NIAMEY,NIAMEY 5,NENEGOUNGOU
b'eivd8xCfjpC2v3EcRPWl',desinventar,FLOOD,2016-06-06,Niger,NIAMEY,NIAMEY,NIAMEY 5,KOURTERE SAMBO
b'v8u6P0HYInOEmFzp7bvd',desinventar,FLOOD,2016-06-06,Niger,NIAMEY,NIAMEY,NIAMEY 5,DIAWEY
b'DNlh__l6cDmWZ1SurCsf',desinventar,FLOOD,2016-06-06,Niger,NIAMEY,NIAMEY,NIAMEY 5,GUINGUEL
b'm5TLfjqAW_YlgkvZk1x8',desinventar,FLOOD,2016-02-01,Panama,COLÓN,COLÓN,BUENA VISTA,Sector Dos Rios.
b'FFKR_ggs5BtiqhNXL62B',desinventar,FLOOD,2016-04-20,Panama,PANAMÁ OESTE,ARRAIJÁN,ARRAIJÁN (CABECERA),"BURUNGA, 13 DE FEBRERO."
b'st8LOgNBz2QSflpAf0TD',desinventar,FLOOD,2016-04-20,Panama,PANAMÁ OESTE,ARRAIJÁN,ARRAIJÁN (CABECERA),"BURUNGA, LA NUEVA JERUSALÉN, Casa:#99-G / Casa: #99-B."
b'kvtglgJHR0ApaHbxCuBl',desinventar,FLOOD,2016-05-04,Panama,COLÓN,COLÓN,BUENA VISTA,Coibita
b'raiP_GgYsafLYVydDcQw',desinventar,FLOOD,2016-05-29,Panama,VERAGUAS,ATALAYA,SAN ANTONIO,BARRIADA DE SAN ANTONIO.
b'bK8iUlL8SYnQxmvakx8Z',desinventar,FLOOD,2016-06-09,Panama,COLÓN,COLÓN,SAN JUAN,Sector Gatuncillo Norte.
b'mgaCKFP2MVFiEvhzlXpV',desinventar,FLOOD,2016-06-10,Panama,COLÓN,COLÓN,BUENA VISTA,SECTOR EL 20.
b'CxhTx2lWPl-TLT4OOwiG',desinventar,FLOOD,2016-06-16,Panama,COLÓN,COLÓN,BUENA VISTA,Sector El Vivero.
b'P9dTkLEfr1umoW1tNpJS',desinventar,FLOOD,2016-06-21,Panama,HERRERA,OCÚ,OCÚ (CABECERA),SECTOR LA PORCADA.
b'Zp2EwpD0LPhMaJ3lTwtn',desinventar,FLOOD,2016-07-04,Panama,HERRERA,CHITRÉ,CHITRÉ (CABECERA),"circunvalación, Altura de las tienda NOVEY"
b'1u7fR9_6ZI_c0aKTEI6B',desinventar,DROUGHT,2017-10-09,Paraguay,CONCEPCION,,,
b'VyWLxbgAPQ_Y9t2SO9OV',desinventar,DROUGHT,2017-10-09,Paraguay,CONCEPCION,,,
b'BNqCWI_3_6csVIPkAGU3',desinventar,FLOOD,2016-01-06,Paraguay,SAN PEDRO,SANTA ROSA DEL AGUARAY,,Barrio San Valentín
b'LWeMYqlE39kTAYHA9F4x',desinventar,FLOOD,2016-01-09,Paraguay,ALTO PARAGUAY,,,
b'aduSiiseL7tguQTl3y01',desinventar,FLOOD,2016-01-12,Paraguay,ALTO PARANA,CIUDAD DEL ESTE,,Barrio San Rafael
b'LyvlGZVZJun3tWxvRWDO',desinventar,FLOOD,2016-01-14,Paraguay,BOQUERON,FILADELFIA,,
b'a0SA_vCK5OvXNu7TeFer',desinventar,FLOOD,2016-01-20,Paraguay,MISIONES,AYOLAS,,
b'UMNTlxHvhrY7ULFfuTWR',desinventar,FLOOD,2016-01-26,Paraguay,ÑEEMBUCU,PILAR,,
b'fjpbCkRvE1rDTOdksRdi',desinventar,FLOOD,2016-01-30,Paraguay,ÑEEMBUCU,PILAR,,
b'bh70vepVK1h2KzUfi7J9',desinventar,FLOOD,2016-02-26,Paraguay,AMAMBAY,BELLA VISTA,,
b'K_l3n74mv6JxMWTF2xkq',desinventar,FLOOD,2016-03-03,Paraguay,MISIONES,AYOLAS,,Barrios San Josemí y San Rafael.
b'nHPH1o-0M-Xlv-2p8GzY',desinventar,FLOOD,2016-03-05,Paraguay,ÑEEMBUCU,CERRITO,,
b'Yivz8nTPTBR3hzYYqTgJ',desinventar,FLOOD,2019-07-12,Senegal,,,,
b'KwqRqzXnBCtNt3nA3SSx',desinventar,FLOOD,2019-07-12,Senegal,,,,
b'TK4surbLGphpuzLvOfLw',desinventar,FLOOD,2019-10-22,Senegal,,,,
b'd774yPFT69J1f8doX-25',desinventar,FLOOD,2020-06-18,Senegal,,,,
b'oLd1i6C1FfvfQ8UwOB_w',desinventar,FLOOD,2020-06-18,Senegal,,,,
b'H2fn_S9s8HZHrE2ME0wE',desinventar,DROUGHT,2017-06-01,Serbia,PLANDIŠTE,,,Plandiste
b'MD51awn-GPc7O82r_rV7',desinventar,DROUGHT,2017-07-10,Serbia,MEROŠINA,,,Merosina
b'Ki7qsSPii1DdVhuVMKqB',desinventar,FLOOD,2016-03-04,Serbia,BEOGRAD-OBRENOVAC,,,Obrenovac
b'0roxc5vXjV1tVuYcodKg',desinventar,FLOOD,2016-03-06,Serbia,POŽEGA,,,Požega
b'v4iug_8WX2GZwDuR_BPZ',desinventar,FLOOD,2016-03-07,Serbia,IVANJICA,,,Ivanjica
b'Hc3_PNHQLlHm3d0Nqc2d',desinventar,FLOOD,2016-03-07,Serbia,PREŠEVO,,,Preševo
b'bm7SxUBrOd4RVpwdiQ8p',desinventar,FLOOD,2016-03-07,Serbia,LUÈANI,,,Lucani
b'zANo56ZFR9MeXwefUySn',desinventar,FLOOD,2016-03-07,Serbia,KRALJEVO-GRAD,,,Kraljevo i 15 mz.
b'WGh7nkPvvbiuy4ixe7f8',desinventar,FLOOD,2016-03-08,Serbia,TRSTENIK,,,"Odžaci, Ribnik, Počekovina, Bogdanje"
b'bhR7tLXggj586QvKwJU2',desinventar,FLOOD,2016-03-09,Serbia,PARAÆIN,,,"Trešnjevica, Raševica, Sinji Vir, Potočac"
b'69LVahCtnHEGZ1BhyT80',desinventar,FLOOD,2016-03-09,Serbia,PARAÆIN,,,Paraćin
b'LqxiYoyDSGfdsuwf7coI',desinventar,FLOOD,2016-03-10,Serbia,BOR,,,Bor
b'DPehS-IYuhROikhsvJxn',desinventar,FLOOD,2049-06-25,Spain,Provincia no definida,"Granja d'Escarp, La",,
b'ai5zqP-h4X0hdT2oJQpo',desinventar,DROUGHT,2016-02-12,Sri Lanka,Sabaragamuwa,Kegalle,Kegalle,
b'TBEg_M6o3zs6ZM0d0bsA',desinventar,DROUGHT,2016-02-29,Sri Lanka,Sabaragamuwa,Kegalle,Ruwanwella,
b'xrEK7Pp4CTUUK0msok7l',desinventar,DROUGHT,2016-03-04,Sri Lanka,Sabaragamuwa,Kegalle,Bulathkohupitiya,
b'tPCNsttjUvNuI200fppX',desinventar,DROUGHT,2016-03-04,Sri Lanka,Sabaragamuwa,Kegalle,Aranayaka,
b'3zymB8JVam8djMqN4BqB',desinventar,DROUGHT,2016-03-24,Sri Lanka,Sabaragamuwa,Kegalle,Dehiovita,
b'cVcZx6YZxjJp8bTfQckP',desinventar,DROUGHT,2016-03-31,Sri Lanka,Northern,Mannar,Musalai,
b'AOPbEcZB-2fQy7gukyfH',desinventar,DROUGHT,2016-04-11,Sri Lanka,Eastern,Trincomalee,Seruvila,
b'8S4ciTL7hZAD4FOGE466',desinventar,DROUGHT,2016-04-22,Sri Lanka,Northern,Mullaitivu,Maritimepattu,
b'5TT8ZuONwpa89dDAeyDl',desinventar,DROUGHT,2016-04-27,Sri Lanka,North-Central,Polonnaruwa,Welikanda,
b'w0jIkjRVdt39E_Uvg6aQ',desinventar,DROUGHT,2016-05-06,Sri Lanka,Northern,Kilinochchi,Kandavalai,
b'pWPjipuckL0C4vUPkkAT',desinventar,FLOOD,2016-01-06,Sri Lanka,Northern,Vavuniya,Vavuniya North,
b'RcKjufck-aHRZRI0rJKK',desinventar,FLOOD,2016-01-06,Sri Lanka,Northern,Mullaitivu,Oddusuddan,
b'6lnL5CMyyx5h4CK88PvI',desinventar,FLOOD,2016-01-07,Sri Lanka,Eastern,Trincomalee,Gomarankadawala,
b'maHiMEtNRoCwqLA1IGmT',desinventar,FLOOD,2016-01-07,Sri Lanka,Central,Nuwara Eliya,Walapane,
b'VIiRYA5MXK75LInqKdYr',desinventar,FLOOD,2016-01-07,Sri Lanka,Central,Nuwara Eliya,Hanguranketha,
b'82bWaf_bvk6tYg3SbZvM',desinventar,FLOOD,2016-01-08,Sri Lanka,Eastern,Trincomalee,Kinniya,
b'Nt36NZAT6Z5qdcxLe-2r',desinventar,FLOOD,2016-01-09,Sri Lanka,Eastern,Trincomalee,Kanthalai,
b'yw8H1OR9q6y3M98Ejqit',desinventar,FLOOD,2016-01-10,Sri Lanka,Eastern,Trincomalee,Thambalagamuwa,
b'kIBjkdLiNbw7qgAjzQLz',desinventar,FLOOD,2016-02-17,Sri Lanka,Central,Nuwara Eliya,Hanguranketha,
b'_QDsa6tdijvxFNDQ-LaI',desinventar,FLOOD,2016-03-10,Sri Lanka,Sabaragamuwa,Kegalle,Mawanella,
b'3LXlrsq5QeLe-EGxytlO',desinventar,DROUGHT,2016-08-01,Timor Leste,,,,Timor
b'c3nMEmpexqfplM5TAYyo',desinventar,FLOOD,2016-02-02,Timor Leste,DILI,DOM ALEIXO,COMORO,Aldeia Mauk
b'gIoLgqUnZpB2PbwRG5Kn',desinventar,FLOOD,2016-02-02,Timor Leste,DILI,DOM ALEIXO,BAIRRO PITE,Aldeia Laulora no Buka Fini
b'F_t6vbOjW1SkcHqkTDmO',desinventar,FLOOD,2016-02-02,Timor Leste,DILI,DOM ALEIXO,COMORO,Aldeia Manemesak
b'5z-7BEQi2vUdsTiz0U3a',desinventar,FLOOD,2016-02-05,Timor Leste,DILI,CRISTO REI,BECORA,Aldeia Kulau laletek
b'hlUoQDR6eKq4jwkDRZcb',desinventar,FLOOD,2016-02-05,Timor Leste,DILI,CRISTO REI,BECORA,Aldeia Kakeu laran
b'8LDAzqQP3ZA0mlGzJXdV',desinventar,FLOOD,2016-02-05,Timor Leste,DILI,CRISTO REI,BECORA,Aldeia  Fatuk Francisco
b'nZWZ0aLC3hzVKLsKkneU',desinventar,FLOOD,2016-02-05,Timor Leste,DILI,CRISTO REI,BECORA,Aldeia Mota ulun
b'qTVejJeNtu0BshDXU7En',desinventar,FLOOD,2016-02-05,Timor Leste,DILI,CRISTO REI,BECORA,Aldeia Klak Fuik
b'iXpuNx2kCsHtuKHmqND_',desinventar,FLOOD,2016-02-09,Timor Leste,BAUCAU,QUELICAI,WAITAME,Aldeia Gugulai
b'ITQakoFL57KM92feYmPr',desinventar,FLOOD,2016-02-10,Timor Leste,DILI,NAIN FETO,LAHANE ORIENTAL,Aldeia Becae kk 3 Marabia kk 3 Tubarai kk 1
b'RexN9FAiobXTD-amf9AN',desinventar,DROUGHT,2016-03-02,Uganda,LAMWO,MADI OPEI,,"MADI OPEI, LUKUNG, PALOGA"
b'sf-s58zE3xp0EG8Q-Bpf',desinventar,DROUGHT,2016-07-01,Uganda,KATAKWI,,,Olilim village
b'LwHq_moaT2B9VvsA81Wa',desinventar,DROUGHT,2016-10-12,Uganda,OTUKE,,,
b'Ae4t5vPi-bOvx0MajtA9',desinventar,DROUGHT,2016-11-14,Uganda,MOROTO,NADUNGET,LOPUTUK,north eastern part
b'RPfpHlkPgL_AR1G8rKHQ',desinventar,DROUGHT,2016-11-14,Uganda,MOROTO,KATIKEKILE,KAKINGOL,katikekile
b'4mrOSmgpljmkF6QkPOWD',desinventar,DROUGHT,2016-11-14,Uganda,MOROTO,RUPA,RUPA,Rupa
b'XVvl6k2D03KkB-2LfKbe',desinventar,DROUGHT,2016-11-28,Uganda,SOROTI,GWERI,,
b'GLKkKX3tcK_gF4tLoGet',desinventar,DROUGHT,2016-11-28,Uganda,SOROTI,KAMUDA,,
b'K2-45oz1zgvWAdjK0YKj',desinventar,DROUGHT,2017-03-21,Uganda,MBARARA,RUBINDI,KABARE,galiraya village
b'Ajwj20H7gZEIi4h0AS-N',desinventar,DROUGHT,2017-03-21,Uganda,MBARARA,RUBINDI,KABARE,IN KARUHANDA VILLAGE
b'Hmtmy5qQNnlgY3nLFxru',desinventar,FLOOD,2016-01-04,Uganda,SIRONKO,BUTEZA,BUMIRISA,
b'uIaHQCpPG3jMDxlvTBNe',desinventar,FLOOD,2016-02-19,Uganda,MBARARA,,,"IBAALE, NDEIJA1, NDEIJA , KYESIKA1,KYESIKA2,NYEIINDO"
b'0VwoPcGMN4BeEZjJKmHV',desinventar,FLOOD,2016-03-28,Uganda,KIBAALE,,,Bubango trading centre
b'WcPzKaGeCNJlUwb7GylY',desinventar,FLOOD,2016-04-01,Uganda,HOIMA,KIGOROBYA,,
b'jobspDXBx8Mj4v9oBkDM',desinventar,FLOOD,2016-04-04,Uganda,KASESE,KILEMBE,,"rivers mubuku, Nyamwamba and ssebwe"
b'I7uLW6NMWTy3dPQEtn5X',desinventar,FLOOD,2016-04-12,Uganda,KASESE,MUNKUNYU,KINYAMASEKE,
b'XMGo55b56xzvvJRwNfzf',desinventar,FLOOD,2016-04-12,Uganda,KASESE,MALIBA,ISULE,
b'kkvGaL4pJEgIjZzUXgHJ',desinventar,FLOOD,2016-04-12,Uganda,KASESE,BWERA,BWERA GR,KISOJO/ BUZIBWERA
b'Iqanx_sYCac0XeM7iflk',desinventar,FLOOD,2016-04-12,Uganda,KASESE,,,
b'db0nCncdWpMmSzEr2vOK',desinventar,FLOOD,2016-04-12,Uganda,KASESE,KILEMBE,,
b'J8g-jmwuZIRAhGG21nL_',desinventar,DROUGHT,2020-02-29,United Republic  of Tanzania,Singida,,,All districts
b'xh7PlRJAtixfUeZRwzw9',desinventar,FLOOD,2016-01-01,United Republic  of Tanzania,Dodoma,Dodoma Urban,,
b'5WUdfAjEo5QVPHB02KYX',desinventar,FLOOD,2016-01-01,United Republic  of Tanzania,Dodoma,Dodoma Urban,,
b'RDKnF31uvnSk-r1RIdOP',desinventar,FLOOD,2016-01-11,United Republic  of Tanzania,Mbeya,Mbarali,Itambaleo,
b'XgB60xE2lx-zDqViD_rX',desinventar,FLOOD,2016-01-27,United Republic  of Tanzania,Lindi,Kilwa,,
b'V-7AT1Wbzg-bNIYAqmVc',desinventar,FLOOD,2016-01-27,United Republic  of Tanzania,Lindi,Kilwa,,
b'yGYEw5rBOghzNXrfABB1',desinventar,FLOOD,2016-01-31,United Republic  of Tanzania,Pwani,Rufiji,,10 Wards
b'n55ISvGF6oo-Jlh6dzEb',desinventar,FLOOD,2016-01-31,United Republic  of Tanzania,Pwani,Rufiji,Chemchem,
b'mQkYoXZXz7QqZ4F-Pecq',desinventar,FLOOD,2016-01-31,United Republic  of Tanzania,Mtwara,Mtwara Rural,,
b'kVZ2MlbAE00hC_i85QNw',desinventar,FLOOD,2016-02-01,United Republic  of Tanzania,Mtwara,Mtwara Urban,,
b'6cLFT9Nvg_AfuEL34vMz',desinventar,FLOOD,2016-02-02,United Republic  of Tanzania,Pwani,Rufiji,,"mwaseni, Kipugira, Mkongo, Ngorongo, Ikwiriri, Utete wards"
b'3pxiCd8rMH4o3PZc1u8l',desinventar,FLOOD,2016-01-16,Zambia,Central,Kabwe,,kabwe area
b'24tm3bfscFWu5H45CB_M',desinventar,FLOOD,2016-03-18,Zambia,Lusaka,Kafue,,chikupi area
b'K8VHDYkmjLtqHyrP16YQ',desinventar,FLOOD,2016-06-20,Zambia,Eastern,Lundazi,,Dambo
b'toCDZ6yzXPd3jHANEWj8',desinventar,FLOOD,2016-11-16,Zambia,Luapula,Mansa,,mansa area
b'oh-_JFeiMKq--_OLPXqz',desinventar,FLOOD,2016-12-09,Zambia,Northern,Kaputa,,Kaputa road
b'5vCTHMBcsYT0ZVriICUS',desinventar,FLOOD,2017-01-04,Zambia,Northern,Kasama,,Mwamba road
b'kGe7KO9m-24Ljd1EX-I2',desinventar,FLOOD,2017-01-04,Zambia,Luapula,Samfya,,samfya
b'a4qJWBvaJaN-w9kuzpBx',desinventar,FLOOD,2017-05-03,Zambia,Muchinga,Mpika,,Kaoma central constituency
b'YnZeEurzMNoU1CbrWotx',desinventar,FLOOD,2017-05-03,Zambia,Copperbelt,Kitwe,,kitwe
b'P1s_5R-35AGXmo5B65Qb',desinventar,FLOOD,2017-05-03,Zambia,Northern,Kasama,,chief Ntambu's area
