id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1232322030378332162,1232322030378332162,2020-02-25 20:40:42 India Standard Time,2020-02-25,20:40:42,+0530,1029391355645030401,harvestprogram,NASA Harvest,,"What is @AAFC_Canada doing w/r/to #technology and new tools to forecast and model #crop health and #agriculture #production?  @cathchampagne and her agency is partnering with @NASAHarvest, @USDA and others to push the envelope.  https://t.co/WJNkOv02Rw",en,"[{'screen_name': 'aafc_canada', 'name': 'aafc canada', 'id': '1131990072'}, {'screen_name': 'cathchampagne', 'name': 'catherine champagne', 'id': '27422083'}, {'screen_name': 'nasaharvest', 'name': 'nasa harvest', 'id': '1382731663411720201'}, {'screen_name': 'usda', 'name': 'dept. of agriculture', 'id': '61853389'}]",[],"['https://pbs.twimg.com/media/ERoVadRWAAIt2Qu.jpg', 'https://pbs.twimg.com/media/ERoVdJkXkAETTM3.jpg', 'https://pbs.twimg.com/media/ERoVWqbXkAAtlBc.jpg']",0,3,12,"['technology', 'crop', 'agriculture', 'production']",[],https://twitter.com/HarvestProgram/status/1232322030378332162,False,,1,https://pbs.twimg.com/media/ERoVadRWAAIt2Qu.jpg,,,,,,,[],,,,
1232262975706275840,1232262975706275840,2020-02-25 16:46:02 India Standard Time,2020-02-25,16:46:02,+0530,1612960423,coolboyned,Nedu,,"It's land preparation time for another #farming season. We at @recbenvineyard are ready to conquer new grounds and expand our reach in #catfish production ,#crop cultivation, #job creation and deliberate action to end #hunger in #Africa and beyond. Are you ready?",en,"[{'screen_name': 'recbenvineyard', 'name': 'the farm yard', 'id': '1195075779098484737'}]",[],[],0,0,0,"['farming', 'catfish', 'crop', 'job', 'hunger', 'africa']",[],https://twitter.com/coolboyned/status/1232262975706275840,False,,0,,,,,,,,[],,,,
1232152130263191553,1232152130263191553,2020-02-25 09:25:34 India Standard Time,2020-02-25,09:25:34,+0530,1149692673772511232,foodfocusthail1,Foodfocusthailand,,มิตรผลเปิดคลังนวัตกรรม โชว์ศักยภาพยกระดับอุตสาหกรรมอ้อยและน้ำตาล ขับเคลื่อนการพัฒนาเศรษฐกิจฐานชีวภาพไทย ตอบรับเทรนด์ความยั่งยืนของโลก Read more:  https://t.co/8dyk1kqqDr #crop #production #sugar #technology #biobased #chemicals #energy #global #innovation #food #foodfocusthailand  https://t.co/O7ghQujZN3,th,[],['http://www.foodfocusthailand.com'],['https://pbs.twimg.com/media/ERl7yw1UYAEEuNt.jpg'],0,0,3,"['crop', 'production', 'sugar', 'technology', 'biobased', 'chemicals', 'energy', 'global', 'innovation', 'food', 'foodfocusthailand']",[],https://twitter.com/Foodfocusthail1/status/1232152130263191553,False,,1,https://pbs.twimg.com/media/ERl7yw1UYAEEuNt.jpg,,,,,,,[],,,,
1232021143877562369,1232021143877562369,2020-02-25 00:45:05 India Standard Time,2020-02-25,00:45:05,+0530,885579795442143233,timberline_int,T-line Instruments,,Monitoring #soil fertility is extremely important for optimizing #crop production &amp; minimizing your environmental impact.  🌱This industrial farm lab manager does just that. Find out how at  https://t.co/N2U4M2kpoW #soilhealth #soiltest #bioag #agtech #healthysoil #agronomy #ag  https://t.co/lUVpTz0Ybb,en,[],['http://ow.ly/V0RY50yux9Z'],['https://pbs.twimg.com/media/ERkEsxjW4AAxxwE.jpg'],0,1,1,"['soil', 'crop', 'soilhealth', 'soiltest', 'bioag', 'agtech', 'healthysoil', 'agronomy', 'ag']",[],https://twitter.com/timberline_int/status/1232021143877562369,False,,1,https://pbs.twimg.com/media/ERkEsxjW4AAxxwE.jpg,,,,,,,[],,,,
1231822650202152961,1231822650202152961,2020-02-24 11:36:20 India Standard Time,2020-02-24,11:36:20,+0530,223069997,ratirampayal,Ratiram Payal,,Growth in Sugar #Crop #Production #Expected to #Drive #Vietnam #Sugar #Industry: Ken Research  https://t.co/gjlxoc9TAx,en,[],['https://www.kenresearch.ae/blogs/2020/02/vietnam-sugar-market-research-report/'],[],0,0,1,"['crop', 'production', 'expected', 'drive', 'vietnam', 'sugar', 'industry']",[],https://twitter.com/ratirampayal/status/1231822650202152961,False,,0,,,,,,,,[],,,,
1231782688601755651,1231782688601755651,2020-02-24 08:57:33 India Standard Time,2020-02-24,08:57:33,+0530,1149692673772511232,foodfocusthail1,Foodfocusthailand,,มิตรผลเปิดคลังนวัตกรรม โชว์ศักยภาพยกระดับอุตสาหกรรมอ้อยและน้ำตาล ขับเคลื่อนการพัฒนาเศรษฐกิจฐานชีวภาพไทย ตอบรับเทรนด์ความยั่งยืนของโลก Read more:  https://t.co/8dyk1kqqDr #crop #production #sugar #biobased #chemicals #energy #global #innovation #food #foodfocusthailand  https://t.co/sINOSreaVq,th,[],['http://www.foodfocusthailand.com'],['https://pbs.twimg.com/media/ERgrxJwUEAAXYCV.jpg'],0,1,1,"['crop', 'production', 'sugar', 'biobased', 'chemicals', 'energy', 'global', 'innovation', 'food', 'foodfocusthailand']",[],https://twitter.com/Foodfocusthail1/status/1231782688601755651,False,,1,https://pbs.twimg.com/media/ERgrxJwUEAAXYCV.jpg,,,,,,,[],,,,
1231736652810289153,1231736652810289153,2020-02-24 05:54:37 India Standard Time,2020-02-24,05:54:37,+0530,997469076292358144,efarmn,Efarm News Ar,,#Corn is a fundamental grain production in Argentina. In the last years the south of the Cordoba province had excellent results in this #crop. Limits in the production are related to #costs and #taxes. Click here to know more:  https://t.co/oxPXDZzfRS,en,[],['http://bit.ly/CornArgentina'],[],0,1,0,"['corn', 'crop', 'costs', 'taxes']",[],https://twitter.com/EfarmN/status/1231736652810289153,False,,0,,,,,,,,[],,,,
1231643645348020225,1231643645348020225,2020-02-23 23:45:02 India Standard Time,2020-02-23,23:45:02,+0530,2168988312,dtnpf,DTN/Progressive Farmer,,"India's Ag Ministry released their Second Advance Estimates for 2019-20 #grain production on Tuesday, with the first estimates for the country's rabi or winter #crop production.  https://t.co/w6htcH0SjF",en,[],['https://bit.ly/2T4SpSy'],[],0,0,0,"['grain', 'crop']",[],https://twitter.com/dtnpf/status/1231643645348020225,False,,0,,,,,,,,[],,,,
1231202297654411264,1231202297654411264,2020-02-22 18:31:17 India Standard Time,2020-02-22,18:31:17,+0530,1207328322234941451,bigtreeusa,bigtree,,"“#Hemp farmers are about to get some help protecting their #crop from natural disasters, but any hope that the proposed federal production rules will change in time for the 2020 growing season should be put aside for now, officials say.” #farming    https://t.co/zrNlBEKE5K",en,[],['http://ow.ly/96iC50yiPMc'],[],0,2,0,"['hemp', 'crop', 'farming']",[],https://twitter.com/BigTreeUSA/status/1231202297654411264,False,,0,,,,,,,,[],,,,
1230956618952642560,1230956618952642560,2020-02-22 02:15:02 India Standard Time,2020-02-22,02:15:02,+0530,2168988312,dtnpf,DTN/Progressive Farmer,,"India's Ag Ministry released their Second Advance Estimates for 2019-20 #grain production on Tuesday, with the first estimates for the country's rabi or winter #crop production.  https://t.co/w6htcH0SjF",en,[],['https://bit.ly/2T4SpSy'],[],0,0,0,"['grain', 'crop']",[],https://twitter.com/dtnpf/status/1230956618952642560,False,,0,,,,,,,,[],,,,
1230671692835491840,1230671692835491840,2020-02-21 07:22:51 India Standard Time,2020-02-21,07:22:51,+0530,997469076292358144,efarmn,Efarm News Ar,,#Corn is a fundamental grain production in Argentina. In the last years the south of the Cordoba province had excellent results in this #crop. Limits in the production are related to #costs and #taxes. Click here to know more:  https://t.co/oxPXDZzfRS,en,[],['http://bit.ly/CornArgentina'],[],0,1,0,"['corn', 'crop', 'costs', 'taxes']",[],https://twitter.com/EfarmN/status/1230671692835491840,False,,0,,,,,,,,[],,,,
1230467159148683265,1230467159148683265,2020-02-20 17:50:06 India Standard Time,2020-02-20,17:50:06,+0530,523356540,ferascience,Fera,,Achieving optimum #growth begins by working with a partner you can trust across #crop &amp; #plant production.🌱Our work supports our partners by identifying pests &amp; diseases enabling action to be taken to minimise #yield loss &amp; maximise margins🥔🍓🥕  https://t.co/h605ZnWCHn #farming  https://t.co/gSp6st2dkL,en,[],['http://ow.ly/djeU30qiAZH'],['https://pbs.twimg.com/media/ERN_XFBXkAAqCwx.jpg'],0,2,2,"['growth', 'crop', 'plant', 'yield', 'farming']",[],https://twitter.com/FeraScience/status/1230467159148683265,False,,1,https://pbs.twimg.com/media/ERN_XFBXkAAqCwx.jpg,,,,,,,[],,,,
1230347911197843457,1230347911197843457,2020-02-20 09:56:15 India Standard Time,2020-02-20,09:56:15,+0530,799346431,calixlimited,Calix Limited,,Our work on #aquaculture and #crop #protection contributes to several United Nations Sustainable Development Goals @UN_SDG   2 - zero hunger 3 - good health and well being 5 - life on land 12 - responsible consumption and production 14 - life below water    https://t.co/uR9nfMkGq2  https://t.co/SeairKuO4r,en,"[{'screen_name': 'un_sdg', 'name': 'un sustainable development group 🇺🇳', 'id': '823908762'}]",['https://buff.ly/3bv04l9'],['https://pbs.twimg.com/media/ERMS58fWsAI-yQz.jpg'],0,1,3,"['aquaculture', 'crop', 'protection']",[],https://twitter.com/Calixlimited/status/1230347911197843457,False,,1,https://pbs.twimg.com/media/ERMS58fWsAI-yQz.jpg,,,,,,,[],,,,
1230290220433707008,1230290220433707008,2020-02-20 06:07:00 India Standard Time,2020-02-20,06:07:00,+0530,2168988312,dtnpf,DTN/Progressive Farmer,,"India's Ag Ministry released their Second Advance Estimates for 2019-20 #grain production on Tuesday, with the first estimates for the country's rabi or winter #crop production.  https://t.co/w6htcH0SjF",en,[],['https://bit.ly/2T4SpSy'],[],0,0,0,"['grain', 'crop']",[],https://twitter.com/dtnpf/status/1230290220433707008,False,,0,,,,,,,,[],,,,
1230136087965773827,1230136087965773827,2020-02-19 19:54:32 India Standard Time,2020-02-19,19:54:32,+0530,2451669919,eurofreshd,EUROFRESH DISTRIBUTION,,"With New Zealand’s #kiwi #harvest due to start soon, and run from early February to early April, a good #crop is expected, according to the NZ Kiwiberry Grower Association.  https://t.co/stY1Z4wT1H #newzealand #fruits #freshproduce #forecast #production #agriculture  https://t.co/4CyCPnTay9",en,[],['https://www.eurofresh-distribution.com/news/positive-year-expected-new-zealand-kiwi'],['https://pbs.twimg.com/media/ERJSPW9W4AUka59.jpg'],0,0,1,"['kiwi', 'harvest', 'crop', 'newzealand', 'fruits', 'freshproduce', 'forecast', 'production', 'agriculture']",[],https://twitter.com/EUROFRESHD/status/1230136087965773827,False,,1,https://pbs.twimg.com/media/ERJSPW9W4AUka59.jpg,,,,,,,[],,,,
1230094657364865024,1230094657364865024,2020-02-19 17:09:55 India Standard Time,2020-02-19,17:09:55,+0530,997469076292358144,efarmn,Efarm News Ar,,#Corn is a fundamental grain production in Argentina. In the last years the south of the Cordoba province had excellent results in this #crop. Limits in the production are related to #costs and #taxes. Click here to know more:  https://t.co/oxPXDZzfRS,en,[],['http://bit.ly/CornArgentina'],[],0,1,0,"['corn', 'crop', 'costs', 'taxes']",[],https://twitter.com/EfarmN/status/1230094657364865024,False,,0,,,,,,,,[],,,,
1230034181310291970,1230034181310291970,2020-02-19 13:09:36 India Standard Time,2020-02-19,13:09:36,+0530,1147596739647610880,zoetic_cbd,Zoetic,,Feminised seed production continues at our Debeque facility!  #seeds #cbd #grow #hemp #cbduk #crop #zoetic #chill #cbdlife #cbdmovement #invest  https://t.co/y43XZejjQG,en,[],[],"['https://pbs.twimg.com/media/ERH1jYEWsAAc7be.jpg', 'https://pbs.twimg.com/media/ERH1jYGWAAYNPiR.jpg']",0,11,22,"['seeds', 'cbd', 'grow', 'hemp', 'cbduk', 'crop', 'zoetic', 'chill', 'cbdlife', 'cbdmovement', 'invest']",[],https://twitter.com/Zoetic_cbd/status/1230034181310291970,False,,1,https://pbs.twimg.com/media/ERH1jYEWsAAc7be.jpg,,,,,,,[],,,,
1229902168708263939,1229902168708263939,2020-02-19 04:25:02 India Standard Time,2020-02-19,04:25:02,+0530,902239061649367041,lafayetteag,LASA,,"We are excited to have @BadgerLuck, assistant professor, state extension specialist of UW-Madison Biological Systems Engineering speak about #conservation practices for #crop production at our annual meeting on Feb. 25.  https://t.co/TyfyFwfRAZ  https://t.co/NunyFVgiq9",en,"[{'screen_name': 'badgerluck', 'name': 'brian luck', 'id': '2332158157'}]",['https://bit.ly/2ENgOXy'],['https://pbs.twimg.com/media/ERF9gRJWAAQab6v.jpg'],0,2,1,"['conservation', 'crop']",[],https://twitter.com/LafayetteAg/status/1229902168708263939,False,,1,https://pbs.twimg.com/media/ERF9gRJWAAQab6v.jpg,,,,,,,[],,,,
1229431889271885824,1229431889271885824,2020-02-17 21:16:18 India Standard Time,2020-02-17,21:16:18,+0530,891252632,cranmycology,Cranfield A.Mycology,,How do we enhance #agricultural production but take care of the #environment? How to reduce the use of #chemicals in #crop #production? Are you interested in advancing #science around this? Do you have a #PhD? Check this #PhDresearch opportunity out:  https://t.co/qPRMLdj40I  https://t.co/7vXVuihTef,en,[],['https://www.cranfield.ac.uk/research/phd/development-of-different-natural-biopesticide-formulations-of-plant-extracts-for-control'],['https://pbs.twimg.com/media/EQ_Rx5XU0AE0SaC.jpg'],0,0,3,"['agricultural', 'environment', 'chemicals', 'crop', 'production', 'science', 'phd', 'phdresearch']",[],https://twitter.com/CranMycology/status/1229431889271885824,False,,1,https://pbs.twimg.com/media/EQ_Rx5XU0AE0SaC.jpg,,,,,,,[],,,,
1229350715707052032,1229350715707052032,2020-02-17 15:53:45 India Standard Time,2020-02-17,15:53:45,+0530,997469076292358144,efarmn,Efarm News Ar,,#Corn is a fundamental grain production in Argentina. In the last years the south of the Cordoba province had excellent results in this #crop. Limits in the production are related to #costs and #taxes. Click here to know more:  https://t.co/oxPXDZzfRS,en,[],['http://bit.ly/CornArgentina'],[],0,1,0,"['corn', 'crop', 'costs', 'taxes']",[],https://twitter.com/EfarmN/status/1229350715707052032,False,,0,,,,,,,,[],,,,
1228882742445772801,1228882742445772801,2020-02-16 08:54:11 India Standard Time,2020-02-16,08:54:11,+0530,997469076292358144,efarmn,Efarm News Ar,,#Corn is a fundamental grain production in Argentina. In the last years the south of the Cordoba province had excellent results in this #crop. Limits in the production are related to #costs and #taxes. Click here to know more:  https://t.co/oxPXDZzfRS,en,[],['http://bit.ly/CornArgentina'],[],0,1,0,"['corn', 'crop', 'costs', 'taxes']",[],https://twitter.com/EfarmN/status/1228882742445772801,False,,0,,,,,,,,[],,,,
1228419090311766018,1228419090311766018,2020-02-15 02:11:48 India Standard Time,2020-02-15,02:11:48,+0530,38833974,farmpolicy,Farm Policy,,"Pistachios - Global production for 2019/20 is forecast down 11 percent to 694,000 metric tons (tons) as the #UnitedStates and Turkey entered the off-year of the alternate bearing #crop cycle, more than offsetting a sharp rebound in #Iran.  https://t.co/FhD7lLw6lI @USDAForeignAg  https://t.co/g1wskH27A7",en,"[{'screen_name': 'usdaforeignag', 'name': 'foreign ag service', 'id': '84387689'}]",['http://bit.ly/38u8yY6'],['https://pbs.twimg.com/media/EQw4pleWoAgVimU.jpg'],0,1,2,"['unitedstates', 'crop', 'iran']",[],https://twitter.com/FarmPolicy/status/1228419090311766018,False,,1,https://pbs.twimg.com/media/EQw4pleWoAgVimU.jpg,,,,,,,[],,,,
1228410173577945088,1228410173577945088,2020-02-15 01:36:22 India Standard Time,2020-02-15,01:36:22,+0530,1162770987219333121,s_margraf,S.Margraf,,New opportunities for researchers in the area of #sustainable #crop production @FACCEJPI,en,"[{'screen_name': 'faccejpi', 'name': '@faccejpi', 'id': '873758905'}]",[],[],0,0,3,"['sustainable', 'crop']",[],https://twitter.com/s_margraf/status/1228410173577945088,False,https://twitter.com/suscrop/status/1228293376698613763,0,,,,,,,,[],,,,
1228318609879052288,1228318609879052288,2020-02-14 19:32:32 India Standard Time,2020-02-14,19:32:32,+0530,1219499341,unityscientific,Unity Scientific,,"#Soil quality has a big impact on #farmers’ #crop yields, as well as the #nutrients in #animalfeed &amp; #forage for #livestock. Make sound production decisions &amp; increase #productivity, and your bottom line, with our automated #analyzers. #Environment  https://t.co/i5HoPlmfh6  https://t.co/xq2aQe4aCz",en,[],['http://bit.ly/2H2dpU3'],['https://pbs.twimg.com/media/EQvdRDYXUAEnstX.jpg'],0,2,1,"['soil', 'farmers', 'crop', 'nutrients', 'animalfeed', 'forage', 'livestock', 'productivity', 'analyzers', 'environment']",[],https://twitter.com/UnityScientific/status/1228318609879052288,False,,1,https://pbs.twimg.com/media/EQvdRDYXUAEnstX.jpg,,,,,,,[],,,,
1228312265507643393,1228312265507643393,2020-02-14 19:07:19 India Standard Time,2020-02-14,19:07:19,+0530,3692532443,land_mdpi,Land Open Access,,"#Crop Boom as a Trigger of #SmallholderLivelihood and #LandUse Transformations: The Case of #Coffee Production in the Northern Mountain Region of Vietnam by Tuyen Nghiem, Yasuyuki Kono, and Stephen J. Leisz   https://t.co/5qTcxSQo0n",en,[],['https://www.mdpi.com/2073-445X/9/2/56'],[],0,0,0,"['crop', 'smallholderlivelihood', 'landuse', 'coffee']",[],https://twitter.com/Land_MDPI/status/1228312265507643393,False,,0,,,,,,,,[],,,,
1228209860656812032,1228209860656812032,2020-02-14 12:20:24 India Standard Time,2020-02-14,12:20:24,+0530,743663574363496450,enavabharat,NavaBharat,,रबी अनाज उत्पादन 4.5 प्रतिशत बढ़कर 13.42 करोड़ टन होने का अनुमान: रिपोर्ट   https://t.co/Gz9CEv5vwR  #RabiCropProduction #food #grain #production #Crop #Rabi #trade #business #agriculture #commodity #BusinessNews #HindiNews #Navabharat  https://t.co/j9XoyltON4,hi,[],['https://www.enavabharat.com/news/rabi-grain-production-estimate/370470.html'],['https://pbs.twimg.com/media/EQt6WrTUwAA9h89.jpg'],0,0,0,"['rabicropproduction', 'food', 'grain', 'production', 'crop', 'rabi', 'trade', 'business', 'agriculture', 'commodity', 'businessnews', 'hindinews', 'navabharat']",[],https://twitter.com/enavabharat/status/1228209860656812032,False,,1,https://pbs.twimg.com/media/EQt6WrTUwAA9h89.jpg,,,,,,,[],,,,
1228148104614088710,1228148104614088710,2020-02-14 08:15:00 India Standard Time,2020-02-14,08:15:00,+0530,997469076292358144,efarmn,Efarm News Ar,,"#Corn is a fundamental grain production in Argentina. In the last years, the south of the Cordoba province had excellent results in this #crop. Limits in the production are related to #costs and #taxes. Click here to know more:  https://t.co/oxPXDZzfRS",en,[],['http://bit.ly/CornArgentina'],[],0,1,0,"['corn', 'crop', 'costs', 'taxes']",[],https://twitter.com/EfarmN/status/1228148104614088710,False,,0,,,,,,,,[],,,,
1227971718502850560,1227971718502850560,2020-02-13 20:34:06 India Standard Time,2020-02-13,20:34:06,+0530,209025558,agrisouthuk,AgriSouth - The Land Based Show 20th May 2021,,"🌾🚜 We are delighted to announce that H L Hutchinson Ltd, #crop production specialists have booked to exhibit at land based show #AgriSouth 14 May '20 @ #FavershamShowground #agriculturalevents #farmmachinery #farmtechnology #agronomy More info at:  https://t.co/gdczGrtWMS 🌾🚜  https://t.co/L2sH0vhgwj",en,[],['http://agri-south.co.uk'],['https://pbs.twimg.com/media/EQqhxAaX0AApArP.jpg'],0,1,2,"['crop', 'agrisouth', 'favershamshowground', 'agriculturalevents', 'farmmachinery', 'farmtechnology', 'agronomy']",[],https://twitter.com/AgriSouthUK/status/1227971718502850560,False,,1,https://pbs.twimg.com/media/EQqhxAaX0AApArP.jpg,,,,,,,[],,,,
1227599305327992833,1227594871994601472,2020-02-12 19:54:16 India Standard Time,2020-02-12,19:54:16,+0530,605398694,icpac_igad,ICPAC,,@eumetsat @CopernicusEU @CopernicusLand @CopernicusECMWF @GMESAfrica @opmdpm @MeteoUganda @MAAIF_Uganda @kilimoKE @tma_services 🗨️ Our expert @kemucie talks about the potential impacts on #Crop production in #EastAfrica,en,"[{'screen_name': 'kemucie', 'name': 'kenn kemucie', 'id': '76289445'}]",[],[],1,1,3,"['crop', 'eastafrica']",[],https://twitter.com/icpac_igad/status/1227599305327992833,False,,0,,,,,,,,"[{'screen_name': 'eumetsat', 'name': 'EUMETSAT', 'id': '277375017'}, {'screen_name': 'CopernicusEU', 'name': 'Copernicus EU', 'id': '978604706'}, {'screen_name': 'CopernicusLand', 'name': 'Copernicus Land Monitoring Service', 'id': '3880615822'}, {'screen_name': 'CopernicusECMWF', 'name': 'Copernicus ECMWF', 'id': '3346529644'}, {'screen_name': 'GMESAfrica', 'name': 'GMES, and Africa', 'id': '830406541140426756'}, {'screen_name': 'opmdpm', 'name': 'OPM DPM Uganda 🇺🇬', 'id': '754412835267047424'}, {'screen_name': 'MeteoUganda', 'name': 'UNMA', 'id': '2867888549'}, {'screen_name': 'MAAIF_Uganda', 'name': 'MAAIF 🇺🇬', 'id': '806506862304694274'}, {'screen_name': 'kilimoKE', 'name': 'Ministry of Agriculture', 'id': '2558368164'}, {'screen_name': 'tma_services', 'name': 'Tanzania Meteorological Authority', 'id': '856882074'}]",,,,
1227513832593117185,1227513832593117185,2020-02-12 14:14:38 India Standard Time,2020-02-12,14:14:38,+0530,814420477808504832,azudharvel,HARVEL AZUD,,HYDROPONICS IRRIGATION... #Harvelgreen. . . . #hydroponics #irrigation #root #excessivezone #weather #crop #suffocation #planning #operation #plantation #cost #reduces #production #disease #quality #soil #plantation…  https://t.co/jlCQVAFDOl,en,[],['https://www.instagram.com/p/B8dehQOhMBR/?igshid=x4hw2q005tn4'],[],0,0,0,"['harvelgreen', 'hydroponics', 'irrigation', 'root', 'excessivezone', 'weather', 'crop', 'suffocation', 'planning', 'operation', 'plantation', 'cost', 'reduces', 'production', 'disease', 'quality', 'soil', 'plantation']",[],https://twitter.com/AzudHarvel/status/1227513832593117185,False,,0,,,,,,,,[],,,,
1227170548028973059,1227170548028973059,2020-02-11 15:30:33 India Standard Time,2020-02-11,15:30:33,+0530,997469076292358144,efarmn,Efarm News Ar,,#Corn is a fundamental grain production in Argentina. In the last years the south of the Cordoba province had excellent results in this #crop. Limits in the production are related to #costs and #taxes. Click here to know more:  https://t.co/oxPXDZzfRS,en,[],['http://bit.ly/CornArgentina'],[],0,1,0,"['corn', 'crop', 'costs', 'taxes']",[],https://twitter.com/EfarmN/status/1227170548028973059,False,,0,,,,,,,,[],,,,
1227103155243999233,1227103155243999233,2020-02-11 11:02:45 India Standard Time,2020-02-11,11:02:45,+0530,4885467904,curr_agri_res,Editor,,"Current Status of Guava (Psidium Guajava L) Production, Utilization, Processing and Preservation in Kenya: A Review #UniversityofNairobi  https://t.co/zZl22cIvvJ #Farming #Agriculture #SoilTechnology #FoodSecurity #Crop #farmers #farm #climatechange #AgriculturalSciences #agtech  https://t.co/r03NwjpqxR",en,[],['http://dx.doi.org/10.12944/CARJ.7.3.07'],['https://pbs.twimg.com/media/EQeLztsUcAAokMW.jpg'],0,1,0,"['universityofnairobi', 'farming', 'agriculture', 'soiltechnology', 'foodsecurity', 'crop', 'farmers', 'farm', 'climatechange', 'agriculturalsciences', 'agtech']",[],https://twitter.com/curr_agri_res/status/1227103155243999233,False,,1,https://pbs.twimg.com/media/EQeLztsUcAAokMW.jpg,,,,,,,[],,,,
1226920789963952131,1226920786763681792,2020-02-10 22:58:06 India Standard Time,2020-02-10,22:58:06,+0530,38833974,farmpolicy,Farm Policy,,4/ WASDE rprt may provide no substantial changes to #corn use components due to the #trade deal.  Consumption picked up in some key categories over the last few weeks; any adjustments to the '19 #crop or issues w/ production w/ key competitors point toward support for corn prices,en,[],[],[],0,0,0,"['corn', 'trade', 'crop']",[],https://twitter.com/FarmPolicy/status/1226920789963952131,False,,0,,,,,,,,[],,,,
1226831951723667462,1226831951723667462,2020-02-10 17:05:05 India Standard Time,2020-02-10,17:05:05,+0530,1029744706056585217,agriindustry,Agri Industry Solutions,,"Total #potato production in Great Britain for the 2019 #crop has been estimated to be the fifth lowest on record, according to latest figures.  https://t.co/m19uONXkmv  https://t.co/VfybvXJ5FB",en,[],['http://ow.ly/70hg50ye4Yc'],['https://pbs.twimg.com/media/EQaVKKmWAAAA_Vw.jpg'],0,4,9,"['potato', 'crop']",[],https://twitter.com/AgriIndustry/status/1226831951723667462,False,,1,https://pbs.twimg.com/media/EQaVKKmWAAAA_Vw.jpg,,,,,,,[],,,,
1226799944889065475,1226799944889065475,2020-02-10 14:57:54 India Standard Time,2020-02-10,14:57:54,+0530,3197427115,ysathishreddy,Y Sathish Reddy,,"From 2015 to 2019, Production of Paddy increased by 53 lakh tonnes. 1kg rice production requires 5Ltrs of water, 53 lakh Tons of rice production requires 2650TMC of water.This is the result of  #MissionKakatiya, #KaleswaramProject and 24hrs Electricity #Telangana #Crop   @KTRTRS  https://t.co/z0wdKJFLVZ",en,"[{'screen_name': 'ktrtrs', 'name': 'ktr', 'id': '118787224'}]",[],"['https://pbs.twimg.com/media/EQZ3-_IUEAE3_LI.jpg', 'https://pbs.twimg.com/media/EQZ4BfwUUAAOvse.jpg']",2,3,35,"['missionkakatiya', 'kaleswaramproject', 'telangana', 'crop']",[],https://twitter.com/ysathishreddy/status/1226799944889065475,False,,1,https://pbs.twimg.com/media/EQZ3-_IUEAE3_LI.jpg,,,,,,,[],,,,
1226542518130446337,1226542518130446337,2020-02-09 21:54:59 India Standard Time,2020-02-09,21:54:59,+0530,24171284,jetper345,kingcat,,Identification of #Cereal #Seedlings | #Crop production | #Grains and other crops | Agriculture | Agriculture Victoria  https://t.co/DiLyDTvNpt,en,[],['http://agriculture.vic.gov.au/agriculture/grains-and-other-crops/crop-production/identification-of-cereal-seedlings#.XkAyP8F2RX0.twitter'],[],0,0,0,"['cereal', 'seedlings', 'crop', 'grains']",[],https://twitter.com/jetper345/status/1226542518130446337,False,,0,,,,,,,,[],,,,
1226175970530512904,1226175970530512904,2020-02-08 21:38:27 India Standard Time,2020-02-08,21:38:27,+0530,997469076292358144,efarmn,Efarm News Ar,,"#Corn is a fundamental grain production in Argentina. In the last years, the south of the Cordoba province had excellent results in this #crop. Limits in the production are related to #costs and #taxes. Click here to know more:  https://t.co/oxPXDZzfRS",en,[],['http://bit.ly/CornArgentina'],[],0,1,1,"['corn', 'crop', 'costs', 'taxes']",[],https://twitter.com/EfarmN/status/1226175970530512904,False,,0,,,,,,,,[],,,,
1225822080706531330,1225822080706531330,2020-02-07 22:12:13 India Standard Time,2020-02-07,22:12:13,+0530,969228389872799744,afcropprod,AF Crop Production,,Happy Friday everyone from the AF Crop Production Team #FridayVibes #Teamwork #Crop #Team  https://t.co/2hqFXJFo5n,en,[],[],['https://pbs.twimg.com/media/EQL-rdPXsAA3zLK.jpg'],1,1,21,"['fridayvibes', 'teamwork', 'crop', 'team']",[],https://twitter.com/AFCropProd/status/1225822080706531330,False,,1,https://pbs.twimg.com/media/EQL-rdPXsAA3zLK.jpg,,,,,,,[],,,,
1225677383077810176,1225677383077810176,2020-02-07 12:37:14 India Standard Time,2020-02-07,12:37:14,+0530,4885467904,curr_agri_res,Editor,,The Use of Native Arbuscular Mycorrhizal Fungi from Orchards for the Production of Seedlings  https://t.co/Um581NV2vL #Farming #Agriculture #SoilTechnology #FoodSecurity #Crop #farmers #farm #climatechange #AgriculturalSciences #agtech  https://t.co/KKATQNgzfx,en,[],['http://dx.doi.org/10.12944/CARJ.7.3.01'],['https://pbs.twimg.com/media/EQJ7EtaUwAEXAVx.jpg'],0,2,0,"['farming', 'agriculture', 'soiltechnology', 'foodsecurity', 'crop', 'farmers', 'farm', 'climatechange', 'agriculturalsciences', 'agtech']",[],https://twitter.com/curr_agri_res/status/1225677383077810176,False,,1,https://pbs.twimg.com/media/EQJ7EtaUwAEXAVx.jpg,,,,,,,[],,,,
