Unnamed: 0,id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children,404: Not Found,skipped,cleaned_caption,cleaned_caption_emoji_rem
463,1.79E+16,Me mumbling about my property #flooding . This is more rain than I've seen in awhile. If we get a couple more storms like this we actually might have to bounce! Fml. #texasrain #texasflooding #flashflood,5,6,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPqixO9p6vf/,2021-06-03T16:28:18+0000,"{'data': [{'id': '17942231989469726'}, {'id': '18229968307031576'}]}",,FALSE,me mumbling about my property flooding . this is more rain than I have seen in awhile. if we get a couple more storms like this we actually might have to bounce! fml. texasrain texasflooding flashflood,me mumbling about my property flooding . this is more rain than I have seen in awhile. if we get a couple more storms like this we actually might have to bounce! fml. texasrain texasflooding flashflood
464,1.79E+16,"""when the islands of Lake travis start to disappear you can bet the flooding is near"" #stormchaser #severstorm #severweather #flashflood #turnarounddontdrown #atx #atxweather #laketravis #huttotx #plfugerville #georgetowntx #austinphotographer #texasphotographer",0,12,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPqI5VqpTtM/,2021-06-03T12:42:13+0000,"{'data': [{'id': '18227896894009980'}, {'id': '18008592565317009'}, {'id': '18048602317288919'}, {'id': '17939903950505816'}, {'id': '17905345270925787'}]}",,FALSE,when the islands of lake travis start to disappear you can bet the flooding is near stormchaser severstorm severweather flashflood turnarounddontdrown atx atxweather laketravis huttotx plfugerville georgetowntx austinphotographer texasphotographer,when the islands of lake travis start to disappear you can bet the flooding is near stormchaser severstorm severweather flashflood turnarounddontdrown atx atxweather laketravis huttotx plfugerville georgetowntx austinphotographer texasphotographer
465,1.79E+16,"With another round of storms moving through the central Texas area  flash flooding is  Guaranteed today. I would like to tell you there is light at the end of the tunnel , but I can't.  Another week of rain predicted and,  If we get the rain they are calling for you will see major rivers and tributaries flood .  The San Gabriel river will jump its banks in Georgetown along with Brushy Creek luckily the lakes still have a ways to go before they are full and have the release water stay safe  Yall #turnarounddontdrown #atx #texas #texasisthebest #texasweather #atxweather #naderchasers #stormchaser #chaselife #flashflood",0,9,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195462635_477471560028204_4758617131862965030_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Q86XxkjIZrsAX-Axa8G&_nc_ht=scontent.cdninstagram.com&oh=0fd805f7d1b9928782388b5f35726a0c&oe=60BEB24A,https://www.instagram.com/p/CPp7blJpJN5/,2021-06-03T10:44:34+0000,,,FALSE,"with another round of storms moving through the central texas area flash flooding is guaranteed today. i would like to tell you there is light at the end of the tunnel , but i cannot. another week of rain predicted and, if we get the rain they are calling for you will see major rivers and tributaries flood . the san gabriel river will jump its banks in georgetown along with brushy creek luckily the lakes still have a ways to go before they are full and have the release water stay safe you all turnarounddontdrown atx texas texasisthebest texasweather atxweather naderchasers stormchaser chaselife flashflood","with another round of storms moving through the central texas area flash flooding is guaranteed today. i would like to tell you there is light at the end of the tunnel , but i cannot. another week of rain predicted and, if we get the rain they are calling for you will see major rivers and tributaries flood . the san gabriel river will jump its banks in georgetown along with brushy creek luckily the lakes still have a ways to go before they are full and have the release water stay safe you all turnarounddontdrown atx texas texasisthebest texasweather atxweather naderchasers stormchaser chaselife flashflood"
466,1.79E+16,[don't] Go chasing waterfalls.. 🎶 #flashflood #waterfall #chasingwaterfalls,0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197295409_512013289942306_4969920749645173799_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=0NPkCJ5LOyoAX-K7noA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=229aa744377541a8a31b38dabd25e59e&oe=60C30EF8,https://www.instagram.com/p/CP1QJHdjJFh/,2021-06-07T20:17:11+0000,,,FALSE,do not go chasing waterfalls. 🎶 flashflood waterfall chasingwaterfalls,do not go chasing waterfalls. flashflood waterfall chasingwaterfalls
467,1.82E+16,#bluethealpha1990 #radarscope #velocitymode #Report #stormreport #weatherreport #mping #allisonhouse #tornadowarning #Flashflood #flashfloodwarning #severethunderstormwarning #storm  #sturm #thunderstorm #gewitter #dopplerradar #stormtracks #lightning #lightnings #blitz #blitze #tvs #tornadovortex #tornadovortexsignature #mesocyclone #tornado #tornadoe #tornados #tornadoes,0,3,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/198244581_791156678430374_1836329559670154934_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=xe4mU3hMzwwAX-JAIxx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9932d7b10f245e7a4e3cf4bb716b143e&oe=60C3ACAD,https://www.instagram.com/p/CP1OpB6lJ1e/,2021-06-07T20:04:04+0000,,,FALSE,bluethealpha1990 radarscope velocitymode report stormreport weatherreport mping allisonhouse tornadowarning flashflood flashfloodwarning severethunderstormwarning storm sturm thunderstorm gewitter dopplerradar stormtracks lightning lightnings blitz blitze tvs tornadovortex tornadovortexsignature mesocyclone tornado tornadoe tornados tornadoes,bluethealpha1990 radarscope velocitymode report stormreport weatherreport mping allisonhouse tornadowarning flashflood flashfloodwarning severethunderstormwarning storm sturm thunderstorm gewitter dopplerradar stormtracks lightning lightnings blitz blitze tvs tornadovortex tornadovortexsignature mesocyclone tornado tornadoe tornados tornadoes
468,1.80E+16,"Well, Little Lady, so much for the saying, ‘red skies at night’. 
Jigs, I honestly have no words except to say I don’t want to hear the word ‘drought’ for at least a decade. ⛈

#buckskin #country #countrygirl #countrylife #countryliving #lifewithjigs #farm #farmlife #horse #horsegirl #horselife #horselove #horselovers #horsesofweek #horses #horsesofinstagram #horseworld #instahorses #prisonhorse #quarterhorse #texas #texasforever #texaslife #texasstorms #storm #stormyweather #flashflood #flood 
📷DBuckner",1,8,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197404493_151264926997698_1068127942482837535_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=gfupvrGB75UAX9z-GUo&_nc_oc=AQnl9QqDSYAsMwbkqVy2uWgzFYD1yryDOyT_ymA6lVmoH2kq0WiGEkCbujAtWqosDWc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=35321931649d8e003f2881965261406c&oe=60C45C08,https://www.instagram.com/p/CP04dsxH5Gm/,2021-06-07T16:50:17+0000,,,FALSE,"well, little lady, so much for the saying, ‘red skies at night’. jigs, i honestly have no words except to say i do not want to hear the word ‘drought’ for at least a decade. ⛈ buckskin country countrygirl countrylife countryliving lifewithjigs farm farmlife horse horsegirl horselife horselove horselovers horsesofweek horses horsesofinstagram horseworld instahorses prisonhorse quarterhorse texas texasforever texaslife texasstorms storm stormyweather flashflood flood 📷dbuckner","well, little lady, so much for the saying, ‘red skies at night’. jigs, i honestly have no words except to say i do not want to hear the word ‘drought’ for at least a decade. buckskin country countrygirl countrylife countryliving lifewithjigs farm farmlife horse horsegirl horselife horselove horselovers horsesofweek horses horsesofinstagram horseworld instahorses prisonhorse quarterhorse texas texasforever texaslife texasstorms storm stormyweather flashflood flood dbuckner"
469,1.80E+16,Woke up to a raging river instead of the little trickling creek outside my window this morning.  #oklahoma #flashflood #homesteading #homesteaderhaven,4,2,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/198671274_148305790570418_7917841451922841407_n.mp4?_nc_cat=100&vs=18228432229033746_808164918&_nc_vs=HBksFQAYJEdLcDcxd3V5RC1jaDRvWUFBRDlmdVpuWjB1RnRia1lMQUFBRhUAAsgBABUAGCRHSFBVeVFzVXd1aG5EVGNCQU1Pd0JFWnRRTzEtYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb4yojZpNTIQBUCKAJDMywXQCoQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=7THEQua0DdsAX9QyvPP&_nc_ht=video-sea1-1.cdninstagram.com&oh=7b5cf35b7f22c5aee66e488655460211&oe=60C34434&_nc_rid=abbaa4ea13,https://www.instagram.com/p/CP02t7lpvI-/,2021-06-07T16:35:14+0000,,,FALSE,woke up to a raging river instead of the little trickling creek outside my window this morning. oklahoma flashflood homesteading homesteaderhaven,woke up to a raging river instead of the little trickling creek outside my window this morning. oklahoma flashflood homesteading homesteaderhaven
470,1.82E+16,kaleedionne kyleweather wfaa nbcdfw There’s a cone hugging my car and have never seen the water this high before #June2021 #Monday #flashflood #weather2021,0,2,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/198408445_509811293398339_3228959652990510263_n.mp4?_nc_cat=109&vs=17883813206222421_1950644560&_nc_vs=HBksFQAYJEdQMTQwd3REcFF1eHE4OEJBTGRra1ZheWtjOHNia1lMQUFBRhUAAsgBABUAGCRHSjJrdHd1TS01OTRTeDhCQUtha0NDbDZUUDlqYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbgpf%2F4jPLGPxUCKAJDMywXQCfdsi0OVgQYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=0OS9M0m7V3sAX9u0nII&_nc_ht=video-sea1-1.cdninstagram.com&oh=178b09ca772b51858f1e67df24282432&oe=60C44B3A&_nc_rid=2df2ccb16f,https://www.instagram.com/p/CP02bcKFXye/,2021-06-07T16:34:30+0000,,,FALSE,kaleedionne kyleweather wfaa nbcdfw there is a cone hugging my car and have never seen the water this high before june2021 monday flashflood weather2021,kaleedionne kyleweather wfaa nbcdfw there is a cone hugging my car and have never seen the water this high before june2021 monday flashflood weather2021
471,1.79E+16,Same exact spot on our place Saturday afternoon and this morning.  No warning from the weather people either!  Woke up to a downpour which is nothing new but then I looked out and saw our little trickle creek and catchment pond had become a roaring river. I'm trying to post a video but I don't usually do that so figuring it out.... We've been here two years including during a huge flood event in this area but we just usually get a fuller than usual creek and a lot of mud.  Not today! #oklahoma #flashflood #homesteaderhaven,0,4,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197305577_218782479890146_8828444266423492042_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=GUBhahYRHngAX-p1Ac2&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9c3d865eea6583e82274c762c3509d24&oe=60C2F50F,https://www.instagram.com/p/CP02QmnJ9NS/,2021-06-07T16:31:01+0000,,,FALSE,same exact spot on our place saturday afternoon and this morning. no warning from the weather people either! woke up to a downpour which is nothing new but then i looked out and saw our little trickle creek and catchment pond had become a roaring river. I am trying to post a video but i do not usually do that so figuring it out. we have been here two years including during a huge flood event in this area but we just usually get a fuller than usual creek and a lot of mud. not today! oklahoma flashflood homesteaderhaven,same exact spot on our place saturday afternoon and this morning. no warning from the weather people either! woke up to a downpour which is nothing new but then i looked out and saw our little trickle creek and catchment pond had become a roaring river. I am trying to post a video but i do not usually do that so figuring it out. we have been here two years including during a huge flood event in this area but we just usually get a fuller than usual creek and a lot of mud. not today! oklahoma flashflood homesteaderhaven
472,1.79E+16,Schackstedt am Samstag#sachsenanhalt #sturzflut2021#starkregen #heftig #rain #heavyrain #flashflood,6,3,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/197989495_1707074406144259_5551377052066994684_n.mp4?_nc_cat=103&vs=17909304085878688_279326613&_nc_vs=HBksFQAYJEdIY1V6UXNEV1pVN2t4QUdBUHhadFRJRWRBcE5ia1lMQUFBRhUAAsgBABUAGCRHQ2F0MUFzSy1HMTRmcGNBQUh3ZHRwcGRac2cyYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa61dOxqITcPxUCKAJDMywXQCshysCDEm8YEmRhc2hfYmFzZWxpbmVfMl92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkIn0%3D&_nc_ohc=Xv7BLHdNdzYAX-8wi-O&_nc_ht=video-sea1-1.cdninstagram.com&oh=b41c9a182bc8bc13a160ab0eadbc6a2c&oe=60C32F8D&_nc_rid=ad475c1a8f,https://www.instagram.com/p/CP0WbvgKqfj/,2021-06-07T11:53:03+0000,,,FALSE,schackstedt am samstag sachsenanhalt sturzflut2021 starkregen heftig rain heavyrain flashflood,schackstedt am samstag sachsenanhalt sturzflut2021 starkregen heftig rain heavyrain flashflood
473,1.80E+16,"""Get outta Dodge""
#RotationandRust 
#SouthDakota #tornadowarned #severeweather #accuweather #thunderstorm  #shelfcloud #itsamazingoutthere #teamcanon #hifromsd #PRINTS #Dodge #Ram #pickup #farm #rural #hailcore #heavywinds💨 #heavyrain #flashflood #dangerous #takeshelter #rotation #rust
Photo from homegroenphotography",0,9,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197454755_3983712001707140_6576680892735470700_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=lvP40RbPOCoAX8moX4i&_nc_oc=AQmnJx7Rja7yXslobUET95a0Vn-qZhxJcpB06Rb_O81ecFPG0Y9vV63kTqy7fAV3YmA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=402e373c967df3ab0f1570f9afffa598&oe=60C2C58D,https://www.instagram.com/p/CPziGq2r_Zr/,2021-06-07T04:15:39+0000,,,FALSE,get outta dodge rotationandrust southdakota tornadowarned severeweather accuweather thunderstorm shelfcloud itsamazingoutthere teamcanon hifromsd prints dodge ram pickup farm rural hailcore heavywinds💨 heavyrain flashflood dangerous takeshelter rotation rust photo from homegroenphotography,get outta dodge rotationandrust southdakota tornadowarned severeweather accuweather thunderstorm shelfcloud itsamazingoutthere teamcanon hifromsd prints dodge ram pickup farm rural hailcore heavywinds heavyrain flashflood dangerous takeshelter rotation rust photo from homegroenphotography
474,1.80E+16,It’s raining SO MUCH! You can’t even see the bridge I’m on! They cancelled the first day of vacation bible school today  #rain tabernaclefarm #cheer #cheerleader #allstarcheer #vacation #summerbreak #schoolsoutforsummer #monsoon #flooding #flashflood #creek #farm #farmlife #farmfresheggs #farmgirl #dogboarding #alabama #summertime #summervibes #vbs #faithoverfear #barefoot #wildthing #unschooling #thunderstorm #rainstorm #sisters #bestfriends #siblings,0,19,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197599232_843500386293627_4517579297137260605_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Crix5hF7asQAX8P3GpQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=25cf0b3f8debb16153430e681556fe33&oe=60C431E5,https://www.instagram.com/p/CPy6P4Xhryn/,2021-06-06T22:27:23+0000,,,FALSE,it is raining so much! you cannot even see the bridge I am on! they cancelled the first day of vacation bible school today rain tabernaclefarm cheer cheerleader allstarcheer vacation summerbreak schoolsoutforsummer monsoon flooding flashflood creek farm farmlife farmfresheggs farmgirl dogboarding alabama summertime summervibes vbs faithoverfear barefoot wildthing unschooling thunderstorm rainstorm sisters bestfriends siblings,it is raining so much! you cannot even see the bridge I am on! they cancelled the first day of vacation bible school today rain tabernaclefarm cheer cheerleader allstarcheer vacation summerbreak schoolsoutforsummer monsoon flooding flashflood creek farm farmlife farmfresheggs farmgirl dogboarding alabama summertime summervibes vbs faithoverfear barefoot wildthing unschooling thunderstorm rainstorm sisters bestfriends siblings
475,1.80E+16,"The Gulch is officially riverfront property 😳🐍🤿 •

•

•

•
#CopperheadGulch #charlotte #clt #eastcharlotte #queencity #eastside #landscaping #landscape #gardening #garden #landscapearchitecture #landscapedesign #mymora #moraclt #mora #charlottenc #woodberryforest #flashflood  #PimentoPrince",2,20,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/10000000_124885646412001_396713780359990253_n.mp4?_nc_cat=108&vs=17892916874067540_3519199969&_nc_vs=HBksFQAYJEdJQ1dtQURoaUpjMGxYRUFBTzBMM05NVWFZRUZia1lMQUFBRhUAAsgBABUAGCRHSHU3dXd2bmxLWXRRTGtBQUh4dnJhNlhIOFVIYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaOiPmGicijQBUCKAJDMywXQEjmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=IUcEcxIFXG0AX_IeCr2&_nc_ht=video-sea1-1.cdninstagram.com&oh=8c4389aa90fd81c7ecbeb28543d4b954&oe=60C2D925&_nc_rid=d25fd548e7,https://www.instagram.com/p/CPyu0vZJKcu/,2021-06-06T20:48:50+0000,,,FALSE,the gulch is officially riverfront property 😳🐍🤿 • • • • copperheadgulch charlotte clt eastcharlotte queencity eastside landscaping landscape gardening garden landscapearchitecture landscapedesign mymora moraclt mora charlottenc woodberryforest flashflood pimentoprince,the gulch is officially riverfront property • • • • copperheadgulch charlotte clt eastcharlotte queencity eastside landscaping landscape gardening garden landscapearchitecture landscapedesign mymora moraclt mora charlottenc woodberryforest flashflood pimentoprince
476,1.79E+16,"FLASH FLOOD WARNING ⚠️ 

A flash flood warning is in effect for our area until 6:45pm. Please use caution! 

#flashflood 
#weatheralert 
#willingboro",0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/198748310_783851665630721_2701030358996042420_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=2V2jV-FR9RcAX_N-aFX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=11dc5693fa64714b26d5b06e927aeb14&oe=60C6BBBC,https://www.instagram.com/p/CP6XJkYgU47/,2021-06-09T19:54:37+0000,,,FALSE,flash flood warning ⚠️ a flash flood warning is in effect for our area until 6 45pm. please use caution! flashflood weatheralert willingboro,flash flood warning a flash flood warning is in effect for our area until 6 45pm. please use caution! flashflood weatheralert willingboro
477,1.80E+16,Couldn’t overlook this nature… #southeastpa #flashflood,0,2,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.31694-16/198821666_937350853727045_4229923594975899940_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=D-5bNvqAipwAX9b_Vf9&_nc_ht=video-sea1-1.cdninstagram.com&oh=2278ffbf64c0f9f8bea6e354ce47c595&oe=60C6DCEC,https://www.instagram.com/p/CP6MFSkFk3K/,2021-06-09T18:18:20+0000,,,FALSE,could not overlook this nature… southeastpa flashflood,could not overlook this nature… southeastpa flashflood
478,1.79E+16,"WELCOME TO SOUTH DAKOTA! The Turtle got its first taste of the midwest flash flood weather. I was taking video of the lightning in the distance for 30 minutes before it was suddenly right on top of us. Marble sized hail! We thought we would be okay inside our shell, but we realized our solar panels might be damaged. Driving like a mad man, we found a spot under a closed down gas station roof. We stayed there for the night. There was a poor deer. Just getting pelted by the hail. (End of the video). 
.
.
.
.
.
.
.
.
#vanlife #nogarage #flashflood #shelter #gasstation #campervan #campertruck #solarpanels #theywereokay #southdakota #midwest #midwestweather #mothernature #notprepared #hail #marblesizedhail #poordeer #deer",1,12,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP6DccvHxDy/,2021-06-09T17:02:26+0000,"{'data': [{'id': '17876969954489490'}, {'id': '17897897471077914'}]}",,FALSE,"welcome to south dakota! the turtle got its first taste of the midwest flash flood weather. i was taking video of the lightning in the distance for 30 minutes before it was suddenly right on top of us. marble sized hail! we thought we would be okay inside our she will, but we realized our solar panels might be damaged. driving like a mad man, we found a spot under a closed down gas station roof. we stayed there for the night. there was a poor deer. just getting pelted by the hail. end of the video . . . . . . . . . vanlife nogarage flashflood shelter gasstation campervan campertruck solarpanels theywereokay southdakota midwest midwestweather mothernature notprepared hail marblesizedhail poordeer deer","welcome to south dakota! the turtle got its first taste of the midwest flash flood weather. i was taking video of the lightning in the distance for 30 minutes before it was suddenly right on top of us. marble sized hail! we thought we would be okay inside our she will, but we realized our solar panels might be damaged. driving like a mad man, we found a spot under a closed down gas station roof. we stayed there for the night. there was a poor deer. just getting pelted by the hail. end of the video . . . . . . . . . vanlife nogarage flashflood shelter gasstation campervan campertruck solarpanels theywereokay southdakota midwest midwestweather mothernature notprepared hail marblesizedhail poordeer deer"
479,1.79E+16,It’s just a little bit wet #australia #winter #rain #flood #flashflood #australianphotographer #australianphotography #weather #storm,1,10,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP44d-NF1ss/,2021-06-09T06:07:17+0000,"{'data': [{'id': '17919675949728222'}, {'id': '17887392569319551'}, {'id': '17908419817821974'}]}",,FALSE,it is just a little bit wet australia winter rain flood flashflood australianphotographer australianphotography weather storm,it is just a little bit wet australia winter rain flood flashflood australianphotographer australianphotography weather storm
480,1.79E+16,Safe to say we’ve had a fair bit of rain today 🌧 #flashflood #heavyrain #rivercrossing,2,19,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP43RLjsmy2/,2021-06-09T05:56:48+0000,"{'data': [{'id': '17889721880192468'}, {'id': '17869866236447783'}, {'id': '17938980910524598'}]}",,FALSE,safe to say we have had a fair bit of rain today 🌧 flashflood heavyrain rivercrossing,safe to say we have had a fair bit of rain today flashflood heavyrain rivercrossing
481,1.79E+16,"#thelifeofacourier #whereinnj #wherewasi #flashflood #flashfloods #flashflooding #whenitrainsitpours #rainingcatsanddogs #summerstorm #itsrainingcatsanddogs.  The Life of a Courier.  Was in Kearny today when the wall of storms hit.  Luckily I saw how much water was on Passaic Road before I turned on to it.  The guys in the pickup truck weren't so lucky.  As I worked my way around the streets trying to cross back over to Newark, I saw the waterfall coming off the building.  Crazy amount of rainfall in minutes.  Oh well, at least I wasn't getting pelted with hail like last week in Teterboro.",1,6,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP4yxxqHX0Z/,2021-06-09T05:17:33+0000,"{'data': [{'id': '17856116366574897'}, {'id': '17887947896278013'}]}",,FALSE,"thelifeofacourier whereinnj wherewasi flashflood flashfloods flashflooding whenitrainsitpours rainingcatsanddogs summerstorm itsrainingcatsanddogs. the life of a courier. was in kearny today when the wall of storms hit. luckily i saw how much water was on passaic road before i turned on to it. the guys in the pickup truck were not so lucky. as i worked my way around the streets trying to cross back over to newark, i saw the waterfall coming off the building. crazy amount of rainfall in minutes. oh well, at least i was not getting pelted with hail like last week in teterboro.","thelifeofacourier whereinnj wherewasi flashflood flashfloods flashflooding whenitrainsitpours rainingcatsanddogs summerstorm itsrainingcatsanddogs. the life of a courier. was in kearny today when the wall of storms hit. luckily i saw how much water was on passaic road before i turned on to it. the guys in the pickup truck were not so lucky. as i worked my way around the streets trying to cross back over to newark, i saw the waterfall coming off the building. crazy amount of rainfall in minutes. oh well, at least i was not getting pelted with hail like last week in teterboro."
482,1.79E+16,"Unwetterschäden aus dem Landkreis Dillingen, im Bereich Wertingen. Das Wasser stand zum Teil bis zu 1.50 m in den Kellern. Schlamm wurde von den Feldern auf die Straßen gespült zum Teil lagerte er sich bis zu 40cm ab. 

#stormchaseralpen #stormchasing #stormchaser #bayern #weather #wetter #dauerregen #hochwasser #starkregen #flashflood #unwetterwarnung #unwetter #natur #klima #klimawandel #severeweather #severeweathereurope #severethunderstorm #estofex #feuerwehr #freiwilligefeuerwehr #technischeshilfswerk #schwaben #bavaria #skywarn #wasser #bach #landwirtschaft",0,7,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP4wS6CpE33/,2021-06-09T04:55:52+0000,"{'data': [{'id': '18222896338071469'}, {'id': '17899626320055536'}, {'id': '17892391277180024'}, {'id': '17981375971373213'}, {'id': '17925601687624272'}]}",,FALSE,"unwetterschäden aus dem landkreis dillingen, I am bereich wertingen. das wasser stand zum teil bis zu 1.50 m in den kellern. schlamm wurde von den feldern auf die straßen gespült zum teil lagerte er sich bis zu 40cm ab. stormchaseralpen stormchasing stormchaser bayern weather wetter dauerregen hochwasser starkregen flashflood unwetterwarnung unwetter natur klima klimawandel severeweather severeweathereurope severethunderstorm estofex feuerwehr freiwilligefeuerwehr technischeshilfswerk schwaben bavaria skywarn wasser bach landwirtschaft","unwetterschäden aus dem landkreis dillingen, I am bereich wertingen. das wasser stand zum teil bis zu 1.50 m in den kellern. schlamm wurde von den feldern auf die straßen gespült zum teil lagerte er sich bis zu 40cm ab. stormchaseralpen stormchasing stormchaser bayern weather wetter dauerregen hochwasser starkregen flashflood unwetterwarnung unwetter natur klima klimawandel severeweather severeweathereurope severethunderstorm estofex feuerwehr freiwilligefeuerwehr technischeshilfswerk schwaben bavaria skywarn wasser bach landwirtschaft"
483,1.81E+16,"Our officers, while being augmented by our auxiliary officers, had a busy afternoon during the flash flooding brought on by a passing thunderstorm. As a reminder, do not drive into flooded roadways, a quick detour is well worth saving your vehicle and most importantly your life. #flashflood #summerthunderstorms #lyndhurstpolice #lyndhurstnj",2,272,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP4OJh3lyPj/,2021-06-08T23:57:29+0000,"{'data': [{'id': '17882142032254335'}, {'id': '17917869511735228'}, {'id': '18187968838101880'}]}",,FALSE,"our officers, while being augmented by our auxiliary officers, had a busy afternoon during the flash flooding brought on by a passing thunderstorm. as a reminder, do not drive into flooded roadways, a quick detour is well worth saving your vehicle and most importantly your life. flashflood summerthunderstorms lyndhurstpolice lyndhurstnj","our officers, while being augmented by our auxiliary officers, had a busy afternoon during the flash flooding brought on by a passing thunderstorm. as a reminder, do not drive into flooded roadways, a quick detour is well worth saving your vehicle and most importantly your life. flashflood summerthunderstorms lyndhurstpolice lyndhurstnj"
484,1.81E+16,🚦#corvairengines #corvair #flashflood #weather #classiccar #classiccars,0,15,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197496399_853519948587187_2711452027056152090_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=4-isvN_pDY0AX-x6czo&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4f3d55ad22d1be180a15ad1a39724dec&oe=60C6C4AD,https://www.instagram.com/p/CP4MmPGjE2b/,2021-06-08T23:43:56+0000,,,FALSE,🚦 corvairengines corvair flashflood weather classiccar classiccars,corvairengines corvair flashflood weather classiccar classiccars
