,id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,keyword,hashtag,children
5,17918529115700913,Pare che un intraprendente piccolo imprenditore romano stia offrendo ai turisti delle visite guidate dell’Urbe in kayak. Salutari ed ecologiche. #Roma #alluvione #Raggi #urbe,0,8,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/200253646_886301195284655_5278567095925426632_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=1abIoHeW1N4AX_lAsCJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e3de7e6a864a47df673f8922a5d5cb32&oe=60C88A50,https://www.instagram.com/p/CP-LEmzHY4E/,2021-06-11T07:26:03+0000,none,alluvione,
0,17903813899976264,"«All Uvion»

On peut jouer avec les nuages et se demander à quoi ils font penser. 
On peut le faire aussi avec une plage à marée basse.... Ici à Villerville. 

Et vous que voyez-vous ?

#igersnormandie #villerville #honfleurtourismenormandie #honfleur #honfleur🇫🇷 #beach #villervilletourisme #igerscalvados #plage #alluvione #naturephotography #lanormandieimpressionante #normandyfrance #normandy",0,25,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201837701_520957069031481_125701475223669580_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=WksVFq_U93YAX8mdin7&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=55189592318ccd1076003ceea2b0a05c&oe=60CC0FA2,https://www.instagram.com/p/CQFr53kBbmH/,2021-06-14T05:27:37+0000,none,alluvione,
1,18170668102131898,"Senza parole...
#tempestaalex #tempesta #alex #danni #alluvione #meteo_limet #ilsecoloxix #unsorrisoconditodaunpizzicodifollia",0,12,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201168669_153509563484269_2564844833409984181_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=0akPPFXuBpsAX8tygmX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a514c3c5a7a472373f1e7d54ce3ff220&oe=60CD41A0,https://www.instagram.com/p/CQEyFtSBR9E/,2021-06-13T21:02:25+0000,none,alluvione,
0,18004965346331761,"official_king_allu 
🎴🅰🅰FANS page 

#vaikunthapurramu #pushpa 
#alluarjun #allu #alluarjunonline 
#pushpendrakulshreshtha 
#alluvione #alluvio #ntr",0,3,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/201175389_976648116437522_3394316716377936047_n.mp4?_nc_cat=101&vs=17881573037291632_867753271&_nc_vs=HBksFQAYJEdGMngtUXNTQWcyY1FYZ0RBS19RNE5ZUkNSc3Zia1lMQUFBRhUAAsgBABUAGCRHQUZPQlF6V0VvbkgzY1lCQUNSZmFTQklTU0VlYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACay7%2FPy3sDQPxUCKAJDMywXQDcQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_ohc=KjaC_U5moOQAX8q7Ieu&_nc_ht=video-sea1-1.cdninstagram.com&oh=c439b575aa9ccb49a8064b7cbd9c47c1&oe=60CE40DC&_nc_rid=37d0f433ec,https://www.instagram.com/p/CQL3VDWB95-/,2021-06-16T15:03:31+0000,none,alluvione,
1,17908131370837202,"⚠️ Consigli per evitare incedi Boschivi 
Vorresti diventare un Volontario? 
Contattaci o su instagram per fissare un incontro, oppure ci trovi tutti i martedì e tutti i giovedi dalle 16:00 alle 18:00 presso la sede situata in Via F.Coppola ti aspettiamo 
Cosa aspetti contattaci per saperne di più😉
Il nostro gruppo ha bisogno di nuovi volontari validi. 
Abbiamo bisogno di te 💪

🚨 La protezione civile sei anche 👉 tu 
•
•
follow 🙏 p.c_gruppo_lucano_castellabate 

--------

📌 Antincendio Boschivo 
📌 Soccorso 
📌 Supporto 
📌 Prevenzione 
📌 Superamento dell'emergenza 
📌 Calamità naturali 
📌 Sart 
📌Rischio idreogeologico
📌 Soccorso in ambiente impervio 
📌 Ricerca dispersi 
_____
Per info in direct 👉
Oppure nella sezione contatti del nostro profilo 👉☎️
•
•
•
#protezionecivilecampania #protezionecivilegruppolucanocastellabate #protezionecivileitalia #protezionecivilegruppolucano #emergency #abi #salavataggio #fire #italy #cilento #volontariato #rescue #difesa #istagood #followｍe #instagram #operazionidisoccorso #alluvione #riceradispersi #supportoaglianziani",0,13,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/202212305_116258970666311_5405041331517473347_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=fIum1_SIB2cAX8lpIrf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ff3f6a24fe2c2cc1f15687482cd41ee1&oe=60CFF3ED,https://www.instagram.com/p/CQLtN2LHSFF/,2021-06-16T13:34:32+0000,none,alluvione,
2,17966659339412785,"L’evento Con-Tatto è promosso da associazione Alkedo e realizzato grazie alla collaborazione dei comuni di Forte dei Marmi, Pietrasanta, Seravezza e Stazzema per ricordare, dopo 25 anni, l’avvenimento che cambiò per sempre luoghi e persone: l’alluvione in Versilia. 
Gennifer Deri e Michele Pardini hanno rielaborato il sentimento empatico di una tragedia comune basandosi su valori storici ed ambientali locali; hanno personalmente rielaborato con i nuovi media il processo di ricerca della memoria collettiva e di archivio delle testimonianze. La componente sociale si è fusa con la realizzazione materiale che, tramite l’uso di immagini rielaborate digitalmente, luci, video e suoni, portano lo spettatore attraverso un percorso psico-fisico attivo e consapevole. 
Le quattro location sono state pensate come un’escalation emotiva crescente, dove le installazioni site-specific, in maniera differente, permettono all’osservatore di immergersi nell’opera. Le opere mantengono quindi il senso dell’evento di devastazione provocato dall’alluvione del 1996, ma l’immagine restituita al pubblico contribuisce ad una reinterpretazione personale costruttiva e immaginifica.
Artists: Gennefer Deri ( derigennifer ) Michele Pardini ( terminalplastik )
Cur. Lorenzo Belli ( lorenzoilbelli ) 
.
.
.
#alluvione #alluvioneinversilia #diciannove96 #retrophoto #toscanagram #performances #igartist #style #igerstoscana #instaart #buildings #acquaalta #exhibition #contemporaryart #foundphoto #urbanexploration #fotografia #ricordi #remember #artecontemporaneaitaliana #contemporaryart 
#instaart #modernart #artlovers #contemporaryartist #arteitaliana #urbanart #arts
#toscana_cartoline #volgotoscana",0,5,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201915768_270818228156882_7142007565340123410_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=kcxCFHa1jzcAX8ZG_tD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8095ee92f44dd0e5fe1e32943ff41e4a&oe=60CF1690,https://www.instagram.com/p/CQLg06AhQrE/,2021-06-16T11:46:16+0000,none,alluvione,
3,17900348824956339,"L’evento Con-Tatto è promosso da associazione Alkedo e realizzato grazie alla collaborazione dei comuni di Forte dei Marmi, Pietrasanta, Seravezza e Stazzema per ricordare, dopo 25 anni, l’avvenimento che cambiò per sempre luoghi e persone: l’alluvione in Versilia. 
Gennifer Deri e Michele Pardini hanno rielaborato il sentimento empatico di una tragedia comune basandosi su valori storici ed ambientali locali; hanno personalmente rielaborato con i nuovi media il processo di ricerca della memoria collettiva e di archivio delle testimonianze. La componente sociale si è fusa con la realizzazione materiale che, tramite l’uso di immagini rielaborate digitalmente, luci, video e suoni, portano lo spettatore attraverso un percorso psico-fisico attivo e consapevole. 
Le quattro location sono state pensate come un’escalation emotiva crescente, dove le installazioni site-specific, in maniera differente, permettono all’osservatore di immergersi nell’opera. Le opere mantengono quindi il senso dell’evento di devastazione provocato dall’alluvione del 1996, ma l’immagine restituita al pubblico contribuisce ad una reinterpretazione personale costruttiva e immaginifica.
Artists: Gennefer Deri ( derigennifer ) Michele Pardini ( terminalplastik )
Cur. Lorenzo Belli ( lorenzoilbelli ) 
.
.
.
#photoarchive #memories #vintagestyle #urbex #urbexitalia #history #alluvione #alluvioneinversilia #diciannove96 #newproject #retrophotography #pernondimenticare #tuscany #urbexlife #versilia #archives #storia #oldphotos #flood #rain #flooding #water #italy #building #house #architecture #home #adaptation #calamity #seravezza",0,7,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/202417732_893034591589990_7572960112687162571_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=zitgaqswolMAX9P1_mn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=68f21ab073de6bbdbc7ab1607df81875&oe=60CE81CE,https://www.instagram.com/p/CQLgtwxhaEa/,2021-06-16T11:45:17+0000,none,alluvione,
4,17891238392105884,"L’evento Con-Tatto è promosso da associazione Alkedo e realizzato grazie alla collaborazione dei comuni di Forte dei Marmi, Pietrasanta, Seravezza e Stazzema per ricordare, dopo 25 anni, l’avvenimento che cambiò per sempre luoghi e persone: l’alluvione in Versilia. 
Gennifer Deri e Michele Pardini hanno rielaborato il sentimento empatico di una tragedia comune basandosi su valori storici ed ambientali locali; hanno personalmente rielaborato con i nuovi media il processo di ricerca della memoria collettiva e di archivio delle testimonianze. La componente sociale si è fusa con la realizzazione materiale che, tramite l’uso di immagini rielaborate digitalmente, luci, video e suoni, portano lo spettatore attraverso un percorso psico-fisico attivo e consapevole. 
Le quattro location sono state pensate come un’escalation emotiva crescente, dove le installazioni site-specific, in maniera differente, permettono all’osservatore di immergersi nell’opera. Le opere mantengono quindi il senso dell’evento di devastazione provocato dall’alluvione del 1996, ma l’immagine restituita al pubblico contribuisce ad una reinterpretazione personale costruttiva e immaginifica.
Artists: Gennefer Deri ( derigennifer ) Michele Pardini ( terminalplastik )
Cur. Lorenzo Belli ( lorenzoilbelli ) 
.
.
.
#alluvione #alluvioneinversilia #diciannove96 #retrophoto #toscanagram #performances #igartist #style #igerstoscana #instaart #buildings #acquaalta #exhibition #contemporaryart #foundphoto #urbanexploration #fotografia #ricordi #remember #artecontemporaneaitaliana #contemporaryart 
#instaart #modernart #artlovers #contemporaryartist #arteitaliana #urbanart #arts
#toscana_cartoline #volgotoscana",0,4,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201326850_492039285380467_2424491325363301378_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=1-j0W2C4_xkAX_cFBKP&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5b9e52ae2812040b92cab8e0170ad6ba&oe=60CF6EAF,https://www.instagram.com/p/CQLgoU5h0-f/,2021-06-16T11:44:33+0000,none,alluvione,
5,17936796301539095,"L’evento Con-Tatto è promosso da associazione Alkedo e realizzato grazie alla collaborazione dei comuni di Forte dei Marmi, Pietrasanta, Seravezza e Stazzema per ricordare, dopo 25 anni, l’avvenimento che cambiò per sempre luoghi e persone: l’alluvione in Versilia. 
Gennifer Deri e Michele Pardini hanno rielaborato il sentimento empatico di una tragedia comune basandosi su valori storici ed ambientali locali; hanno personalmente rielaborato con i nuovi media il processo di ricerca della memoria collettiva e di archivio delle testimonianze. La componente sociale si è fusa con la realizzazione materiale che, tramite l’uso di immagini rielaborate digitalmente, luci, video e suoni, portano lo spettatore attraverso un percorso psico-fisico attivo e consapevole. 
Le quattro location sono state pensate come un’escalation emotiva crescente, dove le installazioni site-specific, in maniera differente, permettono all’osservatore di immergersi nell’opera. Le opere mantengono quindi il senso dell’evento di devastazione provocato dall’alluvione del 1996, ma l’immagine restituita al pubblico contribuisce ad una reinterpretazione personale costruttiva e immaginifica.
Artists: Gennefer Deri ( derigennifer ) Michele Pardini ( terminalplastik )
Cur. Lorenzo Belli ( lorenzoilbelli ) 
.
.
.
#photoarchive #memories #vintagestyle #urbex #urbexitalia #history #alluvione #alluvioneinversilia #diciannove96 #newproject #retrophotography #pernondimenticare #tuscany #urbexlife #versilia #archives #storia #oldphotos #flood #rain #flooding #water #italy #building #house #architecture #home #adaptation #calamity #seravezza",0,4,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201129097_313588676934773_1316937130372795358_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=05U-JsPj3_IAX8cwEuf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=414329c315c9e963d690af3b51c51bfe&oe=60CF9BB0,https://www.instagram.com/p/CQLghX9B7vj/,2021-06-16T11:43:36+0000,none,alluvione,
6,17925889723593866,#disastro #mottarone #natura #disaster #alluvione #italia #ambiente #piemonte #nature #autolesionismo #vita #storia #sad #suicidio #pioggia #arte #coronavirus #funivia #estate #nonhoparole #diversa #meteo #followme #follow #tristezza #maggio #torino #superga #like #bhfyp,0,9,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/199191565_546967543129587_7317256229406434242_n.mp4?_nc_cat=111&vs=17881773167278276_3280804733&_nc_vs=HBksFQAYJEdBMXMzd3Z6cFJ6T2R2RUJBTUxqU0t6RkhZeGxia1lMQUFBRhUAAsgBABUAGCRHTkJTOWd1R0p6RFp4ek1FQUNZMXNqRmc4c0ZBYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbe%2BbaeiMDcPxUCKAJDMywXQEZu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_ohc=_Z9H7DD1BcwAX9TEXzN&_nc_ht=video-sea1-1.cdninstagram.com&oh=3c86f6d251f0f6b0f5d408d6ece3c8d4&oe=60CFA8DD&_nc_rid=b6d40a7d9e,https://www.instagram.com/p/CQLdLRgnkX7/,2021-06-16T11:14:35+0000,none,alluvione,
7,17901983491919729,15/6/2021. Lungo la strada militare del Col di Tenda per andare a vedere i danni dell'alluvione dello scorso due Ottobre all'imbocco lato francese del Tunnel. #limone🍋 #colditenda #frana #alluvione #viadelsale #tunneldeltenda,0,25,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQJaYeInyQh/,2021-06-15T16:11:28+0000,none,alluvione,"{'data': [{'id': '17994599938352519'}, {'id': '17877600299396548'}, {'id': '17910674926788439'}, {'id': '18159225580081474'}, {'id': '18014796181311240'}, {'id': '17911335607851644'}, {'id': '17878612190486088'}, {'id': '18094414711248017'}, {'id': '17959434520441655'}, {'id': '18230812414054152'}]}"
0,17879789858316320,“Absence the highest form of presence”. #absence #present #silence #listeningtonature #nature #roots #treetrunk #treetrunktable #wabisabi #moonjar #antiques #korean #koreanantiques #asianantiques #joseondynasty #porcelain #moon #purity #contemporaryart #art #belgianart #patrickverlaak #forest #woods #light #alluvione #meditation #interior #interiordesign #ateliertack atelier_tack,1,36,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201546360_1211805942590375_6176468261001722642_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=HAnNW743cbMAX-WAwVL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9e3e354b8603178ea7298004185ddc50&oe=60CFBE6D,https://www.instagram.com/p/CQOakCZHpB2/,2021-06-17T14:49:15+0000,none,alluvione,
1,18121764244208813,"📖 ""Se io Fossi Acqua""
Ottava Rima in ricordo dell'Alluvione del '66

🎥 Guarda il video sul nostro canale YouTube!
Clicca sul link in bio!

- - -

📍 Testo e Voce
del poeta dell'Ottava Rima Emilio Meliani

📍 Foto di Gianni Mattonai e Alessio Trafeli
tratte dagli spettacoli ""Argine in Rima"" e ""Se io Fossi Acqua""
andati in scena nel 2016 con la Regia di Franco Di Corcia jr
nel progetto dei Pensieri di Bo' e del Comune di Santa Maria a Monte
""ARNDO D'ORO"".

📍 Video inserito nelle celebrazioni del Capodanno Toscano 2021
con la compartecipazione del Consiglio Regionale della Toscana.
#capodannotoscano 

#dibo #teatrodibo #pensieridibo
#poesia #ottavarima #alluvione #alluvione1966 #pisa #firenze #santamariaamonte #poeta #teatro #spettacolo #video #youtube #foto #toscana #ricordo #celebrazione #arno #ottava #rima #bellezza",0,2,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/202244946_597196621224587_6301165366723508533_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=WC7BIBFQNLQAX87fRXg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f37977879f94f00ad6f97acc84175edd&oe=60CF9DF3,https://www.instagram.com/p/CQN1MtHKccv/,2021-06-17T09:22:45+0000,none,alluvione,
2,18150723319161768,"📖 ""Se io Fossi Acqua""
Ottava Rima in ricordo dell'Alluvione del '66

🎥 Guarda il video sul nostro canale YouTube!
Clicca sul link in bio!

- - -

📍 Testo e Voce
del poeta dell'Ottava Rima Emilio Meliani

📍 Foto di Gianni Mattonai e Alessio Trafeli
tratte dagli spettacoli ""Argine in Rima"" e ""Se io Fossi Acqua""
andati in scena nel 2016 con la Regia di Franco Di Corcia jr
nel progetto dei Pensieri di Bo' e del Comune di Santa Maria a Monte
""ARNDO D'ORO"".

📍 Video inserito nelle celebrazioni del Capodanno Toscano 2021
con la compartecipazione del Consiglio Regionale della Toscana.
#capodannotoscano 

#dibo #teatrodibo #pensieridibo
#poesia #ottavarima #alluvione #alluvione1966 #pisa #firenze #santamariaamonte #poeta #teatro #spettacolo #video #youtube #foto #toscana #ricordo #celebrazione #arno #ottava #rima #bellezza",0,7,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/202507581_325475825905037_8579599672807049953_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=GgivS6rb9B0AX-mjyj2&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d279b94ad32671a711e032406063de36&oe=60D069CC,https://www.instagram.com/p/CQN02_CKFkP/,2021-06-17T09:19:48+0000,none,alluvione,
3,17932283671572068,"📖 ""Se io Fossi Acqua""
Ottava Rima in ricordo dell'Alluvione del '66

🎥 Guarda il video sul nostro canale YouTube!
Clicca sul link in bio!

- - -

📍 Testo e Voce
del poeta dell'Ottava Rima Emilio Meliani

📍 Foto di Gianni Mattonai e Alessio Trafeli
tratte dagli spettacoli ""Argine in Rima"" e ""Se io Fossi Acqua""
andati in scena nel 2016 con la Regia di Franco Di Corcia jr
nel progetto dei Pensieri di Bo' e del Comune di Santa Maria a Monte
""ARNDO D'ORO"".

📍 Video inserito nelle celebrazioni del Capodanno Toscano 2021
con la compartecipazione del Consiglio Regionale della Toscana.
#capodannotoscano 

#dibo #teatrodibo #pensieridibo
#poesia #ottavarima #alluvione #alluvione1966 #pisa #firenze #santamariaamonte #poeta #teatro #spettacolo #video #youtube #foto #toscana #ricordo #celebrazione #arno #ottava #rima #bellezza",0,5,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/202631210_762135141130892_5883726801665633309_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=dJKAqFqvj5oAX8hT4Gt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4ea6aa04229af936cd167ea511c6178c&oe=60D0377C,https://www.instagram.com/p/CQN0xRSK-EX/,2021-06-17T09:19:01+0000,none,alluvione,
4,17909141398815695,"Hai avuto un danno ?
Non Ti hanno risarcito il Giusto ?
CHIAMACI SUBITO ! 
CONSULENZA GRATUITA
Pagamento solo su Risultato Ottenuto.

GRUPPO TUTELA 
Via Monfalcone 2 Sesto San Giovanni (MI) Tel: 02/2440322

Segui gruppotutela

#peritoparte #amministrazionicondomini #peritodiparte #mutua #pensione #risarcimenti #incidenti #soldi #italia #lombardia #diritti #qualità #vita #risarcimento #malasanità #assicurazioni #sinistri #alluvione #dannicivili #casa #immobili #amministrazione #professionisti",0,2,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/202257503_534357307922710_7511369903775301302_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=A9TupcqYQ7IAX8l97A8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7b913f933ebc549fa0d35ce487f3b4e1&oe=60D15279,https://www.instagram.com/p/CQNuteTp7hr/,2021-06-17T08:26:04+0000,none,alluvione,
5,17871715448422190,"Per garantire il regolare deflusso delle acque all'interno  dei nostri rii e torrenti si rende necessario molte volte provvedere alla rimozione del materiale vegetale caduto in alveo. Qui gli Operai Forestali della Regione Piemonte stanno togliendo un ceppo di castagno rimasto dentro al Rio Fontanarossa, a Pont Canavese (TO). #regionepiemonte #torrenti #alluvione #pontcanavese #lavoriforestali #lavoriinalveo #alvei",0,21,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQNiBqLAe70/,2021-06-17T06:35:14+0000,none,alluvione,"{'data': [{'id': '17889401507142173'}, {'id': '17851851767564798'}, {'id': '17929690744595308'}]}"
6,17880182318371216,#rugby #sannio #benevento #luglio #clementemastella #rioneferrovia #stadio #viacompagna #quartocircolo #alluvione #lavoripubblici #impiantosportivo #sport #ntr24 #valentinavezzali,2,14,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.16885-16/200770419_364674478419206_2659857403601140306_n.mp4?_nc_cat=101&vs=17982144181373071_2965146081&_nc_vs=HBksFQAYJEdIT0Q5d3NHcmI1a3Ewc0JBRks2MWs0M3R1a2tidlZCQUFBRhUAAsgBABUAGCRHT0t3QVF3RFdmblVGLUlDQUp6cjlzVXM4SThIYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa%2BtJWW9pXOPxUCKAJDMywXQFfkOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5pZ3R2In0%3D&_nc_ohc=yK1lkLALRx4AX84dSmH&_nc_ht=video-sea1-1.cdninstagram.com&oh=4fb56b0901d3cfeca981a65614b8b6fa&oe=60D09EBF&_nc_rid=b293006e54,https://www.instagram.com/tv/CQMObROJtN5/,2021-06-16T18:26:52+0000,none,alluvione,
0,17910525004800446,"Piazza dei Ciompi sommersa,4/5novembre 1966.
.
.
.
Autore/propietario dello scatto a noi sconosciuto,se avete info a riguardo non esitate a contattarci che le aggiungiamo ai credits!
.
.
.
#alluvionefirenze #firenzeieri #anni60 #centrostoricofirenze #comunedifirenze #loggiadelpesce #piazzadeciompi  #alluvione #storiedifirenze #fotografie #storiche #ierioggi #santacroce #ricordi",4,77,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/202997754_302617131542825_2539571521179370569_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=nPHXA7N8KA4AX_6xRD6&_nc_oc=AQnr3VGiUqUGAhva5nQuAq5RNUXqs3yoxm4C3nffiK_0vC67Bu0vOi2yfxDBClx5ahs&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a004e8505344d8fc49551b94b31adb5b&oe=60D39DCB,https://www.instagram.com/p/CQWACRxFbuA/,2021-06-20T13:31:23+0000,none,alluvione,
1,17898551258092933,"Il Monte Forato, per i 25 anni dall’alluvione di Cardoso e Fornovolasco, è stato illuminato grazie agli Uomini Della Neve, da 15 fiaccole e altrettanti fuochi d’artificio, in ricordo delle vittime.

Foto di:
-Angelo Lunardi
-Gabriele Pardini
-Paola Fazzi",4,75,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQVoVeco_o0/,2021-06-20T10:04:17+0000,none,alluvione,"{'data': [{'id': '17896128083035189'}, {'id': '17878982876383863'}, {'id': '18129809275201334'}, {'id': '17897310275106305'}, {'id': '17894304338074636'}, {'id': '17922288235715150'}]}"
2,17916128296772108,"Illuminare il ricordo
25 anni dall'alluvione di Cardoso
Fiaccolata degli Uomini della Neve: ogni anno il monte Forato si illumina di lucine per ricordare quel giorno del 1996

#apuane #alpiapuane #commemorazione #alluvione #cardoso #stazzema #altaversilia #garfagnana #mountainlife #memories #ricordo #fiaccolata #nightlights #nightphotography #mountainlovers #parcoapuane #monteforato #firstposts #visittuscany #lanostratoscana #lucca #uominidellaneve #illuminareilricordo",1,38,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQVTdcZAXfX/,2021-06-20T07:01:52+0000,none,alluvione,"{'data': [{'id': '17872734761414595'}, {'id': '17910306514810704'}, {'id': '17961234778439202'}]}"
3,17879227043323560,"Illuminare il ricordo
25 anni dall'alluvione di Cardoso
Fiaccolata degli Uomini della Neve: ogni anno il monte Forato si illumina di lucine per ricordare quel giorno del 1996

#apuane #alpiapuane #commemorazione #alluvione #cardoso #stazzema #altaversilia #garfagnana #mountainlife #memories #ricordo #fiaccolata #nightlights #nightphotography #mountainlovers #parcoapuane #monteforato #firstposts #visittuscany #lanostratoscana #lucca #uominidellaneve #illuminareilricordo",1,29,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/203159127_204126704910568_2042866841774070621_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=5h3lFJF15x0AX9r15h6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=56a69cd5eea15e6a12d1114f95651d70&oe=60D3B200,https://www.instagram.com/p/CQVS0HNA5qL/,2021-06-20T06:56:14+0000,none,alluvione,
4,18082410034276704,"19.06.1996

Verso le 13:00 in alta valle, il torrente Vezza (tratto alto del fiume Versilia) dava inizio alla sua corsa devastante verso valle presso il centro di Cardoso: qui infatti, a detta di testimoni oculari, vennero dapprima uditi numerosi boati provenienti dalle montagne dopodiché giunsero ripetute ondate di acqua, fango e detriti alte fino a 4-5 metri provenienti dai valloni dei torrenti confluenti presso il paese, che venne dunque investito e distrutto quasi completamente

#alluvione #fornovolasco #versilia",2,3,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQUVWLSgfCl/,2021-06-19T21:59:07+0000,none,alluvione,"{'data': [{'id': '17941744573514579'}, {'id': '18068858596303926'}]}"
5,17864013920529980,"#Apuane #Alta Versilia 
Il Monte Forato illuminato dalle fiaccole per ricordare le vittime dell'alluvione di 25 anni fa.

#alluvione #Versilia #anniversario #25anni 
#monteforato 
#fiaccole 
#inricordodellevittime",0,24,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/203441870_1211246299340691_1995702021973894271_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=AdYJ2Z40cPsAX-9ZYeC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=978a13f1640eaa3d82353760ba768877&oe=60D4F24D,https://www.instagram.com/p/CQUFfWTht0C/,2021-06-19T19:40:33+0000,none,alluvione,
