Unnamed: 0,Id,title,time,keywords,data source,country,source URL,body,language
3515,9.31e+17,,2021-04-28 06:44:50+00:00,"['floods', 'water', 'soil', 'agriculture', 'bihar']",Twitter,,https://twitter.com/MongabayIndia/status/1387213683722526720,"Fields in Muzaffarpur, Bihar. 📷@IWMI_  The Bagmati river brings fertile soil with its flood waters, which is essential for agriculture. Farmers in the area thus protest the building of embankments on the river.  #Floods #water #soil #agriculture #Bihar...  https://t.co/w5t4ZqZ1g1  https://t.co/mT2LidfVS5['https://pbs.twimg.com/media/E0BfflfXIAAJ27o.jpg']",English
3659,1202329789.0,,2021-04-22 16:57:51+00:00,"['floods', 'storm', 'hazards']",Twitter,,https://twitter.com/sch_is/status/1385193627526311939,Worth a look #floods ans #storm #hazards are raising[],English
3235,8.07e+17,,2021-06-05 11:31:25+00:00,"['algeria', 'الجزائر', 'الجزاير', 'algerie', 'coronavirus', 'covid19', 'kuwait', 'floods', 'médéa', 'tebboune']",Twitter,,https://twitter.com/dzbreaking1/status/1390184911064207360,#Algeria #الجزائر   #الجزاير   #Algerie #Coronavirus  #COVID19  #Kuwait #Floods in #Médéa: Kuwaiti Emir sends cable of condolences to President #Tebboune  https://t.co/3ZZ6503QCa  https://t.co/Bz2G09GUrb['https://pbs.twimg.com/media/E0rrsk1WUAIVAlt.jpg'],English
3241,23780100.0,,2021-06-05 04:30:35+00:00,"['floods', 'droughts']",Twitter,,https://twitter.com/BCWaterNews/status/1390079002140889091,"Glaciers are melting more rapidly, risking #floods and #droughts @Bloomberg  https://t.co/m6qdcOe3RZ[]",English
4161,1.4e+18,,2021-06-01 16:03:09+00:00,[],Twitter,Australia,https://twitter.com/redlandbulletin/status/1399818821276508160,"Logan, Redlands no longer in drought  https://t.co/9nrl9h5Q2A[]",English
3988,3111226033.0,,2021-11-04 19:36:25+00:00,"['floods', 'gpwx']",Twitter,,https://twitter.com/TimMelino/status/1381247267290636293,Millions in Northwest drenched by #FLOODS  https://t.co/LO6iLqXzOw #GPWX[],English
2638,1.4e+18,,2021-06-02 09:24:26+00:00,,Twitter,Jamaica,,"Today @DSAForTheCity & @nycDSA will flood City Hall Park to demand that Albany pass the Build Public Renewables Act NOW.⚡️  It’s time to take our power back from the billionaires paying to poison us so we can invest in health, wealth & ownership for our people.  Join our fight ⬇️  https://t.co/ltKjzOiFYV",English
3374,179022042.0,,2021-03-05 04:23:53+00:00,"['bushfires', 'floods', 'covid19aus']",Twitter,,https://twitter.com/TheVoodooQueen/status/1388990155776684032,"@slsandpet @CroweDM Do tell with links, one thing pentecostals have done to assist in - let's make this easy -  #bushfires #floods #COVID19Aus  Respect is earned & they haven't.[]",English
2571,1.4e+18,,2021-06-03 02:21:20+00:00,,Twitter,Jamaica,,Cash. Less traceable. Filthy. You need to pay to procure it at atm's. Faster than cards if trying to leave a store quickly.  Can give to homeless people.  Sometimes you forget where you put it and find it later like a little present.  I found a hundo on the street once.  8/10,English
2634,1.4e+18,,2021-06-02 10:14:24+00:00,,Twitter,Jamaica,,ever have a super intense relationship with a song and slowly drift apart and then it comes on your discover weekly and a SURGE of emotions / memories flood the gates? anyway  https://t.co/bnZS6OKRXm,English
3978,3393873119.0,,2021-12-04 01:15:04+00:00,"['floods', 'floodsafety']",Twitter,,https://twitter.com/KCERprogram/status/1381332489436794887,#Floods occur in every U.S. state. Make sure your family is prepared & take action:  https://t.co/qkyrNvmTdC #FloodSafety[],English
3655,1094412476.0,,2021-04-22 18:13:23+00:00,"['children', 'literature', 'illustrations', 'environmental', 'floods']",Twitter,,https://twitter.com/KoralDasgupta/status/1385212638678831104,"#Children’s #Literature and #Illustrations Raising #Environmental Concerns in Young Audience”.  Elizabeth Raum in conversation with Deyasini Roy. TMYS Review September 2021 Migration, Resettlement and Displacement - driven by #Floods  https://t.co/naeYQFaTIX  https://t.co/FTP2LEdJJ6['https://pbs.twimg.com/media/EzlDa1PUcAUO4kZ.jpg', 'https://pbs.twimg.com/media/EzlDa1NVIAsJPMB.jpg', 'https://pbs.twimg.com/media/EzlDa1RVcAElW28.jpg']",English
3100,7.38e+17,,2021-11-05 19:58:04+00:00,"['floods', 'shortstories', 'essays', 'poems']",Twitter,,https://twitter.com/_TMYS_/status/1392124350208176128,Floods. Destruction. Displacement. Can the Faculty of Film Studies make a difference? Coming soon. #Floods Driven Displacement & Victim Rehabilitation. TMYS Review Sept 2021 in association with @EHCenterVU Submit #shortstories #essays #poems on the theme.  https://t.co/yEphjmZDgt  https://t.co/0fFTxUTigZ['https://pbs.twimg.com/media/E1HRge-VIAI1jsd.jpg'],English
3606,39844441.0,,2021-04-24 00:42:11+00:00,"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",Twitter,,https://twitter.com/XOEarth/status/1385672871054176257,.@Roche #1YearToSaveEarth Hire me for a+ social media & pr if you promise to INVEST 24%* of your net inc in sust+enviro+nature to cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/fJnUE5c7C6[],English
3265,3111226033.0,,2021-05-05 14:14:37+00:00,"['floods', 'gpwx']",Twitter,,https://twitter.com/TimMelino/status/1389863593647251462,Mom shares warning after son electrocuted in Harveys #FLOODS  https://t.co/NnUuUYEEyW #GPWX[],English
4213,1.4e+18,,2021-06-04 14:54:34+00:00,[],Twitter,Argentina,https://twitter.com/edreynolds17/status/1400888726033682434,"@Engineer_Farmer just have a look a the deserts, that is drought in extreme there is no living thing around, have experienced floods and droughts but the worst combination  is having the low good land under water and the high sandy land dry.[]",English
2594,1.4e+18,,2021-06-02 20:11:01+00:00,,Twitter,Jamaica,,Never in my life would I have thought I’d see beef about bees flood my timeline.,English
2666,1.4e+18,,2021-06-01 23:16:46+00:00,,Twitter,Jamaica,,Calatheas. Very pretty!  Lots of kinds.  Turn brown if you water with tap water.  Turn brown if not enough humidity.  Turn brown if you say cuss words near them.  Pretty affordable.  3/10,English
3955,1.38e+18,,2021-12-04 15:24:18+00:00,"['flood', 'england', 'floods', 'flooding']",Twitter,,https://twitter.com/AFloodmeister/status/1381546209677086720,"Groundwater #flood risk management in #England has: - Inconsistent approaches to risk assessment, recording of incidents and mitigation - ""Very limited guidance"" on how to implement groundwater mitigation measures, a govt review finds  https://t.co/yIuv6K8gRH #floods #flooding[]",English
3864,1863089042.0,,2021-04-16 10:55:00+00:00,"['fao', 'bangladesh', 'floods']",Twitter,,https://twitter.com/FAOBangladesh/status/1382927986123362304,#FAO is helping farmers in #Bangladesh protect their livelihoods from predictable crises such as #floods through an innovative approach called Anticipatory Action.   Striking before the floods in Bangladesh  https://t.co/K8cxBBQz9o via @YouTube[],English
2677,1.4e+18,,2021-06-01 21:06:50+00:00,,Twitter,Jamaica,,"I love how the rainbow is the symbol of the LGBT community. For Christians, the rainbow was created by God as a loving promise to humanity-that God would never destroy the world again by flood. And that humanity fully includes people who identify as LGBT.  #HappyPride #PrideMonth",English
3899,7.95e+17,,2021-04-14 23:06:04+00:00,"['floods', 'urbanisation', 'drainage', 'duradrain']",Twitter,,https://twitter.com/DurakerbUK/status/1382387190836162562,#Floods cause £1.3 billion of damage per year across the UK and this will only get worse as #urbanisation continues. All projects need a well-designed and integrated #drainage system that continually collects run-off. See how #Duradrain can help >>  https://t.co/hc4KbtUKZ7  https://t.co/DliRIsptZz['https://pbs.twimg.com/media/Ey85y6wWUAMMPlT.png'],English
3204,20486418.0,,2021-07-05 02:02:38+00:00,"['neworleans', 'infrastructure', 'floods']",Twitter,,https://twitter.com/Walt_Handelsman/status/1390404159502004225,Click for full cartoon #NewOrleans @SWBNewOrleans #infrastructure #floods @NOLAnews @theadvocateno    https://t.co/uReCwdDqg7[],English
3098,1.21e+18,,2021-11-05 20:22:18+00:00,"['uttarakhand', 'cloudburst', 'floods']",Twitter,,https://twitter.com/GaonConnectionE/status/1392130450294935564,@cmouttarakhand @ndmaindia @NDRFHQ Many structures have suffered significant damage and debris continues to flow down through the slope.   #Uttarakhand  #Cloudburst #floods  https://t.co/48llJ2d3ZS[],English
3951,1484914290.0,,2021-12-04 16:48:09+00:00,"['jrbm', 'iahr', 'iahrjournals', 'riverbasinmanagement', 'safetyguidelines', 'wardhariver', 'gis', 'laketana', 'floods', 'bluenile', 'vulnerabilityindex']",Twitter,,https://twitter.com/IAHR/status/1381567308368347141,First issue of the year of the International Journal of River Basin Management #JRBM #IAHR #IAHRjournals  https://t.co/Kmt7Ja8Pkm #riverbasinmanagement #safetyguidelines #WardhaRiver #GIS #LakeTana #floods #BlueNile #vulnerabilityindex  https://t.co/I1SEHmJHM0['https://pbs.twimg.com/media/EyxQHXxWQAEsCA9.jpg'],English
3715,3111226033.0,,2021-04-21 08:36:24+00:00,"['floods', 'gpwx']",Twitter,,https://twitter.com/TimMelino/status/1384705045548122112,Obama criticized for Louisiana #FLOODS response  https://t.co/OzbUNkRtQh #GPWX[],English
3730,3111226033.0,,2021-04-21 04:06:26+00:00,"['floods', 'gpwx']",Twitter,,https://twitter.com/TimMelino/status/1384637109739442177,8/12: Louisiana flash #FLOODS prompt state of emergency; Camp brings children of fallen war heroes together  https://t.co/Y04UaOtmXX #GPWX[],English
4065,3111226033.0,,2021-08-04 18:21:22+00:00,"['floods', 'gpwx']",Twitter,,https://twitter.com/TimMelino/status/1380141216654897154,Search continues after major #FLOODS in Utah  https://t.co/mDPQbyiDIO #GPWX[],English
3325,1.31e+18,,2021-04-05 03:58:43+00:00,"['schools', 'hull', 'rural', 'yorkshire', 'floods']",Twitter,,https://twitter.com/YorHumFlood/status/1389346206883749898,Looking forward to addressing #schools in #Hull & in #rural #Yorkshire about the dangers of #floods💧[],English
3277,1392933480.0,,2021-05-05 05:48:37+00:00,"['planet', 'deathsantis', 'floods', 'worldwide']",Twitter,,https://twitter.com/FarahNazSustain/status/1389736252812009476,"As our #planet heats up More than 12,000 #DeathSantis have already been attributed to glacial lake outburst #floods #worldwide[]",English
2501,1.4e+18,,2021-06-03 23:32:36+00:00,,Twitter,Jamaica,,"@thomas_lord @Donald_Booker Well, exactly. The ideas flow around, and not everything if that period was done in England at once... without Venitian VC loans to Spaniards, the flood of wealth doesn't show up in western Europe, so there's no book manufacturing, and so no enlightenment, and so on.",English
3262,4628763076.0,,2021-05-05 16:08:00+00:00,"['covid19', 'pandemic', 'floods', 'disasters']",Twitter,,https://twitter.com/floodalliance/status/1389892125035139077,In a year where the #COVID19 #pandemic has been by far the most devastating disaster let's not forget the increasing impact of #floods. For more data on #disasters in 2020 see  https://t.co/zOgIYeSRYQ @UNDRR @CREDUCL  https://t.co/4bFShKLWA3['https://pbs.twimg.com/media/E0nIDk3XoAMuykM.png'],English
3943,259647470.0,,2021-12-04 21:42:03+00:00,"['floods', 'ecosystem']",Twitter,,https://twitter.com/nosuchseagull/status/1381641270033051664,"#Floods are a natural part of an #ecosystem from which we benefit. They: 💧 deposit sediment across floodplains 💧 provide reproductive opportunities for fish, frogs, birds and trees 💧 enrich soils  via @ConversationEDU  https://t.co/dUbdoM29fk  https://t.co/EqvcruVmEc['https://pbs.twimg.com/media/EyyTab3WUAM30N8.jpg']",English
3187,1.25e+18,,2021-07-05 15:47:24+00:00,"['infrastructure', 'climateaction', 'management', 'cities', 'floods', 'draught', 'health']",Twitter,,https://twitter.com/csei_org/status/1390611717684490241,Here is visual of how blue-green-grey infrastructure can address both developmental & climate threats affecting our cities today.  What are your thoughts about it? Do let us know in the comments below.  #infrastructure #ClimateAction #management #cities #floods #draught #health  https://t.co/HFRb8XaoZH['https://pbs.twimg.com/tweet_video_thumb/E0xxA65UcAEla4G.jpg'],English
3301,120189298.0,,2021-04-05 19:05:00+00:00,"['floods', 'anytime', 'conservationmatters', 'epweek2021']",Twitter,,https://twitter.com/saugeenca/status/1389574281290469378,Conservation Authorities are here for you! The SVCA’s Flood Forecasting and Warning system will provide your municipality and emergency services with notification on any impending flooding. #FLOODS #anytime #conservationmatters @Get_Prepared #EPWeek2021  https://t.co/HLJyVKq2X7['https://pbs.twimg.com/media/E0dtgegUYAIdsPo.jpg'],English
2653,1.4e+18,,2021-06-02 00:06:50+00:00,,Twitter,Jamaica,,"Guitar.  Easy for people that can't read music. Too many people play it.  A ""cool"" instrument.  Can be very affordable.  Other instruments are also cool and affordable but people keep playing guitar. The reason for ""wonderwall"" meme even though Oasis is actually pretty ok. 3/10",English
2725,1.37e+18,,2021-03-15 16:56:51+00:00,,Twitter,Bolivia,,"@KevinMKruse The GQP is blathering on about Dr. Seuss, a made up border crisis, the lack of a press conference, Biden's dog, and anything else to take attention away from their voter suppression legislation.  As Bannon said, they want to ""flood the zone with shit.” And it's still working.",English
2650,1.4e+18,,2021-06-02 01:03:40+00:00,,Twitter,Jamaica,,Only my sink would break & flood the house 🙃,English
2526,1.4e+18,,2021-06-03 16:15:56+00:00,,Twitter,Jamaica,,FLASHBACK: Ted Koppel predicted CNN ratings 'would be in the toilet without Donald Trump'   https://t.co/I53EkCxsab,English
4215,1.4e+18,,2021-05-31 11:18:41+00:00,[],Twitter,Argentina,https://twitter.com/vivisjoon/status/1399384848989573124,5 months of drought...FIVE MONTHS[],English
3242,21756898.0,,2021-06-05 02:54:18+00:00,"['flooding', 'floods', 'emergencypreparednessweek', 'epweek2021']",Twitter,,https://twitter.com/conont/status/1390054771051073536,Statistics tell us that #flooding is the #1 emergency in Canada.   Learn about flooding & how Conservation Authorities help to reduce the risk of #floods in Ontario. What do Conservation Authority flood warning mean?  https://t.co/tpBKPJOZtv #EmergencyPreparednessWeek #EPWeek2021  https://t.co/LRQ4u6l9lY['https://pbs.twimg.com/media/E0p2x7PXEAEwrtg.jpg'],English
3513,3111226033.0,,2021-04-28 07:06:27+00:00,"['floods', 'gpwx']",Twitter,,https://twitter.com/TimMelino/status/1387219123785056256,"Dozens rescued, hundreds evacuated after Calif. #FLOODS  https://t.co/6CnGpEbXJW #GPWX[]",English
4195,1.4e+18,,2021-05-30 18:31:48+00:00,[],Twitter,Australia,https://twitter.com/realsolarcycles/status/1399131455268167680,@WeatherProf We had this drought penned in last year for the West with our precipitation forecast map for 2021. TX was always going to deviate and become wet by our cyclical algorithms which gave above average chances shown below.  https://t.co/E64HdoRGH6['https://pbs.twimg.com/media/E2q2pMrVkAEP1iV.jpg'],English
3995,1.06e+18,,2021-11-04 12:35:00+00:00,"['cyclone', 'tsseroja', 'seroja', 'westernaustralia', 'australia', 'floods', 'tsodette']",Twitter,,https://twitter.com/TPE_connect/status/1381141213412159490,"Australia braces for impact from rare twin tropical storm, officials warn of heavy rain #Cyclone #TSSeroja #Seroja #WesternAustralia #Australia #Floods #TSOdette  https://t.co/aRyq8i5zUZ[]",English
3165,3070504255.0,,2021-08-05 16:58:52+00:00,"['floods', 'environment', 'environmentalscience', 'rivers', 'geomorphology']",Twitter,,https://twitter.com/timjralph/status/1390992089702309890,"Exploring the Macdonald River near Wiseman’s Ferry after the recent #floods with our second year students (ENVS2266 Earth Surface Proceses) – great times in the rain and in the sun! @MQEarthEnv @fse101MQ @MQSciEng #environment #environmentalscience #rivers #geomorphology  https://t.co/bcN3GBS4EM['https://pbs.twimg.com/media/E03L6RjVIAAVkrs.jpg', 'https://pbs.twimg.com/media/E03L6RiVUAAS2mV.jpg', 'https://pbs.twimg.com/media/E03L6RrVUAY3Y67.jpg', 'https://pbs.twimg.com/media/E03L6RrVEAIq4eO.jpg']",English
2540,1.4e+18,,2021-06-03 11:41:46+00:00,,Twitter,Jamaica,,"@daviaallison_ it's the way how @cjamphotos just sent us a random update about where he is and what he is doing and the love, value and appreciation just flood my soul lol",English
3297,7.38e+17,,2021-04-05 20:08:40+00:00,['floods'],Twitter,,https://twitter.com/_TMYS_/status/1389590302080471040,"Climate Migrant series by Bangladeshi photographer, @AbirFoto Image3 Exhibition curated by Ina Puri for TMYS Review Sept 2021 - a project on #Floods driven displacement & Rehabilitation.  https://t.co/yEphjmZDgt (The photographs in this series are copyrighted .)  https://t.co/aLrXUvX73y['https://pbs.twimg.com/media/E0jQxKtVcAsMNYq.jpg']",English
3186,8.07e+17,,2021-07-05 16:16:43+00:00,"['algeria', 'الجزائر', 'الجزاير', 'algerie', 'coronavirus', 'covid19', 'floods', 'medea']",Twitter,,https://twitter.com/dzbreaking1/status/1390619095075274756,"#Algeria #الجزائر   #الجزاير   #Algerie #Coronavirus  #COVID19  #Floods in #Medea: Death toll rises, one missing, significant material damage  https://t.co/PuDegY6It0  https://t.co/jziJGoSpJf['https://pbs.twimg.com/media/E0x4sJEXIAAeRTM.jpg']",English
3454,8.9e+17,,2021-04-29 22:35:06+00:00,"['floods', 'floodmaps', 'insurance', 'sealevelrise', 'storm', 'nfip']",Twitter,,https://twitter.com/BrizagaHQ/status/1387815215773978625,#Floods are increasing in supposedly low-risk areas: The trend raises concerns about the accuracy of #floodmaps and the adequacy of #insurance  https://t.co/qqBYycNk9A  #sealevelrise #storm #NFIP  https://t.co/irld4nhQQp['https://pbs.twimg.com/media/E0KClXCXsAECEnW.jpg'],English
3096,1.38e+18,,2021-11-05 21:06:07+00:00,"['disaster', 'cloud', 'burst', 'devprayag', 'tehri', 'garhwal', 'floods', 'cloud', 'burst', 'disasters', 'uttrakhand', 'hills']",Twitter,,https://twitter.com/RainbowNewsUK/status/1392141477254361090,"#Disaster: #Cloud #burst in #Devprayag #Tehri #Garhwal  on May 11, 2021.  #Floods and #Cloud #Burst #Disasters in #Uttrakhand #Hills[]",English
3192,1923333570.0,,2021-07-05 14:18:37+00:00,"['floods', 'rain']",Twitter,,https://twitter.com/NickJF75/status/1390589373725515777,"Some high rainfall totals forecast for Wales and NW England by Sunday morning, as a trailing cold front loiters here into Sunday following rain clearing north elsewhere on Saturday, could be 75-100mm over higher ground of north & west Wales. #floods #rain  https://t.co/XI2eQ37A5v['https://pbs.twimg.com/media/E0xdNzzWQAI9uwr.png', 'https://pbs.twimg.com/media/E0xdQXoXEAIiA5m.jpg']",English
3257,1.34e+18,,2021-05-05 19:44:46+00:00,"['readysetjudy', 'earthquakes', 'floods', 'tornados', 'landslides', 'lightning', 'tsunamis', 'volcanoeruptions', 'hurricaneseason']",Twitter,,https://twitter.com/the_gamebutler/status/1389946678266929155,PREPARE FOR WHAT YOU CAN’T PREDICT. Purchase a emergency pack NOW.  https://t.co/oBT2TdChfe #readysetjudy #earthquakes #floods #tornados #landslides #lightning #Tsunamis #volcanoeruptions #HurricaneSeason  https://t.co/wNcv2o3kBJ['https://pbs.twimg.com/media/E0oVB3sVIAYs990.png'],English
3462,16043037.0,,2021-04-29 17:30:36+00:00,"['portsmouth', 'construction', 'engineering', 'civilengineering', 'infrastructure', 'seadefences', 'floods', 'flooding']",Twitter,,https://twitter.com/ncedigital/status/1387738585600823300,Floods | Marine life habitat to be created in #Portsmouth sea defences by @VolkerStevinUK and @BoskalisWessie   Story:  https://t.co/GjWb4Hwj8q  #Construction #Engineering #CivilEngineering #Infrastructure #SeaDefences #Floods #Flooding[],English
3915,1.3e+18,,2021-04-14 06:51:38+00:00,"['climateadaptation', 'floods']",Twitter,,https://twitter.com/DrADedekorkut/status/1382141968331927552,Here's more on the floodplain debate... #climateadaptation #floods   https://t.co/CFCsEkYvCK[],English
3980,1.11e+18,,2021-12-04 00:00:00+00:00,"['philippines', 'santotomas', 'floods']",Twitter,,https://twitter.com/Xy5Z89/status/1381313599206010890,"🇵🇭#Philippines #SantoTomas #Floods  According to media reports on Sunday (April 11th) floods occurred on Saturday (April 10th) in the city of Santo Tomas.  1,130 households had to be evacuated.[]",English
3572,1.26e+18,,2021-04-25 23:45:13+00:00,"['khagaria', 'bihar', 'floods', 'water', 'humanrights', 'livelihood']",Twitter,,https://twitter.com/MeghPyneAbhiyan/status/1386383308615942144,"Prem Verma, Secretary, Samta, #Khagaria, #Bihar based NGO & a core member of MPA. Prem ji was associated #floods, WASH, #water management, #HumanRights & #livelihood promotion in Northeast Bihar.   With his passing away, we have definitely lost a strong voice in the social space.  https://t.co/wXQX3CMOZh['https://pbs.twimg.com/media/Ez1pHtCVIAE8TJW.jpg']",English
3823,7.38e+17,,2021-04-18 10:06:13+00:00,"['digital', 'photographic', 'exhibition', 'floods', 'bangladeshi', 'photographer', 'tmysreview']",Twitter,,https://twitter.com/_TMYS_/status/1383640485378461697,"3. Art collector and writer, Ina Puri will be putting together a #digital #photographic #exhibition on #floods with the fabulous works of #Bangladeshi #photographer, Abir Abdullah. The details of the above and more, in the link below.  https://t.co/yEphjmZDgt #TMYSreview[]",English
2546,1.4e+18,,2021-06-03 11:05:43+00:00,,Twitter,Jamaica,,Is it REALLY a good idea to try and make the @Olympics happen this year? I know it’s like a huge money maker but is it really safe? More than hundred thousand people will flood Japan from all over the world. Don’t know if you noticed but the world ain’t in great shape right now.,English
3798,3111226033.0,,2021-04-19 05:36:25+00:00,"['floods', 'gpwx', 'globalwarming', 'climatechange']",Twitter,,https://twitter.com/TimMelino/status/1383934975397949446,Deadly #FLOODS trigger state of emergency in West Virginia counties  https://t.co/gAvev6G5bw #GPWX #GlobalWarming #climatechange[],English
3230,3038951751.0,,2021-06-05 16:09:24+00:00,"['climatechange', 'cop26', 'climatecrisis', 'famine', 'floods', 'forestfire']",Twitter,,https://twitter.com/TamsinShasha/status/1390254867315318787,Our piece about #climatechange & what is happening to the planet & what will continue to happen if we don't STOP @CarolineLucas @Greenpeace @TheGreenParty #COP26 #ClimateCrisis #famine #floods #forestfire  Performed at last year's @brightonfringe[],English
3160,3014437394.0,,2021-09-05 01:18:37+00:00,"['cartofront', 'miamirealtor', 'floods']",Twitter,,https://twitter.com/CartoFront/status/1391117856448860169,"Hey @MiamiRealtors! Join us for the ‘Everything You Need to Know About Flood Insurance’ in 30 minutes in Spanish! Our next session is Tuesday, May 11 at 12:00pm EST. Sign up at [ https://t.co/0urztZz37j]   ••• #CartoFront  #MiamiRealtor #Floods  https://t.co/042vUis3Ah['https://pbs.twimg.com/media/E0499NsWQAERutn.jpg']",English
3363,934399189.0,,2021-03-05 15:28:00+00:00,"['yemen', 'floods', 'aden']",Twitter,,https://twitter.com/Ruptly/status/1389157283125473281,13 dead after floods swept through #Yemen on Sunday  #floods #Aden  https://t.co/s70iIR82t7[],English
3482,39844441.0,,2021-04-29 01:46:48+00:00,"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",Twitter,,https://twitter.com/XOEarth/status/1387501070511841280,.@Sears #1YearToSaveEarth Hire me for 🦊sales+social+mktg if you promise to INVEST 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/pLI4iXSAgO[],English
3423,3111226033.0,,2021-04-30 20:06:37+00:00,"['floods', 'gpwx']",Twitter,,https://twitter.com/TimMelino/status/1388140235503112195,"5/1: Powerful tornadoes, flash #FLOODS strike Texas; Indiana teen graduating from college before getting high school diploma  https://t.co/VQAF08eKqk #GPWX[]",English
3887,1.17e+18,,2021-04-15 10:43:15+00:00,"['naturaldisaster', 'insurance', 'insuranceclaims', 'firedamage', 'flooddamage', 'waterdamage', 'winddamage', 'stormdamages', 'homeownership', 'tornadoes', 'floods', 'hurricanes', 'insurancecompany']",Twitter,,https://twitter.com/SDamages/status/1382562643307728901,National Hurricane Center posts its official report on Hurricane Sally  #naturaldisaster #insurance  #Insuranceclaims #FireDamage #FloodDamage #WaterDamage #WindDamage #stormdamages  #homeownership #tornadoes #floods #hurricanes #InsuranceCompany   https://t.co/tRpyS7d6yr[],English
3501,1.38e+18,,2021-04-28 17:55:55+00:00,"['flooding', 'floods']",Twitter,,https://twitter.com/AFloodmeister/status/1387382569772138497,Oh my! 5.2 million (1 in 6) properties in England at risk of #flooding?! #floods[],English
4028,20397563.0,,2021-09-04 22:08:25+00:00,"['climatecrisis', 'floods']",Twitter,,https://twitter.com/FloodPolicyWonk/status/1380560743259574276,"The lack of current, national rainfall data means some states use 60-year-old statistics as they design roads, bridges & dams that are supposed to last 50 years - all while the #ClimateCrisis is driving more extreme storms and #floods  https://t.co/zurWU706wV[]",English
3194,1954336056.0,,2021-07-05 13:23:12+00:00,"['geography', 'environment', 'flood', 'floods', 'environmentalscience', 'hydrology']",Twitter,,https://twitter.com/Geog_UoD/status/1390575428834897921,"🚨New paper by ⁦@hydrometrist⁩ 🚨  Natural flood management, lag time and catchment scale: Results from an empirical nested catchment study - Journal of Flood Risk Management  #geography #environment #flood #floods #environmentalscience #hydrology  https://t.co/3A9s2SmXF2[]",English
4135,1.4e+18,,2021-06-03 06:43:16+00:00,['picbookbc'],Twitter,Australia,https://twitter.com/debratidball/status/1400402699787509761,Q2 a PB about drought  by @EMCummings1  #picbookbc  Ps my internet is slow and patchy tonight - I may need to bail from the chat 😩  https://t.co/WoC7mMJ81w['https://pbs.twimg.com/media/E2860yvUcAIz2vJ.jpg'],English
4198,1.4e+18,,2021-05-30 17:47:04+00:00,[],Twitter,Australia,https://twitter.com/peterkemplawyer/status/1399120200562143232,@Russputin2 @darylgibson @PaulBongiorno Not to mention the $700K Barnaby the Useless got as drought envoy for 3 months *work* reporting back to Morrison by text message. We can only be sure of one thing: there was no Toohey's drought wherever he went.[],English
2468,1.34e+18,,2021-12-05 22:07:00+00:00,,Twitter,USA,,"IWX extends time of Flood Warning for Maumee River near Defiance [OH] till May 13, 12:00 AM EDT https://t.co/So5yk80zjv https://t.co/UVlPYW26C0",English
4105,1.4e+18,,2021-06-05 09:07:06+00:00,[],Twitter,Australia,https://twitter.com/aeri_zayllz1/status/1401163673385594885,can someone atleast send a link?😭[],English
3090,522336307.0,,2021-11-05 22:48:15+00:00,['floods'],Twitter,,https://twitter.com/AllettMowers/status/1392167180163338245,What a storm we’ve just had! #floods Some lightening for a bit of nitrogen![],English
2510,1.4e+18,,2021-06-03 20:01:29+00:00,,Twitter,Jamaica,,How’s is it a flood in my crib and I live on the top floor 🤔,English
3183,2480072786.0,,2021-07-05 20:21:06+00:00,"['disaster', 'flood', 'floods', 'disasterprep', 'flooding', 'insurance']",Twitter,,https://twitter.com/ZurichAdvocacy/status/1390680596121329667,Having a #disaster response plan in place is critical to being ready for when a #flood threatens your business and assets. Read more about how Zurich helps protect our customers from the threat of #floods.  https://t.co/u36bYHurrL #disasterprep #flooding #insurance  https://t.co/1eN5upklSM['https://pbs.twimg.com/media/E0ywoX5XIAYgpJR.jpg'],English
3956,1.08e+18,,2021-12-04 15:18:00+00:00,['floods'],Twitter,,https://twitter.com/Elisha_PBCToday/status/1381544621306638341,"The @StormMeisterFP Low Threshold Outward Opening Flood Door was developed to solve a particular problem in the Merchant Quarter of Aberdeen, which #floods regularly. Hence, there was a need to protect a number of commercial properties…  https://t.co/yK1CdVovsS[]",English
3497,807735240.0,,2021-04-28 20:13:23+00:00,"['droughts', 'floods']",Twitter,,https://twitter.com/WaterintheWest/status/1387417162852175872,"“This is a large-scale picture of where floods occur and how much water can be stored,” Xiaogang He explains new research that could guide floodwater management and aquifer recharge, combating climate induced #droughts and #floods.  https://t.co/BY9ZZCGQWV[]",English
3129,3014437394.0,,2021-11-05 00:10:04+00:00,"['cartofront', 'miamirealtor', 'floods']",Twitter,,https://twitter.com/CartoFront/status/1391825383633399808,"Hey Miami Association of Realtors! Join us for the ‘Everything You Need to Know About Flood Insurance’ in 30 minutes in Spanish! Our next session is Tuesday, May 11 at 12:00pm EST. Sign up at [ https://t.co/0urztZz37j]   ••• #CartoFront  #MiamiRealtor #Floods  https://t.co/woDEz3MAYk['https://pbs.twimg.com/media/E1DBsu-WEAMiqnO.jpg']",English
