ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance,category
117,FL-2018-000046-RUS,Наводнение в Якутии продолжается: «Происходит что-то страшное» - ИА REGNUM,https://regnum.ru/news/accidents/2424644.html,"Якутск, , 05:11 — REGNUM Количество подтопленных населённых пунктов в Якутии выросло до шести. От большой воды пострадали дома, в которых живёт 2550 человек, сообщили корреспонденту ИА REGNUM в пресс-службе МЧС Якутии. По данным ведомства, от наводнения сейчас страдают жители города Среднеколымск и сёл Налимск, Березовка, Зырянка, Верхнеколымск и Усть-Янск.

Карло Сарачени. Потоп. XVII век

Читайте также: Правительство Якутии разберется с последствиями паводка до осени

«Зырянка наполовину в воде, соседнее село Верхнеколымск в воде всё, — пишет о ситуации в залитых водой поселениях жительница Зырянки. — С одной стороны нас топит Колыма, с другой — разливается река Ясачная. Как-то неожиданно началось это наводнение, когда многие уже решили, что пронесло. Вода достигает уже уровня паводка 2014 года, а Ясачная (приток Колымы), мне кажется, даже поднялась выше. Люди думают, что о них забыли, потому что о наводнении в нашем районе на республиканском тв и радио говорят мало».

Она также рассказывает о том, что во многих домах вода уже выше пола, при том, что эти здания итак уже находятся в аварийном состоянии после наводнения 2014 года.

«Сколько денег и сил уйдёт на то, чтобы всё это восстановить в кратчайшие сроки до наступления зимы… А ведь в тех домах живут и люди, которым и помочь-то некому, одинокие пенсионеры, пожилые люди. Как только выйдешь на улицу, сразу чувствуешь, что происходит что-то страшное. Везде вода, и только на небольшой территории сухо, чувствуешь себя оторванным от всего другого мира», — также рассказывает жительница Зырянки, поясняя, что перемещение людей по улицам населённого пункта осуществляется только на лодках, которых катастрофически не хватает.

Читайте также: Число пострадавших от наводнений в Якутии более 4 тыс. человек

Каждые два часа жителей села информируют об уровнях воды, каждый раз люди замирают в надежде услышать о её спаде, но нет: пока только рост на 1−2 см. в час.

По данным МЧС, в Зырянке подтоплено 17 жилых домов, в которых проживает 104 человека, и 98 дворов, в расположенных возле которых зданиях живут 1618 человек. Люди на время переезжают к родственникам и знакомым, отказываясь от пребывания в пунктах временного размещения. Но в Верхнеколымске переехать в ПВР были вынуждены 7 человек. Всего там залиты водой 11 домов и 38 дворов. Наводнение коснулось почти 400 человек.

«В селе Верхнеколымск все социально-важные объекты села подтоплены, детский сад и школа не работают, — рассказывает жительница соседней с ним Зырянки. — Единственная котельная населенного пункта тоже стоит в воде, и подача тепла здесь завершилась раньше времени».

Люди из подтопленных сёл жалуются на то, что питьевую воду им доставляют только по заявкам, а гуманитарная помощь минимальна. Когда было аналогичное наводнение в 2014 году, воду раздавали всем без заявок. Помимо воды, люди также получали хлеб и тушёнку.

Читайте также: В помощь подтопленцам Якутии стартует радиотелемарафон

Как сообщало ИА REGNUM, якутянам, чьё жильё пострадало от паводка, полагается 60 тыс. рублей материальной помощи при частичной утрате имущества и 150 тыс. — при полной. Эти выплаты депутаты назвали мизерными. Правительством республики организована акция по сбору денег на помощь подтопленцам со всех жителей региона. По Якутску расставлены специальные ящики, а тем, кто живёт за пределами столицы республики, предлагается перечислять средства с помощью СМС или на специальный счёт. Собранные деньги пойдут не только на помощь людям, но и на восстановление объектов инфраструктуры.

Напомним, наводнения в Якутии начались ещё в начале мая. От большой воды пострадали дома 4 тыс. жителей сёл Амга, Сангары, Чурапча, Табага, Кальвица, Аргас, Октёмцы, Рассолода, Хаптагай, Хоточу, Табага, Арбын (Сыгыннах), Дыгдал, Эжанцы, Кюпцы и Эльдикан.","Fri, 01 Jun 2018 07:00:00 GMT",https://regnum.ru/uploads/pictures/news/2018/06/01/regnum_picture_152783679381064_small.JPG,"['рассказывает', 'наводнения', 'воды', 'тыс', 'наводнение', 'происходит', 'сёл', 'продолжается', 'чтото', 'якутии', 'страшное', 'паводка', 'помощь', 'зырянки']", ,none
118,FL-2018-000046-RUS,Сильнейшее наводнение в Забайкалье — National Geographic Россия: красота мира в каждом кадре - National Geographic Russia,https://nat-geo.ru/nature/silneyshee-navodnenie-v-zabaykale/,"На протяжении месяца в Забайкалье почти ежедневно идут дожди . Разлившиеся из-за этого реки подтопили Читу, Нерчинск, Шилку и еще более десятка поселков. Паводок начался 8 июля с Шилкинского района, а к настоящему времени в окрестностях Читы уже затоплено 1,8 тысяч приусадебных участков. В самом городе вода зашла во дворы 5 многоквартирных домов и десятков частных. Кроме того, в Забайкалье размыто множество дорог, повреждено или разрушено около 30 мостов, более 1000 человек остались без электроснабжения.На всей территории края введен режим ЧС. В ликвидации последствий чрезвычайной ситуации участвуют более 1,3 тыс. человек, задействовано 386 единиц техники и 47 плавсредств. Спасатели помогают людям покинуть жилища, эвакуировать мебель, ценные вещи и домашних животных, доставляют питьевую воду и оказывают другую помощь.350 детей доставлены домой из четырех лагерей; в семи пунктах временного размещения находятся 145 человека, а в общей сложности 13 пунктов временного размещения готовы принять новых пострадавших.Паводок в Забайкальском крае стал крупнейшим за всю историю наблюдений, то есть с 1936 года: впервые зафиксирован уровень воды 4,73 метра. Предыдущий рекорд остался в 1991 году: 3,79 метра.Между тем в регионе сохраняется сложная погодная обстановка: за прошедшие сутки на реках Амур, Шилка, Онон, Ингода, Витим уровень воды повысился на 10-122 сантиметра. На реке Чита в черте города начался спад, однако другая городская река, Ингода, в ближайшие сутки снова начнет подниматься. Более того: главное управление МЧС России по Забайкальскому краю предупредило о том, что 13 июля в Забайкальском крае снова пройдут интенсивные дожди, вызванные новым циклоном со стороны Монголии.Гидрологи прогнозируют рост уровня воды в реке Нерча у города Нерчинск на 50-80 сантиметров. Грозы и ливни 13 июля ожидаются и на территории Бурятии, а к третьей декаде июля вода из Забайкалья переполнит реки Амурской области и дойдет до Благовещенска.","Thu, 12 Jul 2018 07:00:00 GMT",https://s3.nat-geo.ru/images/2019/4/10/629eafb6e21c4dbf858981391cda89ab.max-1200x800.jpg,"['размещения', 'забайкалье', 'реки', 'воды', 'наводнение', '13', 'июля', 'сутки', 'реке', 'сильнейшее', 'уровень', 'нерчинск', 'территории']", ,flood
119,FL-2018-000046-RUS,Как Москва пережила сильнейшее наводнение в своей истории - Газета.Ru,https://www.gazeta.ru/social/2018/04/20/11723509.shtml,"23 апреля (по новому стилю) 1908 года в Москве произошло одно из самых больших наводнений в истории города. Зима того года выдалась очень снежной и холодной, без оттепелей. Весна же наступила неожиданно, на редкость теплая и солнечная. «Два-три теплых дня кряду и несколько дождей сразу настолько дружно продвинули таяние снегов и разрыхлили лед, что быстрый и многоводный разлив реки Москвы был уже вне сомнения», вспоминал московский генерал-губернатор Владимир Джунковский.

Реклама

В ночь на четверг на Страстной неделе появились сообщения, что река Москва выступила из берегов и затопляет деревню Мневники Хорошевской волости Московского уезда, вскоре за этим пришло второе известие, что затопляется и деревня Терехово. Вскоре наводнение дошло и до Москвы: уровень воды в итоге поднялся почти на девять метров.

«Вода в городе подошла к самому карнизу набережных и начала выступать на мостовую. После пяти часов вечера вся площадь между рекой Москвой и Водоотводным каналом представляла собой картину потрясающую, но удивительной красоты», — описывал генерал-губернатор. Начиная от Каменного моста нельзя уже было проехать ни по Неглинному, ни вдоль Кремлевской стены, ни по Москворецкой набережной — все было залито водой. Небольшой сухой оазис был только у въезда с Балчуга на Москворецкий мост.

С парапетов всех мостов спускали к поверхности реки веревки с петлями на конце, чтобы за них могли ухватиться тонущие или случайно смытые течением горожане.

А в это время состоятельная публика ради забавы снимала лодки напрокат и каталась по «московской Венеции» среди затопленных зданий, садов, площадей.

«При переезде через Устьинский мост жуть брала, старый мост дрожал от напора воды, проносившиеся льдины почти касались наката моста. К Народному дому в Садовниках я не мог подъехать верхом, пришлось пересесть в лодку, в которой я и подъехал прямо ко второму этажу», — писал Джунковский.

«Болото», как называли москвичи Болотную площадь, превратилось в настоящее бушующее море. «В воде отражались огни фонарей и квартир, расположенных во втором этаже, в первых была абсолютная темнота. С большими трудностями я выехал на Раушскую набережную в наиболее высоком ее месте; вода бурлила, лошадь со страху фыркала», — продолжал глава города.

Особенно красивая картина была вечером между мостами Каменным и Москворецким, возвышавшимися над сплошной водной поверхностью, рассказывали очевидцы катастрофы: «В воде ярко отражались освещенные электрические фонари обоих мостов, а по линии набережных почти над поверхностью воды горели газовые фонари, от которых виднелись только верхушки и которых не успели потушить, — казалось, что это плавающие лампионы на воде. Кое-где виднелись лодки, наполненные пассажирами с горящими свечами в руках, — это возвращались богомольцы из церквей после 12-ти Евангелий в Страстной четверг».

А вот как вспоминал о наводнении историк балета Юрий Бахрушин, сын известного мецената Алексея Бахрушина: «За воротами виднелась улица, наша Валовая, но не обычная, повседневная, московская, а венецианская, вся сплошь залитая серебристой водой. Пока, в немом изумлении, я наблюдал эту необычайную картину, по улице медленно проплыла лодка, груженная каким-то барахлом, подушками, матрацами, сундуками с сидящими поверх имущества бледными, расстроенными людьми. За лодкой вскоре показался наскоро сколоченный плот, также груженный людьми и скарбом».

«Первая мысль отца была о спасении музея, находившегося в нижнем полуподвальном помещении. Целый день мы перетаскивали наверх все наиболее ценное, громоздили на витрины и шкафы тяжести, чтобы не дать им в случае чего всплыть.

Все нервничали и волновались за исключением нашей старухи кухарки, которая спокойно утверждала, что нам вода не угрожает. Когда ее спрашивали, на каком основании она так думает, то получали ответ: «Я-то уж наверно знаю. Я, чай, уж с неделю черные тараканы со всех соседних домов к нам перебирались. Так и ползут ночью по улице веревочкой, и все к нашим воротам!»

Дядя Василий подтверждал ее наблюдения, и действительно, за последнее время черных тараканов в доме развелось великое множество».

Сильнее всего пострадали районы Дорогомилово, Якиманка и Пятницкая, целиком затопило и Хамовники. На Павелецком вокзале вся площадь была залита водой. «Последний поезд отошел в 6 часов вечера с большим трудом, колеса не брали рельсов, наконец, подав поезд назад, с разбега удалось поезду двинуться, и он, рассекая воду подобно пароходу, вышел на сухое место. Вода на станции достигала второй ступеньки вагонов», — писал генерал-губернатор.

Брянский (ныне Киевский) вокзал оказался отрезанным от всего города, и проникнуть к нему можно было только на лодках или на полках ломовых. За доставку к вокзалу брали по 20 копеек с человека, сажая на полок по 15-20 человек.

Вот как описывает бедствие очевидец: «С переулками сообщались с помощью лодок, но это было чрезвычайно опасно, так как лодки уносило по течению. А по реке неслись огромные бревна, стога сена, дрова, какие-то большие кадки, части крестьянских построек и целые избы. В 2 часа дня понеслась целая баржа, которая сломалась у быков Бородинского моста. Отрезанные водою, обитатели затопленных домов махали своим родственникам носовыми платками... Затоплено было много фабрик и заводов на Ивановке... На набережной пожар. Это горели постройки фабрики Бутикова, но пожарные не были в состоянии подъехать к очагу огня и работали с соседних зданий».

«Из окон второго этажа дома Ушкова, со всех сторон окруженного водой, кричали, что обывателей этого дома грабят. «Как грабят?» «Приехали на лодках, ломают двери и грабят затопленные квартиры». В доме Ушкова открывались окна и люди требовали полицию, лодок, чтобы задержать грабителей», — писали газеты того времени.

В городе были разрушены и повреждены тысячи построек. Чудом не пострадала Третьяковская галерея — вокруг нее успели построить специальную кирпичную стену. Очень сильно пострадал Московский губернский архив, вода уничтожила около 80 тысяч дел, хранившихся в этих помещениях. А в залитом подвале дома Перцова по соседству с храмом Христа Спасителя погибло несколько находившихся там картин известного художника Сергея Малютина. Наводнение затопило центральную станцию Электрического общества и подача электроэнергии прекратилась, что пробудило большой спрос на дешевые лампы, керосин и свечи. В некоторых магазинах для освещения стали применять ацетиленовые фонари.

Ущерб был нанесен не только энергетической системе города. Во время наводнения были уничтожены колоссальные запасы овса, яблок, муки и круп, из-за чего к лету резко возросли цены на эти продукты. «Один только сахарный завод Гепнера пострадал на 7 миллионов рублей. Владельцу предлагали вывезти из завода весь сахар и брали за это 4 000 рублей. Гепнер отказался и Москва-река в продолжение целого дня текла сладкой водой, — писали «Биржевые ведомости, когда бедствие закончилось, —

Долгие часы мутная в обыкновенное время Москва-река была совсем желтой. Наводнение затопило химический завод Ушакова и громадные запасы желтой краски растворились в воде. Нижняя часть домов по Берсеневской набережной, когда вода схлынула, так и остались в новой желтой окраске».

Вода стала убывать с утра Страстной субботы, «но крайне медленно, и обыватели Замоскворечья, Дорогомилова и других мест провели весьма тяжелую ночь на Светло Христово Воскресенье. Многие остались без освещения, без припасов, без возможности двинуться. Из Кремля, откуда открывался вид на все Замоскворечье, в эту ночь, вместо обычно расцвеченных разноцветными фонарями и бенгальскими огнями многочисленных церквей, взору открывалась картина мертвого города — окруженные водой церкви не открывались», — писал Джунковский.

В первый день праздника уже многие улицы освободились от воды, а на второй день вода уже вернулась в свои берега. Саму Пасху при этом некоторые москвичи были вынуждены провести на крыше. «Глазам обывателей представилась тогда полная картина последствий наводнения — на освобожденных от воды, занесенных илом и песком улицах - мостовые были местами разрыты — валялись разные обломки, старые поломанные бочки, разбитые баржи, всевозможный скарб», — отмечал генерал-губернатор.

Примечательно, что в катастрофе на всю Москву погибло только два человека, но многие пострадали или лишились своего имущества, особенно бедняки, ютившиеся в подвалах. «Ничтожное количество несчастных случаев с людьми во время наводнения, прямо единичные случаи, я отношу всецело заботе и неутомимой работе чинов полиции, которые первыми являлись для подания помощи — я их встречал мокрыми, оборванными, голодными», — писал глава Москвы.

После катастрофы ученые стали предлагать создание в верховьях Москвы-реки и на ее притоках запасные резервуары, где можно было бы хранить весеннюю воду, а потом по мере надобности спускать в реку для поднятия ее уровня. Собственно, эта идея и была реализована уже в советские времена — созданием Канала им. Москвы, а также Истринского, Можайского, Рузского и Озернинского водохранилищ.","Fri, 20 Apr 2018 07:00:00 GMT",https://img.gazeta.ru/files3/593/11723593/moscow-pic905-895x505-71762.jpg,"['страстной', 'истории', 'вода', 'воды', 'водой', 'наводнения', 'наводнение', 'писал', 'москва', 'сильнейшее', 'воде', 'площадь', 'ночь', 'пережила', 'города']", ,none
120,FL-2018-000046-RUS,Наводнение в Огайо: погиб человек - Известия,https://iz.ru/714431/video/navodnenie-v-ogaio-pogib-chelovek,В Ялте за два часа выпала почти половина месячной нормы осадков,"Wed, 28 Feb 2018 08:00:00 GMT",http://cdn.iz.ru/sites/default/files/styles/900x506/public/video_item-2018-02/%D0%BF%D0%BE%D1%82%D0%BE%D0%BF%20%D1%81%D1%88%D0%B0.jpg?itok=fRvERjM_,"['половина', 'месячной', 'огайо', 'погиб', 'выпала', 'ялте', 'наводнение', 'нормы', 'осадков', 'часа']", ,flood
121,FL-2018-000046-RUS,Наводнение на юге Франции стало самым мощным почти за 130 лет - Известия,https://iz.ru/801071/video/navodnenie-na-iuge-frantcii-stalo-samym-moshchnym-pochti-za-130-let,"Власти Франции продолжают эвакуировать жителей южных районов страны. Тысячи остались без света и питьевой воды, закрыты школы, затоплены дороги. Число жертв, по разным данным, составляет от 11 до 13 человек. Власти сохраняют «красный» уровень угрозы: эвакуировано больше 1000 человек. В некоторых местах выпала трехмесячная норма осадков — до 300 мм.

Премьер-министр Эдуард Филипп экстренно прибыл в департамент Од. Последний раз такое наводнение в этих краях произошло в 1891 году.","Tue, 16 Oct 2018 07:00:00 GMT",http://cdn.iz.ru/sites/default/files/styles/900x506/public/video_item-2018-10/%D1%84%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D1%8F_0.jpg?itok=PIpqOt_J,"['самым', 'школы', 'власти', 'эвакуировать', 'стало', 'наводнение', 'южных', 'филипп', 'юге', 'франции', 'мощным', 'эвакуировано', '130', 'экстренно', 'эдуард', 'число']", ,flood
122,FL-2018-000046-RUS,110 лет назад в Москве произошло самое крупное наводнение - Парламентская газета,https://www.pnp.ru/social/110-let-nazad-v-moskve-proizoshlo-samoe-krupnoe-navodnenie.html,"С 10 по 14 апреля 1908 года в Москве произошло одно из самых крупных наводнений в истории города. Из-за снежной и затянувшейся зимы, резкого потепления и начавшихся дождей уровень Москвы-реки поднялся на 8,9 метров.

В Венецию превратились Неглинка, Кузнецкий мост, Самотёка, Зарядье, Зацепа, Хамовники, Дорогомилово и Лужники. Москва-река и Водоотводный канал слились в одно русло, ширина которого составляла 1,5 километра. Было затоплено около 16 квадратных километров (почти 1/5 города). Вода у стен Кремля доходила до 2,2 метра от уровня мостовой. Чудом не пострадала Третьяковская галерея. Вокруг неё предусмотрительно была сооружена специальная кирпичная стена.

Большая Дорогомиловская улица. Фото: moscowwalks.ru

Вот как описывает это бедствие очевидец: «Из воды еле виднелись фонарные столбы, а во многих местах деревянные перила были сломлены напором воды. С переулками сообщались с помощью лодок, но это было чрезвычайно опасно, так как лодки уносило по течению. А по реке неслись огромные бревна, стога сена, дрова, какие-то большие кадки, части крестьянских построек и целые избы. В 2 часа дня понеслась целая баржа, которая сломалась у быков Бородинского моста. Отрезанные водою, обитатели затопленных домов махали своим родственникам носовыми платками».

Газета «Московские ведомости» писала: «Разлив реки явился полной неожиданностью, и многим пришлось провести ночь на чердаке, о спасении же имущества не приходилось и думать». Кроме Москвы пострадали сотни деревень, расположенных вдоль Москвы-реки, Оки и их притоков, а также города Руза, Серпухов, Коломна. Над бывшими пахотными полями плавали пароходы.

Несмотря на тяжелые последствия, москвичи отнеслись к наводнению с некой долей иронии. Горожане шутили, что паводок уровнял Москву с Санкт-Петербургом, который был тогда столицей.

Город находился под натиском стихии пять дней. От наводнения пострадали около 200 тысяч человек. Было разрушено и повреждено более 25 тысяч построек. Городские власти для восстановления города и возмещения ущерба организовали сбор пожертвований. За короткий срок было собрано около миллиона рублей.

После того, как Москва-река вошла в свои берега, на многих постройках появились отметки уровня воды при наводнении. До нашего времени сохранилась только две: одна — на доме на Якиманской набережной, а вторая — на здании ГЭС №1.

Наводнения в Москве происходили неоднократно. Первое документально зафиксированное подтопление города датировано 1496 годом.","Tue, 10 Apr 2018 07:00:00 GMT",https://www.pnp.ru/upload/entities/2018/04/09/article/detailPicture/19/a0/90/0e/e569e35b694117f4ca7490382c8f876c.jpg,"['построек', 'одно', 'москварека', 'многих', 'москвыреки', '110', 'воды', 'произошло', 'наводнение', 'самое', 'уровня', 'крупное', 'пострадали', 'города', 'москве']", ,flood
123,FL-2018-000046-RUS,Наводнение в Туапсе: введен режим ЧС - Газета,https://www.gazeta.ru/social/photo/navodnenie_v_tuapse_vveden_rezhim_chs.shtml,"© АО «Газета.Ру» (1999-2021) - Главные новости дня

Название: Газета.Ru (Gazeta.Ru)

Учредитель: АО «Газета.Ру»

Адрес учредителя: 125239, Россия, Москва, Коптевская улица, дом 67

Адрес редакции и издателя: 117105, г. Москва, Варшавское шоссе, д.9, стр.1

Главный редактор: Сергей Рыбка

Телефон редакции: +7 (495) 785-00-12 | Факс: +7 (495) 785-17-01

Электронная почта: gazeta@gazeta.ru

Свидетельство о регистрации СМИ Эл № ФС77-67642 выдано федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор) 10.11.2016 г.

Редакция не несет ответственности за достоверность информации, содержащейся в рекламных объявлениях. Редакция не предоставляет справочной информации.

Информация об ограничениях

Партнер Рамблера","Wed, 24 Oct 2018 07:00:00 GMT",https://img.gazeta.ru/files3/847/12033847/upload-12-pic905-895x505-51343.jpg,"['туапсе', 'введен', 'фото', 'шоссе', '495', 'наводнение', 'чс', '7', 'факс', 'москва', 'фс7767642', 'федеральной', 'эл', 'редакции', 'режим', 'ао']", ,none
124,FL-2018-000046-RUS,Почему и как произошло сильнейшее наводнение в истории Читы - Читинский Городской Портал,https://www.chita.ru/articles/118423/,"«Тем, кто не видел, как поднималась река в 80-90-е годы, сложно представить, что она может грозить затоплению жилых домов и коммуникаций целых микрорайонов. Сейчас не верится, что такое может быть. Но в природе всё циклично, всё повторяется, и подобная угроза может возникнуть вновь.По этой причине нами было принято решение включить в программу развития Дальнего Востока и Забайкалья работы по берегоукреплению и созданию дамб. Это многих удивило, поскольку на тот момент паводков у нас не было. Но мы живём и работаем для будущих поколений», — заявил губернатор Равиль Гениатулин после завершения строительства набережной в 2008 году.Дамба действительно спасла центр Читы, не позволив наводнению 2018 года однозначно стать самым разрушительным в истории города. Но 95% затопленной территории — участки с незащищёнными берегами.Реализованный в нулевые проект — скорее удачное исключение, чем часть проработанной стратегии городского развития. Благоустройство в Чите финансируется по остаточному принципу, и большие проекты реализуются только благодаря федеральным грантам. Так, ни советские, ни современные власти не смогли обеспечить город ливневой канализацией и «примерно миллиард» на её строительство вряд ли появится в ближайшее время. После наводнения — уж точно.Точечная застройка и отсутствие проработанного генплана также повлияли на масштаб бедствия. После развала Советского Союза за дачными пригородами смотрели сквозь пальцы. Многие дома в Заречном и других посёлках оказались построены в пойме Читинки и руслах пересохших с годами проток.В их случае природа просто взяла своё.","Thu, 19 Jul 2018 07:00:00 GMT",https://r.zbp.ru/630x420/48/04/aa0405.bt3il4.xh1z.xc.iq.jpg,"['центр', 'читинки', 'целых', 'читы', 'наводнения', 'часть', 'циклично', 'причины', 'федеральным', 'проглядели', 'финансируется', 'воду', 'развития', 'чите']", ,flood
125,FL-2018-000046-RUS,Наводнение в Венеции повредило мозаику собора Святого Марка - Российская Газета,https://rg.ru/2018/10/31/navodnenie-v-venecii-povredilo-mozaiku-sobora-sviatogo-marka.html,"В Венеции в одном из самых посещаемых туристами соборов - Святого Марка - наводнение повредило уникальный мозаичный пол. Уровень воды в храме достигал 90 сантиметров. В результате пострадали около десяти квадратных метров мозаики перед капеллой с иконой Богородицы Никопеи. В зону наводнения также попали баптистерий и капелла Дзен.

По данным местных СМИ, вода повредила также два гобелена испанского художника Жоана Миро, которые входят в экспозицию выставки, открытой в Палаццо Дзагури. Полотна уже направлены на реставрацию, пишет РИА Новости.

Во вторник специалисты Центра по мониторингу приливов муниципалитета Венеции установили ""оранжевый"" уровень метеоопасности в связи с погодным феноменом ""высокой воды"". Исторический центр знаменитого города оказался затоплен почти на 75%.

По данным специалистов, нынешнее наводнение в Венеции стало одним из наиболее сильных в послевоенное время. Уровень воды достиг 156 сантиметров. Местные власти приняли решение полностью закрыть доступ на всемирно известную площадь Сан-Марко, которая является самой низкой точкой города.

Напомним, непогода обрушилась на Италию в минувшие выходные. Ливневые дожди и сильный ветер стали причиной гибели не менее 11 человек.","Wed, 31 Oct 2018 07:00:00 GMT",https://cdnimg.rg.ru/img/content/161/03/03/AP_071116025025_t_650x433.jpg,"['собора', 'святого', 'марка', 'центр', 'экспозицию', 'данным', 'венеции', 'воды', 'мозаику', 'наводнение', 'центра', 'является', 'уровень', 'сантиметров', 'повредило']", ,flood
126,FL-2018-000046-RUS,РЖД из-за наводнения приостановила движение поездов в районе Туапсе - Ведомости,https://www.vedomosti.ru/business/articles/2018/10/25/784701-navodnenie,"В связи с наводнением в Краснодарском крае Utair увеличила количество рейсов между Краснодаром и Сочи до 3-х в сутки. Авиакомпания за свой счет запускает дополнительный дневной рейс с 26 по 29 октября включительно. «Несмотря на погодные условия, Utair выполняет все запланированные рейсы. Из Краснодарского края Utair ежедневно летает в Москву: из Сочи 4 раза в день, из Краснодара — 3, из Анапы — 1. Если из-за сложных погодных условий вы опаздываете на свой рейс, пожалуйста, обратитесь в раздел обратной связи на сайте авиакомпании, и Utair оформит вынужденный возврат вашего билета с полным возмещением стоимости или обмен без штрафов», — сообщил президент «Utair — Пассажирские авиалинии» Павел Пермяков.","Fri, 26 Oct 2018 07:00:00 GMT",https://sharing.vedomosti.ru/1540501627/vedomosti.ru/business/articles/2018/10/25/784701-navodnenie.jpg,"['поездов', 'движение', 'туапсе', 'рейс', 'штрафов', 'изза', 'сочи', 'счет', 'приостановила', 'наводнения', 'utair', 'свой', 'увеличила', 'связи', 'районе', 'ржд', 'условий', 'условия']", ,flood
